entity_id,spline_id,mode,speed,world,area,area_name,creature2_id,client_name,match_status,source_coordinate_id,jabbithole_creature_id,path_distance,runtime_distance,spline_nodes,spline_length,spline_closed,existing_spline,import_action
17592,5823,1,3,51,1001,The Ravaged Front,61648,Crimson Duelist,unique_name,8412405,2279,0.236224,2.699166,10,34.840654,false,5823,skip_existing_same_spline
13591,14684,1,3,51,1002,Windswept Cliffs,19299,Whistlewind Howler,unique_name,8193277,29034,0.939046,1.065631,7,27.731545,false,,insert
13594,14682,1,3,51,1002,Windswept Cliffs,19299,Whistlewind Howler,unique_name,6116238,1579,0.402596,1.152717,8,27.351776,false,14682,skip_existing_same_spline
12580,6187,1,3,51,1004,Kendra's Roan Ranch,17536,Groundswell Watchguard,unique_name,6578303,3105,0.517370,1.627770,11,32.415812,false,6187,skip_existing_same_spline
12581,6188,1,3,51,1004,Kendra's Roan Ranch,17536,Groundswell Watchguard,unique_name,6137119,3105,0.476912,0.852211,10,24.006770,false,6188,skip_existing_same_spline
16932,5478,1,3,51,1004,Kendra's Roan Ranch,48828,Groundswell Guardsman,unique_name,4358865,8323,0.542026,0.890744,16,32.717296,false,,insert
16933,5477,1,3,51,1004,Kendra's Roan Ranch,48828,Groundswell Guardsman,unique_name,4670233,8323,1.229339,1.360187,14,25.424760,false,,insert
16933,5478,1,3,51,1004,Kendra's Roan Ranch,48828,Groundswell Guardsman,unique_name,5619490,8323,0.561395,2.988329,16,32.717296,false,,insert
17610,6192,1,3,51,1004,Kendra's Roan Ranch,61657,Groundswell Enforcer,unique_name,6376937,3107,0.906326,2.526758,11,19.600023,false,6192,skip_existing_same_spline
13179,4821,1,3,51,1005,The Growling Forest,18888,Exile Field Agent,reviewed,3513741,2290,0.588496,0.713852,109,569.219122,false,,insert
14030,14726,1,3,51,1005,The Growling Forest,20255,Groundswell Demolitionist,scored_name,8313560,1569,0.545177,0.564996,7,18.706417,false,14726,skip_existing_same_spline
16931,5478,1,3,51,1008,Tempest Refuge Outer Wall,48825,Captain Fripeti,unique_name,2095308,8325,0.637654,1.485549,16,32.717296,false,,insert
12668,6025,1,3,51,1012,Crimson Base of Operations,17785,Galeras Cargo Lifter,unique_name,18087,3873,1.935820,0.920326,10,27.560599,false,,insert
12669,6026,1,3,51,1012,Crimson Base of Operations,17785,Galeras Cargo Lifter,unique_name,306379,3873,0.725945,1.201749,11,22.824342,false,,insert
12671,6024,1,3,51,1012,Crimson Base of Operations,17785,Galeras Cargo Lifter,unique_name,2505457,3873,0.581133,1.458258,11,25.355816,false,,insert
12672,6041,1,3,51,1012,Crimson Base of Operations,17785,Galeras Cargo Lifter,unique_name,29807,3873,2.337028,0.622736,9,15.802142,false,,insert
12673,6042,1,3,51,1012,Crimson Base of Operations,17785,Galeras Cargo Lifter,unique_name,82390,3873,2.145117,1.096871,10,21.826560,false,,insert
12674,6040,1,3,51,1012,Crimson Base of Operations,17785,Galeras Cargo Lifter,unique_name,82391,3873,1.980991,1.072986,10,15.844606,false,,insert
12869,5993,1,3,51,1012,Crimson Base of Operations,17922,Chief Medical Officer Terentius,unique_name,7980747,3897,2.478326,2.691306,9,14.524557,false,,insert
14744,19278,1,3,51,1012,Crimson Base of Operations,21882,Crimson Bombardier,unique_name,7637437,3888,0.821525,2.497669,10,18.154320,false,,insert
14235,6080,1,3,51,1014,Fuelfuze Depot,20713,Security Warbot,unique_name,8460683,5328,0.356500,2.022349,6,18.226094,false,,insert
14690,11263,1,3,51,1014,Fuelfuze Depot,21727,Augmented Gustclaw Burrower,unique_name,6769012,29983,0.192912,2.873639,10,43.668898,false,11263,skip_existing_same_spline
14707,14763,1,3,51,1014,Fuelfuze Depot,21858,Fuelfuze Supplier,reviewed,8087230,1844,0.398307,0.401956,10,11.883594,false,14763,skip_existing_same_spline
15025,14762,1,3,51,1014,Fuelfuze Depot,22269,Fuelfuze Technician,unique_name,8037785,5297,0.759045,0.856304,10,11.475025,false,14762,skip_existing_same_spline
15026,14764,1,3,51,1014,Fuelfuze Depot,22269,Fuelfuze Technician,unique_name,8460764,5297,0.342475,1.881940,10,14.384428,false,,insert
15571,14754,1,3,51,1014,Fuelfuze Depot,23309,Fuelfuze Supply Operator,unique_name,8331141,5345,1.174414,1.405738,8,11.799408,false,14754,skip_existing_same_spline
15574,14765,1,3,51,1014,Fuelfuze Depot,23309,Fuelfuze Supply Operator,unique_name,8422841,5345,0.341779,2.939745,12,18.226738,false,,insert
17636,10561,1,3,51,1014,Fuelfuze Depot,61704,Fuelfuze Pyrotechnic,unique_name,7639596,1849,0.784887,0.825884,11,61.385105,false,10561,skip_existing_same_spline
17527,6087,1,3,51,1015,Windspire Vigil,61630,Crimson Ranger,unique_name,7635663,5617,0.307027,2.135717,10,52.703033,false,6087,skip_existing_same_spline
13595,14683,1,3,51,1020,Galewind Power Station,19299,Whistlewind Howler,unique_name,7746660,29034,0.824512,2.721030,7,21.938982,false,14683,skip_existing_same_spline
16409,4627,2,3,51,1032,Feathersquall Ridge,35699,Vishal-Dagh Pup,unique_name,8208790,6063,2.050965,1.611867,18,393.028662,true,,insert
12861,14777,1,3,51,1034,Control Site: Focus of Air,17913,Toxiplast Microchemist,unique_name,7981397,1867,2.672463,1.276331,13,33.526766,false,,insert
13403,6112,1,3,51,1034,Control Site: Focus of Air,19234,Lead Xenoarchaeologist Skarval,unique_name,6445119,1851,0.940688,2.765816,20,107.111938,false,6112,skip_existing_same_spline
14667,6181,1,3,51,1034,Control Site: Focus of Air,21651,Toxicologist Poxic,unique_name,5104679,1876,0.238095,1.863014,10,48.858385,false,,insert
17720,10579,1,3,51,1034,Control Site: Focus of Air,61727,Crimson Bludgeoner,unique_name,8422986,1838,0.636662,2.552083,8,84.787245,false,10579,skip_existing_same_spline
17721,10575,1,3,51,1034,Control Site: Focus of Air,61727,Crimson Bludgeoner,unique_name,7798885,1838,0.589183,2.037896,17,78.093510,false,10575,skip_existing_same_spline
17722,10577,1,3,51,1034,Control Site: Focus of Air,61728,Crimson Warrant Officer,unique_name,6027741,1870,2.822302,2.825237,15,120.787212,false,10577,skip_existing_same_spline
17002,16310,1,3,51,1036,Winding Ridge,51598,Augmented Recluse,unique_name,6109739,7664,0.460169,2.480685,47,489.716897,false,,insert
17003,16367,1,3,51,1036,Winding Ridge,51598,Augmented Recluse,unique_name,8247437,29423,0.417565,2.345208,16,132.125562,false,16367,skip_existing_same_spline
13002,4912,1,3,51,1037,Windward Notch,18326,Dominion Looter,unique_name,8394858,8455,0.652794,2.451358,14,34.577022,false,,insert
13003,4913,1,3,51,1037,Windward Notch,18326,Dominion Looter,unique_name,8340124,8455,2.566258,0.989324,16,90.576281,false,,insert
13004,4913,1,3,51,1037,Windward Notch,18326,Dominion Looter,unique_name,8279776,8455,0.755442,1.853079,16,90.576281,false,,insert
14570,16489,1,3,51,1037,Windward Notch,21222,Underseer Mogo,unique_name,2245462,9852,0.301446,2.145017,10,34.891099,false,16489,skip_existing_same_spline
518,4929,2,3,51,1084,,16801,Stonefist Devastator,unique_name,5890595,3830,0.824145,2.852175,34,558.216869,true,4929,skip_existing_same_spline
1818,5665,1,3,51,1084,,20797,Dominion Basher,unique_name,8400417,847,0.961560,1.155595,8,42.257039,false,5665,skip_existing_same_spline
3922,20187,1,3,51,1084,,61554,Shoveljaw Crusher,unique_name,8418769,3133,0.332469,1.618240,9,70.891037,false,20187,skip_existing_same_spline
13191,5436,1,3,51,1089,Crash Site,18901,Crimson Spiderbot,scored_name,8393872,2297,0.752541,1.678105,13,32.394797,false,,insert
21040,5574,2,3,51,1091,Snowfade Grounds,19936,Mr. Wiggles,reviewed,8411360,832,0.863059,1.626077,15,10.527831,true,,insert
21699,6194,1,3,51,1091,Snowfade Grounds,20889,Snowfade Guard,unique_name,1813474,7320,0.438720,1.503305,25,183.723399,false,,insert
21700,6194,1,3,51,1091,Snowfade Grounds,20889,Snowfade Guard,unique_name,2244959,7320,0.395184,1.773125,25,183.723399,false,,insert
21703,5502,2,3,51,1091,Snowfade Grounds,20889,Snowfade Guard,unique_name,2497271,7320,0.732575,1.837025,106,851.685341,true,,insert
20867,17298,1,3,51,1100,Whitespring Fields,19886,Silversnout Girrok,scored_name,6754796,30862,0.841332,1.733495,7,54.975475,false,17298,skip_existing_same_spline
20961,17361,1,3,51,1100,Whitespring Fields,19893,Frost-Striped Predator,unique_name,8114740,860,0.863821,1.014551,9,59.500220,false,17361,skip_existing_same_spline
21028,17396,1,3,51,1100,Whitespring Fields,19901,Snowshadow Inquisitor,unique_name,8328958,29032,0.802315,1.526062,9,39.440862,false,17396,skip_existing_same_spline
21157,5502,2,3,51,1100,Whitespring Fields,19950,Warm-Weather Jabbit,unique_name,11546,1076,2.353814,1.001481,106,851.685341,true,,insert
21214,17378,1,3,51,1100,Whitespring Fields,19970,Warm-Weather Razortail,unique_name,176781,682,1.896767,1.046293,9,50.504883,false,,insert
21664,6195,1,3,51,1100,Whitespring Fields,20779,Boulderpack Ringtail,unique_name,8175588,143,2.466556,2.916907,26,258.692050,false,,insert
28560,17379,1,3,51,1100,Whitespring Fields,61869,Ice-Claw Predator,unique_name,8396046,2639,1.217011,1.217483,8,64.441587,false,17379,skip_existing_same_spline
28876,17395,1,3,51,1100,Whitespring Fields,61984,Snowshadow Calumniator,unique_name,8328876,29007,1.144286,2.428315,10,76.304848,false,17395,skip_existing_same_spline
12979,6277,1,3,51,1102,Roan Roam Mills,18275,Contaminated Galehorn Bull,unique_name,7654398,2299,0.464194,2.700999,24,438.195911,false,,insert
15385,6278,1,3,51,1102,Roan Roam Mills,22476,Fleeing Jabbit,unique_name,4560940,9808,1.678475,1.626734,19,379.519267,false,,insert
13596,19232,1,3,51,1103,High Henge,19309,Gnarls,unique_name,4952862,1581,0.178862,1.258150,7,22.037693,false,19232,skip_existing_same_spline
13225,5118,1,3,51,1104,Overrun Outpost,18906,Lieutenant Feraakh,scored_name,7618664,2285,2.493427,2.638244,9,26.245848,false,,insert
17543,14709,1,3,51,1104,Overrun Outpost,61636,Crimson Claymore,unique_name,8410593,2302,0.116335,0.168597,9,31.086969,false,14709,skip_existing_same_spline
17596,19264,1,3,51,1104,Overrun Outpost,61648,Crimson Duelist,unique_name,8460821,2279,2.311716,2.256404,7,19.702397,false,,insert
1810,22163,1,3,51,1115,Algoroc,20797,Dominion Basher,unique_name,8211312,28634,0.930236,2.858549,7,23.609997,false,22163,skip_existing_same_spline
21815,17405,1,3,51,1138,Hydrospine Station,21373,Ikthian Dissector,unique_name,7894748,801,0.480645,1.052248,8,32.246235,false,17405,skip_existing_same_spline
23769,6662,1,3,51,1151,Palerock Post,23882,Dominion Warbot,scored_name,2424728,1323,0.706256,0.706256,10,243.192280,false,6662,skip_existing_same_spline
23300,6390,1,3,51,1152,Palerock Wilds,23151,Sunderstone Proximity Mine,unique_name,7902308,5871,2.041390,0.910308,56,1108.974020,false,,insert
23712,6602,1,3,51,1152,Palerock Wilds,23659,Deadrock Ferry Watchman,scored_name,7337654,13553,0.468817,0.482693,4,11.335520,false,6602,skip_existing_same_spline
28668,12088,1,3,51,1152,Palerock Wilds,61904,Ice-Maned Matriarch,unique_name,7634453,2217,0.169356,2.328784,8,59.448028,false,12088,skip_existing_same_spline
22246,12219,1,3,51,1153,Sunderstone Hold,22553,Sunderstone Smasher,unique_name,7519623,6048,0.757346,1.288042,16,97.330610,false,12219,skip_existing_same_spline
22247,12220,2,3,51,1153,Sunderstone Hold,22553,Sunderstone Smasher,unique_name,7409351,6048,0.285929,1.140702,15,52.867042,true,12220,skip_existing_same_spline
22248,12222,1,3,51,1153,Sunderstone Hold,22553,Sunderstone Smasher,unique_name,7960034,6048,0.894196,1.365410,11,88.744253,false,12222,skip_existing_same_spline
22249,12218,1,3,51,1153,Sunderstone Hold,22553,Sunderstone Smasher,unique_name,7693040,6048,0.802127,1.515573,11,84.612983,false,12218,skip_existing_same_spline
23327,6507,1,3,51,1153,Sunderstone Hold,23151,Sunderstone Proximity Mine,unique_name,8220590,5871,0.958618,1.233367,15,249.028316,false,,insert
23760,6655,1,3,51,1153,Sunderstone Hold,23831,Deadrock Escapee,unique_name,7312510,15349,0.331958,1.141534,12,186.823688,false,,insert
28817,12221,1,3,51,1153,Sunderstone Hold,61954,Sunderstone Crusher,unique_name,8152404,5936,0.481079,1.257062,12,97.543669,false,12221,skip_existing_same_spline
28818,12224,1,3,51,1153,Sunderstone Hold,61954,Sunderstone Crusher,unique_name,7634244,5936,0.727720,2.428482,8,78.732973,false,12224,skip_existing_same_spline
22290,19378,1,3,51,1160,Deadrock Prison,22587,Exile Escapee,unique_name,6687920,8028,1.379538,1.491892,6,25.782373,false,,insert
22293,19378,1,3,51,1160,Deadrock Prison,22587,Exile Escapee,unique_name,6687921,8028,0.658497,0.804256,6,25.782373,false,,insert
22313,19380,1,3,51,1160,Deadrock Prison,22587,Exile Escapee,unique_name,4330545,8028,0.755878,1.262563,7,50.341429,false,,insert
23587,6326,1,3,51,1160,Deadrock Prison,23366,Condemned Exile Captive,unique_name,851906,12653,0.804828,1.269553,11,68.691537,false,,insert
23588,6326,1,3,51,1160,Deadrock Prison,23366,Condemned Exile Captive,unique_name,3503397,12653,0.567549,0.588921,11,68.691537,false,,insert
23589,6326,1,3,51,1160,Deadrock Prison,23366,Condemned Exile Captive,unique_name,1669517,12653,0.468943,0.566855,11,68.691537,false,,insert
23590,6326,1,3,51,1160,Deadrock Prison,23366,Condemned Exile Captive,unique_name,1506028,12653,0.990920,1.002176,11,68.691537,false,,insert
23713,6404,1,3,51,1160,Deadrock Prison,23659,Deadrock Ferry Watchman,scored_name,3571389,13553,0.350679,2.866136,10,93.865440,false,,insert
23716,6326,1,3,51,1160,Deadrock Prison,23659,Deadrock Ferry Watchman,scored_name,5351757,13553,2.757973,1.072476,11,68.691537,false,,insert
26911,6303,1,3,51,1160,Deadrock Prison,37545,Deadly Deadrock Inmate,unique_name,5733471,8029,1.446555,1.994976,14,312.896799,false,,insert
26945,6482,1,3,51,1160,Deadrock Prison,37546,Rioting Deadrock Inmate,unique_name,5034053,8027,1.492789,1.220375,19,218.305300,false,,insert
26978,19381,1,3,51,1160,Deadrock Prison,37595,Eli Redstone,unique_name,3541737,8016,0.486697,1.254702,10,56.919721,false,19381,skip_existing_same_spline
26979,19383,1,3,51,1160,Deadrock Prison,37597,Zynian Bloodleaf,unique_name,5121020,8037,0.821033,0.830791,7,28.483871,false,19383,skip_existing_same_spline
28231,12137,1,3,51,1166,Murmurwood Forest,56950,Ice-Spiked Predator,unique_name,6854190,4507,0.636968,0.642826,9,58.844374,false,12137,skip_existing_same_spline
28234,12136,1,3,51,1166,Murmurwood Forest,56950,Ice-Spiked Predator,unique_name,6698317,4507,2.672288,2.914931,11,91.193217,false,12136,skip_existing_same_spline
28665,12081,1,3,51,1166,Murmurwood Forest,61904,Ice-Maned Matriarch,unique_name,6585569,2217,0.720411,0.798020,8,57.777438,false,12081,skip_existing_same_spline
22280,12208,1,3,51,1167,Abandoned Lodge,22583,Blackfrost Agent,unique_name,8372263,4546,0.759372,2.304391,11,77.982476,false,12208,skip_existing_same_spline
26524,6391,1,3,51,1168,Shatterforce Outpost,28563,Wired Jabbit,unique_name,6802220,6018,0.384391,1.747197,69,1505.781246,false,,insert
23627,6580,1,3,51,1175,Truthbound Encampment,23519,Truthbound Sentinel,unique_name,8321431,537,0.868130,0.937111,6,72.913602,false,6580,skip_existing_same_spline
23628,6581,1,3,51,1175,Truthbound Encampment,23519,Truthbound Sentinel,unique_name,8238646,537,0.741282,2.307365,6,72.871187,false,6581,skip_existing_same_spline
23629,6578,1,3,51,1175,Truthbound Encampment,23519,Truthbound Sentinel,unique_name,7902302,537,0.984276,1.559564,5,29.199394,false,6578,skip_existing_same_spline
23630,6579,1,3,51,1175,Truthbound Encampment,23519,Truthbound Sentinel,unique_name,8092058,537,1.005710,1.033031,6,43.168014,false,6579,skip_existing_same_spline
28498,12225,1,3,51,1175,Truthbound Encampment,61867,Silversnout Mauler,unique_name,8185943,2247,0.283569,2.527158,7,51.619612,false,12225,skip_existing_same_spline
28499,12226,1,3,51,1175,Truthbound Encampment,61867,Silversnout Mauler,unique_name,8114519,2247,0.264742,0.793158,7,47.787247,false,12226,skip_existing_same_spline
22067,6616,1,3,51,1181,Primal Drill Site Alpha,22452,Inventor Tazzo,scored_name,20868,4385,0.955572,0.518125,7,18.610849,false,,insert
17032,4874,1,3,51,1191,Boneshatter Yard,53082,Osiric Totem,unique_name,191844,5535,0.902632,1.274139,25,285.275513,false,,insert
11754,4185,1,3,51,1192,Sanctuary of the Brides,14610,Bride Osprea,unique_name,1934490,2112,0.861075,1.730130,11,49.657005,false,,insert
11755,14900,2,3,51,1193,Broodlord's Roost,14611,Stormwing Razortalon,unique_name,7788018,2187,0.883900,1.371249,14,58.211644,true,14900,skip_existing_same_spline
16680,4872,1,3,51,1193,Broodlord's Roost,38674,Lightning Strike,reviewed,366760,2160,2.085520,1.363409,31,418.749761,false,,insert
17697,4872,1,3,51,1193,Broodlord's Roost,61720,Stormwing Skywatcher,unique_name,7552252,2107,2.659906,1.209172,31,418.749761,false,,insert
24351,17539,1,3,51,1221,Softsnow Woods,24183,Darkice Basher,unique_name,7264333,1035,0.820419,1.496305,7,35.499730,false,17539,skip_existing_same_spline
28738,17538,1,3,51,1221,Softsnow Woods,61920,Darkice Mystic,unique_name,8175839,4495,0.281594,0.928978,10,41.317477,false,17538,skip_existing_same_spline
28739,17537,1,3,51,1221,Softsnow Woods,61920,Darkice Mystic,unique_name,7918424,4495,1.056320,2.304754,9,47.775743,false,17537,skip_existing_same_spline
24376,17554,1,3,51,1223,Rimewater River,24196,Rimewater Girrok,unique_name,8290410,263,1.335946,2.603211,8,53.912974,false,17554,skip_existing_same_spline
28734,17536,1,3,51,1224,Darkice Village,61920,Darkice Mystic,unique_name,7687991,4495,1.203587,1.676932,8,30.961161,false,17536,skip_existing_same_spline
24400,14721,1,3,51,1242,Blasted Fields,24282,Dominion Warmonger,unique_name,7647484,134,1.556497,1.826276,36,220.008080,false,14721,skip_existing_same_spline
24401,14721,1,3,51,1242,Blasted Fields,24282,Dominion Warmonger,unique_name,7614551,134,0.520783,2.456441,36,220.008080,false,,insert
24402,14721,1,3,51,1242,Blasted Fields,24282,Dominion Warmonger,unique_name,7692617,134,1.773869,1.029958,36,220.008080,false,,insert
24756,14693,1,3,51,1242,Blasted Fields,24745,Mutated Soldier,unique_name,8238604,302,1.414825,1.785605,10,45.040933,false,,insert
25069,7252,1,3,51,1242,Blasted Fields,25945,Circling Steamglider,unique_name,2602764,7997,0.704089,1.402471,15,285.199839,false,7252,skip_existing_same_spline
26701,13828,1,3,51,1242,Blasted Fields,35313,Broken Warbot,unique_name,6293082,29917,0.757465,1.241517,8,71.360790,false,,insert
26702,13869,1,3,51,1242,Blasted Fields,35314,Broken Ultrabot,unique_name,22702,939,1.180375,1.019306,7,55.552648,false,,insert
26783,6771,1,3,51,1242,Blasted Fields,35441,Spinebiting Terror,unique_name,8447830,10,2.808941,2.964404,26,733.175721,false,,insert
27649,6770,1,3,51,1242,Blasted Fields,46871,Volatile Zurias,unique_name,331068,564,1.977782,0.859410,34,1028.244598,false,,insert
27660,13828,1,3,51,1242,Blasted Fields,46871,Volatile Zurias,unique_name,61585,564,0.593641,1.309125,8,71.360790,false,,insert
27662,6770,1,3,51,1242,Blasted Fields,46871,Volatile Zurias,unique_name,225022,564,1.740551,0.984789,34,1028.244598,false,,insert
24080,6686,2,3,51,1246,Thermock Lake West,24071,Frostbite Sunfish,unique_name,4665523,8790,1.081153,1.287430,33,1120.513748,true,6686,skip_existing_same_spline
22227,12249,1,3,51,1248,Roughwhite Wilds,22545,Pridianheart Cruxgrower,unique_name,5561985,4379,1.879689,1.910076,11,76.941207,false,12249,skip_existing_same_spline
22228,12248,1,3,51,1248,Roughwhite Wilds,22545,Pridianheart Cruxgrower,unique_name,7673788,29344,0.726406,2.244332,10,51.867235,false,12248,skip_existing_same_spline
22229,12247,1,3,51,1248,Roughwhite Wilds,22545,Pridianheart Cruxgrower,unique_name,7550235,29344,0.172265,2.395339,9,67.225563,false,12247,skip_existing_same_spline
22230,12250,1,3,51,1248,Roughwhite Wilds,22547,Noxinnate the Sludgerager,unique_name,7604881,29312,0.931730,1.216918,22,182.834964,false,12250,skip_existing_same_spline
23525,12254,1,3,51,1248,Roughwhite Wilds,23301,Toxic Fraz,unique_name,8290519,29318,0.956902,2.511738,10,46.671182,false,12254,skip_existing_same_spline
23528,12256,1,3,51,1248,Roughwhite Wilds,23301,Toxic Fraz,unique_name,8465806,29318,1.025186,2.728274,8,26.612075,false,12256,skip_existing_same_spline
28567,17556,1,3,51,1248,Roughwhite Wilds,61870,Rimewater Savage,unique_name,7356397,3159,0.744044,1.914532,7,37.382344,false,17556,skip_existing_same_spline
24188,17488,1,3,51,1253,Redmoon's Dockyard,24094,Redmoon Rover,unique_name,8157894,763,0.291123,1.856037,7,24.065098,false,,insert
24189,17487,1,3,51,1253,Redmoon's Dockyard,24094,Redmoon Rover,unique_name,8338259,763,0.307549,2.110444,7,25.316468,false,17487,skip_existing_same_spline
24194,17495,1,3,51,1253,Redmoon's Dockyard,24094,Redmoon Rover,unique_name,8338260,763,0.422505,1.636554,12,106.669106,false,17495,skip_existing_same_spline
24196,17520,1,3,51,1253,Redmoon's Dockyard,24094,Redmoon Rover,unique_name,7976046,28567,0.451779,2.898314,12,72.805068,false,,insert
24199,17522,1,3,51,1253,Redmoon's Dockyard,24094,Redmoon Rover,unique_name,8362409,28567,0.432052,2.259713,7,24.597973,false,17522,skip_existing_same_spline
24209,6879,1,3,51,1253,Redmoon's Dockyard,24102,Bosun Sprulo,unique_name,7863264,1190,2.915730,2.850076,7,15.620151,false,,insert
24859,6962,1,3,51,1253,Redmoon's Dockyard,24933,Chef Garnua,unique_name,6024527,928,0.492031,0.498607,7,29.183066,false,6962,skip_existing_same_spline
28644,6791,1,3,51,1253,Redmoon's Dockyard,61893,Redmoon Renegade,unique_name,8157676,4526,2.637027,1.422501,8,12.940326,false,,insert
28645,17485,1,3,51,1253,Redmoon's Dockyard,61893,Redmoon Renegade,unique_name,8400353,4526,0.946329,0.972044,8,44.322230,false,17485,skip_existing_same_spline
28646,17486,1,3,51,1253,Redmoon's Dockyard,61893,Redmoon Renegade,unique_name,7958315,4526,0.833356,1.083349,7,27.606825,false,17486,skip_existing_same_spline
28647,6842,1,3,51,1253,Redmoon's Dockyard,61893,Redmoon Renegade,unique_name,8175784,4526,2.321566,2.972733,8,12.222056,false,,insert
27092,12009,1,3,51,1312,Prosperity Junction,40068,Protostar Gear Wrangler Bot,unique_name,3045622,12082,0.570163,2.868116,16,188.621887,false,12009,skip_existing_same_spline
27101,12014,1,3,51,1312,Prosperity Junction,40180,Protostar Regional Awareness Advisor,unique_name,2002189,15089,0.874606,1.163832,23,406.572712,false,12014,skip_existing_same_spline
27107,12072,1,3,51,1312,Prosperity Junction,40329,Protostar Efficiency Verifier,unique_name,1484979,16813,0.385412,1.623238,8,62.881319,false,12072,skip_existing_same_spline
25486,7472,1,3,51,1314,Calmwater Commune,26091,Doomtide Arcanist,unique_name,6264548,425,1.035621,1.363341,8,75.638153,false,,insert
25521,7472,1,3,51,1314,Calmwater Commune,26104,Doomtide Rain-Hoarder,reviewed,8114465,5062,1.761908,2.422953,8,75.638153,false,,insert
28627,7174,1,3,51,1314,Calmwater Commune,61879,Colossal Cragfist,unique_name,8394058,4866,1.956999,2.383737,61,2007.804100,false,,insert
25104,7233,1,3,51,1315,Augment Facility X426,25996,Omnivapor Steamglider,unique_name,7729908,8952,1.037499,1.178222,22,335.072076,false,7233,skip_existing_same_spline
25118,18889,1,3,51,1315,Augment Facility X426,25998,Soulcore Vindicator,unique_name,8157334,1019,0.577830,2.380205,8,37.723743,false,18889,skip_existing_same_spline
25125,18926,1,3,51,1315,Augment Facility X426,25998,Soulcore Vindicator,unique_name,8394428,1019,0.655429,1.756256,9,63.696982,false,18926,skip_existing_same_spline
25528,18857,1,3,51,1315,Augment Facility X426,26122,Doomtide Disciple,unique_name,8094624,642,0.482204,1.588175,10,55.085946,false,18857,skip_existing_same_spline
25983,7433,1,3,51,1315,Augment Facility X426,26419,Doomtide Converts,unique_name,8230679,5089,1.967833,2.544161,12,118.278080,false,,insert
25985,7434,1,3,51,1315,Augment Facility X426,26419,Doomtide Converts,unique_name,8466380,5089,2.793372,2.301823,13,110.690834,false,,insert
25990,7434,1,3,51,1315,Augment Facility X426,26419,Doomtide Converts,unique_name,8051637,5089,2.302558,1.853545,13,110.690834,false,,insert
28006,18940,1,3,51,1315,Augment Facility X426,53399,K9 Destroyer,unique_name,5897923,5049,1.540970,2.789576,10,103.171305,false,18940,skip_existing_same_spline
28773,18896,1,3,51,1315,Augment Facility X426,61939,Soulcore Defender,unique_name,8108000,4868,0.619654,1.316230,11,53.033866,false,18896,skip_existing_same_spline
28780,18890,1,3,51,1315,Augment Facility X426,61939,Soulcore Defender,unique_name,8105398,4868,0.470062,1.007784,7,38.514040,false,18890,skip_existing_same_spline
28787,18908,1,3,51,1315,Augment Facility X426,61939,Soulcore Defender,unique_name,7992128,4868,0.209987,0.292034,10,111.450877,false,18908,skip_existing_same_spline
26170,7522,2,3,51,1316,ZubbleBubble Crash Site,26731,Snow Devil,reviewed,7850134,187,0.275457,2.695749,26,474.662866,true,7522,skip_existing_same_spline
26178,7529,1,3,51,1316,ZubbleBubble Crash Site,26731,Snow Devil,reviewed,7693132,187,0.831495,2.558300,26,459.813871,false,7529,skip_existing_same_spline
25414,17787,1,3,51,1318,Silverscale Station,26040,Silverscale Behemoth,unique_name,8146486,762,0.787625,1.576301,9,82.059481,false,17787,skip_existing_same_spline
25418,17790,1,3,51,1318,Silverscale Station,26040,Silverscale Behemoth,unique_name,8465576,762,0.908780,1.241501,11,112.705104,false,17790,skip_existing_same_spline
25419,17793,1,3,51,1318,Silverscale Station,26041,Silverscale Leviathan,scored_name,8468054,275,1.255670,2.350919,7,29.075196,false,17793,skip_existing_same_spline
25420,17792,1,3,51,1318,Silverscale Station,26041,Silverscale Leviathan,scored_name,8468050,275,0.105704,2.319832,8,29.719006,false,17792,skip_existing_same_spline
25421,17797,1,3,51,1318,Silverscale Station,26041,Silverscale Leviathan,scored_name,8468044,275,0.103787,2.189228,6,34.255186,false,17797,skip_existing_same_spline
25423,17798,1,3,51,1318,Silverscale Station,26041,Silverscale Leviathan,scored_name,8460251,275,0.250037,2.983357,6,30.817098,false,17798,skip_existing_same_spline
27576,14200,1,3,51,1318,Silverscale Station,46544,Megadroid Zealbot v. 1.0,unique_name,7990388,28809,0.661927,2.643735,17,103.310237,false,,insert
27577,14178,1,3,51,1318,Silverscale Station,46544,Megadroid Zealbot v. 1.0,unique_name,5840995,9203,1.884369,0.153300,19,163.419748,false,,insert
27579,14179,1,3,51,1318,Silverscale Station,46544,Megadroid Zealbot v. 1.0,unique_name,5856791,9203,0.673660,0.904984,21,172.337988,false,,insert
27588,14201,1,3,51,1318,Silverscale Station,46550,Megadroid Zealbot v. 2.0,unique_name,4312340,9201,1.972963,1.689208,18,94.449299,false,,insert
27590,14202,1,3,51,1318,Silverscale Station,46550,Megadroid Zealbot v. 2.0,unique_name,7990113,28801,0.508023,2.868171,18,97.439292,false,,insert
27613,14179,1,3,51,1318,Silverscale Station,46734,Megadroid Servitor v 1.0,unique_name,4884441,9196,0.159487,1.665734,21,172.337988,false,,insert
25289,17726,1,3,51,1336,Calmwater Lake,26019,Nimble Steamglider,unique_name,8106433,5494,0.433945,1.619977,12,278.891495,false,17726,skip_existing_same_spline
