"functionEvidenceId","binary","address","durableLabel","labelRow","evidenceStatus","purpose","anchors","inputsOutputs","callers","callees","relatedOpcodes","relatedTables","sourcePaths","findingPath","verification","blockers","lastReviewed"
"FUN-WILDSTAR64-1401EA780","WildStar64.exe","1401ea780","FUN_1401ea780","1789","Mapped","Consumer dispatch candidate — may route server→client packets.","Consumer dispatch candidate — may route server→client packets.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1401EABC0","WildStar64.exe","1401eabc0","FUN_1401eabc0","1535","Mapped","Consumer dispatch candidate — may route server→client packets.","Consumer dispatch candidate — may route server→client packets.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1401EB000","WildStar64.exe","1401eb000","FUN_1401eb000","1536","Mapped","Consumer dispatch candidate — may route server→client packets.","Consumer dispatch candidate — may route server→client packets.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1401EB440","WildStar64.exe","1401eb440","FUN_1401eb440","1537","Mapped","Consumer dispatch candidate — may route server→client packets.","Consumer dispatch candidate — may route server→client packets.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1401EB880","WildStar64.exe","1401eb880","FUN_1401eb880","1790","Mapped","Consumer dispatch candidate — may route server→client packets.","Consumer dispatch candidate — may route server→client packets.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1401EBCC0","WildStar64.exe","1401ebcc0","FUN_1401ebcc0","1538","Mapped","Consumer dispatch candidate — may route server→client packets.","Consumer dispatch candidate — may route server→client packets.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1401EC100","WildStar64.exe","1401ec100","FUN_1401ec100","1539","Mapped","Consumer dispatch candidate — may route server→client packets.","Consumer dispatch candidate — may route server→client packets.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1401EC540","WildStar64.exe","1401ec540","FUN_1401ec540","1540","Mapped","Consumer dispatch candidate — may route server→client packets.","Consumer dispatch candidate — may route server→client packets.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1401EC980","WildStar64.exe","1401ec980","FUN_1401ec980","1791","Mapped","Consumer dispatch candidate — may route server→client packets.","Consumer dispatch candidate — may route server→client packets.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1401ECDC0","WildStar64.exe","1401ecdc0","FUN_1401ecdc0","1792","Mapped","Consumer dispatch candidate — may route server→client packets.","Consumer dispatch candidate — may route server→client packets.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1401ED200","WildStar64.exe","1401ed200","FUN_1401ed200","1541","Mapped","Consumer dispatch candidate — may route server→client packets.","Consumer dispatch candidate — may route server→client packets.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1401ED460","WildStar64.exe","1401ed460","AccountItemLookup_GetByItem2Id","2756","Mapped","Resolves account Item2 ownership/bind record via BindPoint table or account-item service fallback.","Resolves account Item2 ownership/bind record via BindPoint table or account-item service fallback.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1401ED640","WildStar64.exe","1401ed640","FUN_1401ed640","1777","Mapped","Consumer dispatch candidate — may route server→client packets.","Consumer dispatch candidate — may route server→client packets.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1401EDA80","WildStar64.exe","1401eda80","FUN_1401eda80","1778","Mapped","Consumer dispatch candidate — may route server→client packets.","Consumer dispatch candidate — may route server→client packets.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1401EDEC0","WildStar64.exe","1401edec0","FUN_1401edec0","1542","Mapped","Consumer dispatch candidate — may route server→client packets.","Consumer dispatch candidate — may route server→client packets.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1401EE300","WildStar64.exe","1401ee300","FUN_1401ee300","1543","Mapped","Consumer dispatch candidate — may route server→client packets.","Consumer dispatch candidate — may route server→client packets.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1401EE740","WildStar64.exe","1401ee740","FUN_1401ee740","1544","Mapped","Consumer dispatch candidate — may route server→client packets.","Consumer dispatch candidate — may route server→client packets.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1401EEB80","WildStar64.exe","1401eeb80","FUN_1401eeb80","1793","Mapped","Consumer dispatch candidate — may route server→client packets.","Consumer dispatch candidate — may route server→client packets.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1401EEFC0","WildStar64.exe","1401eefc0","FUN_1401eefc0","1545","Mapped","Consumer dispatch candidate — may route server→client packets.","Consumer dispatch candidate — may route server→client packets.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1401EF400","WildStar64.exe","1401ef400","FUN_1401ef400","1546","Mapped","Consumer dispatch candidate — may route server→client packets.","Consumer dispatch candidate — may route server→client packets.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1401EF840","WildStar64.exe","1401ef840","FUN_1401ef840","1547","Mapped","Consumer dispatch candidate — may route server→client packets.","Consumer dispatch candidate — may route server→client packets.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1401EFC80","WildStar64.exe","1401efc80","FUN_1401efc80","1528","Mapped","Consumer dispatch candidate — may route server→client packets.","Consumer dispatch candidate — may route server→client packets.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1401F00C0","WildStar64.exe","1401f00c0","FUN_1401f00c0","1780","Mapped","Consumer dispatch candidate — may route server→client packets.","Consumer dispatch candidate — may route server→client packets.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1401F0500","WildStar64.exe","1401f0500","FUN_1401f0500","1548","Mapped","Consumer dispatch candidate — may route server→client packets.","Consumer dispatch candidate — may route server→client packets.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1401F0940","WildStar64.exe","1401f0940","FUN_1401f0940","1549","Mapped","Consumer dispatch candidate — may route server→client packets.","Consumer dispatch candidate — may route server→client packets.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1401F0D80","WildStar64.exe","1401f0d80","FUN_1401f0d80","1550","Mapped","Consumer dispatch candidate — may route server→client packets.","Consumer dispatch candidate — may route server→client packets.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1401F11C0","WildStar64.exe","1401f11c0","FUN_1401f11c0","1551","Mapped","Consumer dispatch candidate — may route server→client packets.","Consumer dispatch candidate — may route server→client packets.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1401F1600","WildStar64.exe","1401f1600","FUN_1401f1600","1524","Mapped","Consumer dispatch candidate — may route server→client packets.","Consumer dispatch candidate — may route server→client packets.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1401F1A40","WildStar64.exe","1401f1a40","FUN_1401f1a40","1552","Mapped","Consumer dispatch candidate — may route server→client packets.","Consumer dispatch candidate — may route server→client packets.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1401F1E80","WildStar64.exe","1401f1e80","FUN_1401f1e80","1553","Mapped","Consumer dispatch candidate — may route server→client packets.","Consumer dispatch candidate — may route server→client packets.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1401F22C0","WildStar64.exe","1401f22c0","FUN_1401f22c0","1794","Mapped","Consumer dispatch candidate — may route server→client packets.","Consumer dispatch candidate — may route server→client packets.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1401F2700","WildStar64.exe","1401f2700","FUN_1401f2700","1795","Mapped","Consumer dispatch candidate — may route server→client packets.","Consumer dispatch candidate — may route server→client packets.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1401F2B40","WildStar64.exe","1401f2b40","FUN_1401f2b40","1554","Mapped","Consumer dispatch candidate — may route server→client packets.","Consumer dispatch candidate — may route server→client packets.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1401F2F80","WildStar64.exe","1401f2f80","FUN_1401f2f80","1521","Mapped","Consumer dispatch candidate — may route server→client packets.","Consumer dispatch candidate — may route server→client packets.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1401F33C0","WildStar64.exe","1401f33c0","FUN_1401f33c0","1796","Mapped","Consumer dispatch candidate — may route server→client packets.","Consumer dispatch candidate — may route server→client packets.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1401F3800","WildStar64.exe","1401f3800","FUN_1401f3800","1555","Mapped","Consumer dispatch candidate — may route server→client packets.","Consumer dispatch candidate — may route server→client packets.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1401F3C40","WildStar64.exe","1401f3c40","FUN_1401f3c40","1527","Mapped","Consumer dispatch candidate — may route server→client packets.","Consumer dispatch candidate — may route server→client packets.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1401F4080","WildStar64.exe","1401f4080","FUN_1401f4080","1797","Mapped","Consumer dispatch candidate — may route server→client packets.","Consumer dispatch candidate — may route server→client packets.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1401F44C0","WildStar64.exe","1401f44c0","FUN_1401f44c0","1774","Mapped","Consumer dispatch candidate — may route server→client packets.","Consumer dispatch candidate — may route server→client packets.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1401F4900","WildStar64.exe","1401f4900","FUN_1401f4900","1556","Mapped","Consumer dispatch candidate — may route server→client packets.","Consumer dispatch candidate — may route server→client packets.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1401F4D40","WildStar64.exe","1401f4d40","FUN_1401f4d40","1518","Mapped","Consumer dispatch candidate — may route server→client packets.","Consumer dispatch candidate — may route server→client packets.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1401F5180","WildStar64.exe","1401f5180","FUN_1401f5180","1557","Mapped","Consumer dispatch candidate — may route server→client packets.","Consumer dispatch candidate — may route server→client packets.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1401F55C0","WildStar64.exe","1401f55c0","FUN_1401f55c0","1558","Mapped","Consumer dispatch candidate — may route server→client packets.","Consumer dispatch candidate — may route server→client packets.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1401F5A00","WildStar64.exe","1401f5a00","FUN_1401f5a00","1785","Mapped","Consumer dispatch candidate — may route server→client packets.","Consumer dispatch candidate — may route server→client packets.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1401F5E40","WildStar64.exe","1401f5e40","FUN_1401f5e40","1559","Mapped","Consumer dispatch candidate — may route server→client packets.","Consumer dispatch candidate — may route server→client packets.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1401F6280","WildStar64.exe","1401f6280","ClientDB_RegisterCreature2Difficulty","1560","Mapped","Registers/loads the Creature2Difficulty client DB table from DB\Creature2Difficulty.tbl using the Creature2Difficulty descriptors.","Registers/loads the Creature2Difficulty client DB table from DB\Creature2Difficulty.tbl using the Creature2Difficulty descriptors.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1401F64E0","WildStar64.exe","1401f64e0","ClientDB_GetCreature2Difficulty","1561","Mapped","Looks up a Creature2Difficulty row by the supplied id through the registered callback or DAT_140c63840 fallback dispatcher.","Looks up a Creature2Difficulty row by the supplied id through the registered callback or DAT_140c63840 fallback dispatcher.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1401F66C0","WildStar64.exe","1401f66c0","FUN_1401f66c0","1562","Mapped","Consumer dispatch candidate — may route server→client packets.","Consumer dispatch candidate — may route server→client packets.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1401F6B00","WildStar64.exe","1401f6b00","FUN_1401f6b00","1563","Mapped","Consumer dispatch candidate — may route server→client packets.","Consumer dispatch candidate — may route server→client packets.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1401F6F40","WildStar64.exe","1401f6f40","FUN_1401f6f40","1564","Mapped","Consumer dispatch candidate — may route server→client packets.","Consumer dispatch candidate — may route server→client packets.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1401F7380","WildStar64.exe","1401f7380","FUN_1401f7380","1565","Mapped","Consumer dispatch candidate — may route server→client packets.","Consumer dispatch candidate — may route server→client packets.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1401F77C0","WildStar64.exe","1401f77c0","FUN_1401f77c0","1566","Mapped","Consumer dispatch candidate — may route server→client packets.","Consumer dispatch candidate — may route server→client packets.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1401F7C00","WildStar64.exe","1401f7c00","FUN_1401f7c00","1567","Mapped","Consumer dispatch candidate — may route server→client packets.","Consumer dispatch candidate — may route server→client packets.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1401F8040","WildStar64.exe","1401f8040","FUN_1401f8040","1568","Mapped","Consumer dispatch candidate — may route server→client packets.","Consumer dispatch candidate — may route server→client packets.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1401F8480","WildStar64.exe","1401f8480","FUN_1401f8480","1798","Mapped","Consumer dispatch candidate — may route server→client packets.","Consumer dispatch candidate — may route server→client packets.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1401F88C0","WildStar64.exe","1401f88c0","FUN_1401f88c0","1569","Mapped","Consumer dispatch candidate — may route server→client packets.","Consumer dispatch candidate — may route server→client packets.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1401F8D00","WildStar64.exe","1401f8d00","FUN_1401f8d00","1570","Mapped","Consumer dispatch candidate — may route server→client packets.","Consumer dispatch candidate — may route server→client packets.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1401F9140","WildStar64.exe","1401f9140","FUN_1401f9140","1571","Mapped","Consumer dispatch candidate — may route server→client packets.","Consumer dispatch candidate — may route server→client packets.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1401F9580","WildStar64.exe","1401f9580","FUN_1401f9580","1572","Mapped","Consumer dispatch candidate — may route server→client packets.","Consumer dispatch candidate — may route server→client packets.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1401F99C0","WildStar64.exe","1401f99c0","FUN_1401f99c0","1573","Mapped","Consumer dispatch candidate — may route server→client packets.","Consumer dispatch candidate — may route server→client packets.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1401F9E00","WildStar64.exe","1401f9e00","FUN_1401f9e00","1574","Mapped","Consumer dispatch candidate — may route server→client packets.","Consumer dispatch candidate — may route server→client packets.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1401FA240","WildStar64.exe","1401fa240","FUN_1401fa240","1575","Mapped","Consumer dispatch candidate — may route server→client packets.","Consumer dispatch candidate — may route server→client packets.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1401FA680","WildStar64.exe","1401fa680","FUN_1401fa680","1576","Mapped","Consumer dispatch candidate — may route server→client packets.","Consumer dispatch candidate — may route server→client packets.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1401FAAC0","WildStar64.exe","1401faac0","FUN_1401faac0","1577","Mapped","Consumer dispatch candidate — may route server→client packets.","Consumer dispatch candidate — may route server→client packets.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1401FAF00","WildStar64.exe","1401faf00","FUN_1401faf00","1578","Mapped","Consumer dispatch candidate — may route server→client packets.","Consumer dispatch candidate — may route server→client packets.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1401FB340","WildStar64.exe","1401fb340","FUN_1401fb340","1579","Mapped","Consumer dispatch candidate — may route server→client packets.","Consumer dispatch candidate — may route server→client packets.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1401FB780","WildStar64.exe","1401fb780","FUN_1401fb780","1580","Mapped","Consumer dispatch candidate — may route server→client packets.","Consumer dispatch candidate — may route server→client packets.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1401FBBC0","WildStar64.exe","1401fbbc0","FUN_1401fbbc0","1500","Mapped","Consumer dispatch candidate — may route server→client packets.","Consumer dispatch candidate — may route server→client packets.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1401FC000","WildStar64.exe","1401fc000","ClientDB_RegisterDatacube","189","Mapped","Registers the Datacube client DB table using the Datacube and DB\\Datacube.tbl descriptors.","Registers the Datacube client DB table using the Datacube and DB\\Datacube.tbl descriptors.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1401FC440","WildStar64.exe","1401fc440","ClientDB_RegisterDatacubeVolume","190","Mapped","Registers the DatacubeVolume client DB table using the DatacubeVolume and DB\\DatacubeVolume.tbl descriptors.","Registers the DatacubeVolume client DB table using the DatacubeVolume and DB\\DatacubeVolume.tbl descriptors.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1401FC880","WildStar64.exe","1401fc880","FUN_1401fc880","1581","Mapped","Consumer dispatch candidate — may route server→client packets.","Consumer dispatch candidate — may route server→client packets.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1401FCCC0","WildStar64.exe","1401fccc0","FUN_1401fccc0","1582","Mapped","Consumer dispatch candidate — may route server→client packets.","Consumer dispatch candidate — may route server→client packets.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1401FD100","WildStar64.exe","1401fd100","FUN_1401fd100","1583","Mapped","Consumer dispatch candidate — may route server→client packets.","Consumer dispatch candidate — may route server→client packets.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
