evidence_kind,script_scope,source_path,source_line,script_owner_ids,script_filter_name,source_call,source_symbol,source_excerpt,producer_targeting,objective_id,objective_type_id,objective_type_name,object_id,update_count,matched_objective_count,matched_public_event_objective_ids,matched_public_event_ids,matched_public_event_names,matched_objective_names,reference_link_status,owner_link_status,enum_namespace,evidence_status,evidence_sources,manual_validation,completion_status,blocker_summary
script_typed_objective_credit_base,script_instance,Source\NexusForever.Script.Instance\Expedition\FragmentZero\Script\FragmentZeroObjectiveEntityScripts.cs,146,680;4424;12274;67966;48716;2310,,typed_objective_base,PublicEventObjectiveType.ActivateTargetGroup,": base(PublicEventObjectiveType.ActivateTargetGroup, 12274u)",typed_objective,4424,3,ActivateTargetGroup,12274,1,1,4424,680,They Came from Fragment Zero!,Search $p(creature=67966) corpse inside the Incubation Complex,typed_objective_row_matched,script_owner_entity_filter_mapped_to_public_event,,runtime_fragment_zero_jo_corpse_target_group_credit_tested_pending_placement_visuals_and_client_smoke,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;wildstar_client_mysql/WorldLocation2.tbl.sql;Tools/DataMapping/output/public_event_objective_client_map.csv;Tools/DataMapping/output/client_source_targetgroup_map.csv;Source/NexusForever.Script.Instance/Expedition/FragmentZero/Script/FragmentZeroObjectiveEntityScripts.cs;Source/NexusForever.Game.Tests/Instances/FragmentZeroEventScriptTests.cs,automated_focus_pass_pending_corpse_placement_visuals_rewards_and_client_smoke,not_retail_complete,"CrewmateJoCorpseEntityScript binds Creature2 67966 and credits ActivateTargetGroup 12274 once on activation. Retail completion still needs exact corpse placement/import proof, visual/despawn/replay behavior, rewards, and full expedition smoke."
script_typed_objective_credit_base,script_instance,Source\NexusForever.Script.Instance\Expedition\FragmentZero\Script\FragmentZeroObjectiveEntityScripts.cs,159,680;4432;12264;67931;48726;2347,,typed_objective_base,PublicEventObjectiveType.ActivateTargetGroup,": base(PublicEventObjectiveType.ActivateTargetGroup, 12264u)",typed_objective,4432,3,ActivateTargetGroup,12264,1,1,4432,680,They Came from Fragment Zero!,Search $p(creature=67931) corpse inside the Biomatics Chamber,typed_objective_row_matched,script_owner_entity_filter_mapped_to_public_event,,runtime_fragment_zero_syrus_corpse_target_group_credit_tested_pending_placement_visuals_and_client_smoke,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;wildstar_client_mysql/WorldLocation2.tbl.sql;Tools/DataMapping/output/public_event_objective_client_map.csv;Tools/DataMapping/output/client_source_targetgroup_map.csv;Source/NexusForever.Script.Instance/Expedition/FragmentZero/Script/FragmentZeroObjectiveEntityScripts.cs;Source/NexusForever.Game.Tests/Instances/FragmentZeroEventScriptTests.cs,automated_focus_pass_pending_corpse_placement_visuals_rewards_and_client_smoke,not_retail_complete,"CrewmateSyrusCorpseEntityScript binds Creature2 67931 and credits ActivateTargetGroup 12264 once on activation. Retail completion still needs exact corpse placement/import proof, visual/despawn/replay behavior, rewards, and full expedition smoke."
script_typed_objective_credit_base,script_instance,Source\NexusForever.Script.Instance\Expedition\FragmentZero\Script\FragmentZeroObjectiveEntityScripts.cs,172,680;4635;12461;68856,,typed_objective_base,PublicEventObjectiveType.ActivateTargetGroupChecklist,": base(PublicEventObjectiveType.ActivateTargetGroupChecklist, 12461u)",typed_objective,4635,4,ActivateTargetGroupChecklist,12461,1,1,4635,680,They Came from Fragment Zero!,Deactivate all of the $m(creature=68856) inside the Biomatics Chamber,typed_objective_row_matched,script_owner_entity_filter_mapped_to_public_event,,runtime_fragment_zero_automated_defense_panel_checklist_entity_credit_tested,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Tools/DataMapping/output/public_event_objective_client_map.csv;Tools/DataMapping/output/client_source_targetgroup_map.csv;Source/NexusForever.Script.Instance/Expedition/FragmentZero/Script/FragmentZeroObjectiveEntityScripts.cs;Source/NexusForever.Game.Tests/Instances/FragmentZeroEventScriptTests.cs,automated_focus_pass_pending_panel_visuals_timing_and_client_smoke,not_retail_complete,"FacilityDefenseControlPanelEntityScript credits ActivateTargetGroupChecklist object 12461 once on activation for the mapped automated defense panel objective 4635. Retail completion still needs exact panel placement, visual/despawn state, repeat-interaction behavior, rewards, and full expedition smoke."
script_typed_objective_credit_base,script_instance,Source\NexusForever.Script.Instance\Expedition\FragmentZero\Script\FragmentZeroObjectiveEntityScripts.cs,185,680;4445;12267;67961;48674;2304,,typed_objective_base,PublicEventObjectiveType.ActivateTargetGroup,": base(PublicEventObjectiveType.ActivateTargetGroup, 12267u)",typed_objective,4445,3,ActivateTargetGroup,12267,1,1,4445,680,They Came from Fragment Zero!,Locate $(creature=68854) inside the Life-Overseer's Creche,typed_objective_row_matched,script_owner_entity_filter_mapped_to_public_event,,runtime_fragment_zero_locate_hugo_target_group_credit_tested_pending_projection_placement_and_client_smoke,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;wildstar_client_mysql/WorldLocation2.tbl.sql;Tools/DataMapping/output/public_event_objective_client_map.csv;Tools/DataMapping/output/client_source_targetgroup_map.csv;Source/NexusForever.Script.Instance/Expedition/FragmentZero/Script/FragmentZeroObjectiveEntityScripts.cs;Source/NexusForever.Game.Tests/Instances/FragmentZeroEventScriptTests.cs,automated_focus_pass_pending_projection_placement_visuals_rewards_and_client_smoke,not_retail_complete,"CaptainHugoLocateEntityScript binds Creature2 67961 and credits ActivateTargetGroup 12267 once on activation. Retail completion still needs exact projection placement/import proof, visual/despawn/replay behavior, rewards, and full expedition smoke."
script_typed_objective_credit_base,script_instance,Source\NexusForever.Script.Instance\Expedition\FragmentZero\Script\FragmentZeroObjectiveEntityScripts.cs,288,680;4454;12276;67967;4448,,typed_objective_base,PublicEventObjectiveType.ActivateTargetGroupChecklist,: base(,typed_objective,4454,4,ActivateTargetGroupChecklist,12276,1,1,4454;4448,680,They Came from Fragment Zero!,Find Ohmna's hidden recording,typed_objective_row_matched,script_owner_entity_filter_mapped_to_public_event,,runtime_fragment_zero_ohmna_hidden_recording_checklist_entity_credit_tested,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Tools/DataMapping/output/public_event_objective_client_map.csv;Tools/DataMapping/output/client_source_targetgroup_map.csv;Source/NexusForever.Script.Instance/Expedition/FragmentZero/Script/FragmentZeroObjectiveEntityScripts.cs;Source/NexusForever.Game.Tests/Instances/FragmentZeroEventScriptTests.cs,automated_focus_pass_pending_hidden_recording_placement_visuals_and_client_smoke,not_retail_complete,"OhmnasHiddenRecordingEntityScript credits checklist TargetGroup 12276 and parent objective 4448 once on activation for Creature2 67967. Retail completion still needs exact recording placement, visual/despawn state, repeat-interaction behavior, rewards, and full expedition smoke."
script_typed_objective_credit_base,script_instance,Source\NexusForever.Script.Instance\Expedition\FragmentZero\Script\FragmentZeroObjectiveEntityScripts.cs,304,680;4455;12279;67968;4448,,typed_objective_base,PublicEventObjectiveType.ActivateTargetGroupChecklist,: base(,typed_objective,4455,4,ActivateTargetGroupChecklist,12279,1,1,4455;4448,680,They Came from Fragment Zero!,Find Lucent's hidden recording,typed_objective_row_matched,script_owner_entity_filter_mapped_to_public_event,,runtime_fragment_zero_lucent_hidden_recording_checklist_entity_credit_tested,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Tools/DataMapping/output/public_event_objective_client_map.csv;Tools/DataMapping/output/client_source_targetgroup_map.csv;Source/NexusForever.Script.Instance/Expedition/FragmentZero/Script/FragmentZeroObjectiveEntityScripts.cs;Source/NexusForever.Game.Tests/Instances/FragmentZeroEventScriptTests.cs,automated_focus_pass_pending_hidden_recording_placement_visuals_and_client_smoke,not_retail_complete,"LucentsHiddenRecordingEntityScript credits checklist TargetGroup 12279 and parent objective 4448 once on activation for Creature2 67968. Retail completion still needs exact recording placement, visual/despawn state, repeat-interaction behavior, rewards, and full expedition smoke."
script_typed_objective_credit_base,script_instance,Source\NexusForever.Script.Instance\Expedition\Gauntlet\Script\GauntletObjectiveEntityScripts.cs,47,446;48682;48683;48684;6831,,typed_objective_base,PublicEventObjectiveType.ActivateTargetGroup,": base(PublicEventObjectiveType.ActivateTargetGroup, 6831u)",typed_objective,1837,3,ActivateTargetGroup,6831,1,1,1837,446,Expedition: The Gauntlet,Activate Switches to escape the electrified room,typed_objective_row_matched,script_owner_entity_filter_mapped_to_public_event,,runtime_gauntlet_electric_room_door_lock_activation_credit_tested_pending_door_visual_state_and_client_smoke,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Tools/DataMapping/output/public_event_objective_client_map.csv;Tools/DataMapping/output/client_source_targetgroup_map.csv;Tools/DataMapping/output/creature_public_event_map.csv;Source/NexusForever.Script.Instance/Expedition/Gauntlet/GauntletEventScript.cs;Source/NexusForever.Script.Instance/Expedition/Gauntlet/Script/GauntletObjectiveEntityScripts.cs;Source/NexusForever.Game.Tests/Instances/GauntletEventScriptTests.cs,automated_focus_pass_pending_door_visual_state_and_client_smoke,not_retail_complete,"Scripted public-event objective producer is tracked, but retail completion needs exact producer trigger timing, owner/event routing, objective credit behavior, repeated/negative delta handling, reward/challenge side effects, and content smoke."
script_typed_objective_credit_base,script_instance,Source\NexusForever.Script.Instance\Expedition\RageLogic\Script\RageLogicObjectiveEntityScripts.cs,113,,,typed_objective_base,PublicEventObjectiveType.ActivateTargetGroupChecklist,": base(PublicEventObjectiveType.ActivateTargetGroupChecklist, 3770u, true)",typed_objective,784,4,ActivateTargetGroupChecklist,3770,1,1,784,214,Expedition: Rage Logic,Destroy the asteroid's Engines,typed_objective_row_matched,script_owner_unknown,,script_objective_producer_checklist_matched_pending_owner_flow_review,Source/NexusForever.Script.Main;Source/NexusForever.Script.Instance;Source/NexusForever.Game/PublicEvent;Source/NexusForever.Game.Static/PublicEvent/PublicEventObjectiveType.cs;wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql,pending,not_retail_complete,"Public-event checklist objective producer is runtime-backed with QuestChecklistIdx bitfield routing into ObjectiveData, duplicate/invalid bit replay guards, and focused script-producer coverage. Retail completion still needs row-specific producer timing, owner/event routing where applicable, reward/challenge side effects, and content smoke."
script_typed_objective_credit_base,script_instance,Source\NexusForever.Script.Instance\Expedition\SpaceMadness\Script\SpaceMadnessObjectiveEntityScripts.cs,65,390;45993;6384,,typed_objective_base,PublicEventObjectiveType.ActivateTargetGroupChecklist,": base(PublicEventObjectiveType.ActivateTargetGroupChecklist, 6384u)",typed_objective,1596,4,ActivateTargetGroupChecklist,6384,1,1,1596,390,Expedition: Space Madness,Access log files contained on crew Datapads to determine what happened here,typed_objective_row_matched,script_owner_entity_filter_mapped_to_public_event,,runtime_space_madness_crew_datapad_checklist_credit_tested,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Script.Instance/Expedition/SpaceMadness/Script/SpaceMadnessObjectiveEntityScripts.cs;Source/NexusForever.Game.Tests/Instances/SpaceMadnessEventScriptTests.cs,automated_focus_pass,not_retail_complete,CrewDatapadEntityScript binds the build 16042 datapad Creature2 row and credits ActivateTargetGroupChecklist 6384 using the entity checklist index. Retail completion still needs datapad placement/count client smoke and reward side effects.
script_typed_objective_credit_base,script_instance,Source\NexusForever.Script.Instance\Expedition\SpaceMadness\Script\SpaceMadnessObjectiveEntityScripts.cs,78,390;46092;12651,,typed_objective_base,PublicEventObjectiveType.ActivateTargetGroup,": base(PublicEventObjectiveType.ActivateTargetGroup, 12651u)",typed_objective,,3,ActivateTargetGroup,12651,1,2,1592;4736,390,Expedition: Space Madness,Open the Hazmat Storage Closet using the nearby control panel;Open the Hazmat Storage Closet using the nearby control panel,typed_objective_row_matched,script_owner_entity_filter_mapped_to_public_event,,runtime_space_madness_hazmat_control_panel_credit_tested,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance/Expedition/SpaceMadness/Script/SpaceMadnessObjectiveEntityScripts.cs;Source/NexusForever.Game.Tests/Instances/SpaceMadnessEventScriptTests.cs,automated_focus_pass,not_retail_complete,"HazmatControlPanelEntityScript binds the build 16042 panel Creature2 row and credits ActivateTargetGroup 12651 once, covering the hidden route-selection objective 1592 and visible storage-closet objective 4736. Retail completion still needs door state, placement/client smoke, and reward side effects."
script_typed_objective_credit_base,script_instance,Source\NexusForever.Script.Instance\Expedition\SpaceMadness\Script\SpaceMadnessObjectiveEntityScripts.cs,91,390;45861;46437;6371,,typed_objective_base,PublicEventObjectiveType.ActivateTargetGroup,": base(PublicEventObjectiveType.ActivateTargetGroup, 6371u)",typed_objective,1595,3,ActivateTargetGroup,6371,1,1,1595,390,Expedition: Space Madness,Activate Air Scrubber Controls,typed_objective_row_matched,script_owner_entity_filter_mapped_to_public_event,,runtime_space_madness_air_scrubber_controls_credit_tested,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Script.Instance/Expedition/SpaceMadness/Script/SpaceMadnessObjectiveEntityScripts.cs;Source/NexusForever.Game.Tests/Instances/SpaceMadnessEventScriptTests.cs,automated_focus_pass,not_retail_complete,"AirScrubberControlsEntityScript binds the build 16042 control Creature2 rows and credits ActivateTargetGroup 6371 once. Retail completion still needs wave timing, placement/client smoke, and reward side effects."
script_typed_objective_credit_base,script_instance,Source\NexusForever.Script.Instance\Expedition\SpaceMadness\Script\SpaceMadnessObjectiveEntityScripts.cs,104,390;45973;6372,,typed_objective_base,PublicEventObjectiveType.ActivateTargetGroup,": base(PublicEventObjectiveType.ActivateTargetGroup, 6372u)",typed_objective,1603,3,ActivateTargetGroup,6372,1,1,1603,390,Expedition: Space Madness,Use the Engineering Computer to report that the lab is safe,typed_objective_row_matched,script_owner_entity_filter_mapped_to_public_event,,runtime_space_madness_engineering_computer_all_clear_credit_tested,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Script.Instance/Expedition/SpaceMadness/Script/SpaceMadnessObjectiveEntityScripts.cs;Source/NexusForever.Game.Tests/Instances/SpaceMadnessEventScriptTests.cs,automated_focus_pass,not_retail_complete,"EngineeringComputerEntityScript binds the build 16042 engineering-computer Creature2 row and credits ActivateTargetGroup 6372 once. Retail completion still needs final timing, rewards, and expedition smoke."
script_typed_objective_credit_base,script_instance,Source\NexusForever.Script.Instance\Expedition\SpaceMadness\Script\SpaceMadnessObjectiveEntityScripts.cs,186,390;69899;12595;4712,,typed_objective_base,PublicEventObjectiveType.ActivateTargetGroup,": base(PublicEventObjectiveType.ActivateTargetGroup, 12595u, PublicEventObjective.CollectEscapedCreatures)",typed_objective,4709,3,ActivateTargetGroup,12595,1,1,4709,390,Expedition: Space Madness,Collect an Experimental Slank from the first stage of madness,typed_objective_row_matched,script_owner_entity_filter_mapped_to_public_event,,runtime_space_madness_experimental_slank_credit_tested,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Tools/DataMapping/output/public_event_objective_client_map.csv;Tools/DataMapping/output/creature_public_event_map.csv;Source/NexusForever.Script.Instance/Expedition/SpaceMadness/Script/SpaceMadnessObjectiveEntityScripts.cs;Source/NexusForever.Game.Tests/Instances/SpaceMadnessEventScriptTests.cs,automated_focus_pass,not_retail_complete,ExperimentalSlankEntityScript binds Creature2 69899 and credits child TargetGroup 12595 plus the aggregate escaped-creatures objective once. Retail completion still needs collectible spawn/client smoke and reward side effects.
script_typed_objective_credit_base,script_instance,Source\NexusForever.Script.Instance\Expedition\SpaceMadness\Script\SpaceMadnessObjectiveEntityScripts.cs,199,390;69900;12596;4712,,typed_objective_base,PublicEventObjectiveType.ActivateTargetGroup,": base(PublicEventObjectiveType.ActivateTargetGroup, 12596u, PublicEventObjective.CollectEscapedCreatures)",typed_objective,4710,3,ActivateTargetGroup,12596,1,1,4710,390,Expedition: Space Madness,Collect an Experimental Rockmite from the second stage of madness,typed_objective_row_matched,script_owner_entity_filter_mapped_to_public_event,,runtime_space_madness_experimental_rockmite_credit_tested,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Tools/DataMapping/output/public_event_objective_client_map.csv;Tools/DataMapping/output/creature_public_event_map.csv;Source/NexusForever.Script.Instance/Expedition/SpaceMadness/Script/SpaceMadnessObjectiveEntityScripts.cs;Source/NexusForever.Game.Tests/Instances/SpaceMadnessEventScriptTests.cs,automated_focus_pass,not_retail_complete,ExperimentalRockmiteEntityScript binds Creature2 69900 and credits child TargetGroup 12596 plus the aggregate escaped-creatures objective once. Retail completion still needs collectible spawn/client smoke and reward side effects.
script_typed_objective_credit_base,script_instance,Source\NexusForever.Script.Instance\Expedition\SpaceMadness\Script\SpaceMadnessObjectiveEntityScripts.cs,212,390;69901;12597;4712,,typed_objective_base,PublicEventObjectiveType.ActivateTargetGroup,": base(PublicEventObjectiveType.ActivateTargetGroup, 12597u, PublicEventObjective.CollectEscapedCreatures)",typed_objective,4711,3,ActivateTargetGroup,12597,1,1,4711,390,Expedition: Space Madness,Collect a Party Downgrazer from the third stage of madness,typed_objective_row_matched,script_owner_entity_filter_mapped_to_public_event,,runtime_space_madness_party_downgrazer_credit_tested,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Tools/DataMapping/output/public_event_objective_client_map.csv;Tools/DataMapping/output/creature_public_event_map.csv;Source/NexusForever.Script.Instance/Expedition/SpaceMadness/Script/SpaceMadnessObjectiveEntityScripts.cs;Source/NexusForever.Game.Tests/Instances/SpaceMadnessEventScriptTests.cs,automated_focus_pass,not_retail_complete,PartyDowngrazerEntityScript binds Creature2 69901 and credits child TargetGroup 12597 plus the aggregate escaped-creatures objective once. Retail completion still needs collectible spawn/client smoke and reward side effects.
script_typed_objective_credit_base,script_instance,Source\NexusForever.Script.Instance\WorldStory\HallOfTheHundred\Script\BridgeObjectiveEntityScripts.cs,207,666;14104;14306;71617;71618;71619;73275;73276;73277,,typed_objective_base,PublicEventObjectiveType.ActivateTargetGroup,": base(PublicEventObjectiveType.ActivateTargetGroup, 14104u, true)",typed_objective,4314,3,ActivateTargetGroup,14104,1,1,4314,666,The Vault of the Archon,Find the keys needed to open the main gate in the courtyard,typed_objective_row_matched,script_owner_entity_filter_mapped_to_public_event,,runtime_vault_archon_courtyard_key_targetgroup_activation_credit_and_pickup_cleanup_tested_pending_key_placement_client_smoke,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;wildstar_client_mysql/WorldLocation2.tbl.sql;wildstar_client_mysql/en-US.bin.sql;Source/NexusForever.Script.Instance/WorldStory/HallOfTheHundred/HallOfTheHundredEventScript.cs;Source/NexusForever.Script.Instance/WorldStory/HallOfTheHundred/Script/BridgeObjectiveEntityScripts.cs;Source/NexusForever.Game.Tests/Instances/HallOfTheHundredEventScriptTests.cs,automated_focus_pass_pending_key_placement_and_client_smoke,not_retail_complete,"Scripted public-event objective producer is tracked, but retail completion needs exact producer trigger timing, owner/event routing, objective credit behavior, repeated/negative delta handling, reward/challenge side effects, and content smoke."
script_typed_objective_credit_base,script_instance,Source\NexusForever.Script.Instance\WorldStory\HallOfTheHundred\Script\BridgeObjectiveEntityScripts.cs,220,666;14104;14306;71617;71618;71619;73275;73276;73277,,typed_objective_base,PublicEventObjectiveType.ActivateTargetGroup,": base(PublicEventObjectiveType.ActivateTargetGroup, 14104u, true)",typed_objective,4314,3,ActivateTargetGroup,14104,1,1,4314,666,The Vault of the Archon,Find the keys needed to open the main gate in the courtyard,typed_objective_row_matched,script_owner_entity_filter_mapped_to_public_event,,runtime_vault_archon_courtyard_key_targetgroup_activation_credit_and_pickup_cleanup_tested_pending_key_placement_client_smoke,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;wildstar_client_mysql/WorldLocation2.tbl.sql;wildstar_client_mysql/en-US.bin.sql;Source/NexusForever.Script.Instance/WorldStory/HallOfTheHundred/HallOfTheHundredEventScript.cs;Source/NexusForever.Script.Instance/WorldStory/HallOfTheHundred/Script/BridgeObjectiveEntityScripts.cs;Source/NexusForever.Game.Tests/Instances/HallOfTheHundredEventScriptTests.cs,automated_focus_pass_pending_key_placement_and_client_smoke,not_retail_complete,"Scripted public-event objective producer is tracked, but retail completion needs exact producer trigger timing, owner/event routing, objective credit behavior, repeated/negative delta handling, reward/challenge side effects, and content smoke."
script_typed_objective_credit_base,script_instance,Source\NexusForever.Script.Instance\WorldStory\HallOfTheHundred\Script\BridgeObjectiveEntityScripts.cs,233,666;14104;14306;71617;71618;71619;73275;73276;73277,,typed_objective_base,PublicEventObjectiveType.ActivateTargetGroup,": base(PublicEventObjectiveType.ActivateTargetGroup, 14104u, true)",typed_objective,4314,3,ActivateTargetGroup,14104,1,1,4314,666,The Vault of the Archon,Find the keys needed to open the main gate in the courtyard,typed_objective_row_matched,script_owner_entity_filter_mapped_to_public_event,,runtime_vault_archon_courtyard_key_targetgroup_activation_credit_and_pickup_cleanup_tested_pending_key_placement_client_smoke,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;wildstar_client_mysql/WorldLocation2.tbl.sql;wildstar_client_mysql/en-US.bin.sql;Source/NexusForever.Script.Instance/WorldStory/HallOfTheHundred/HallOfTheHundredEventScript.cs;Source/NexusForever.Script.Instance/WorldStory/HallOfTheHundred/Script/BridgeObjectiveEntityScripts.cs;Source/NexusForever.Game.Tests/Instances/HallOfTheHundredEventScriptTests.cs,automated_focus_pass_pending_key_placement_and_client_smoke,not_retail_complete,"Scripted public-event objective producer is tracked, but retail completion needs exact producer trigger timing, owner/event routing, objective credit behavior, repeated/negative delta handling, reward/challenge side effects, and content smoke."
script_typed_objective_credit_base,script_instance,Source\NexusForever.Script.Instance\WorldStory\HallOfTheHundred\Script\BridgeObjectiveEntityScripts.cs,246,666;14276;72958,,typed_objective_base,PublicEventObjectiveType.ActivateTargetGroup,": base(PublicEventObjectiveType.ActivateTargetGroup, 14276u, true)",typed_objective,5155,3,ActivateTargetGroup,14276,1,1,5155,666,The Vault of the Archon,Collect Key Fragments,typed_objective_row_matched,script_owner_entity_filter_mapped_to_public_event,,runtime_vault_archon_key_fragment_targetgroup_activation_credit_and_pickup_cleanup_tested_pending_fragment_placement_client_smoke,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;wildstar_client_mysql/en-US.bin.sql;Source/NexusForever.Script.Instance/WorldStory/HallOfTheHundred/HallOfTheHundredEventScript.cs;Source/NexusForever.Script.Instance/WorldStory/HallOfTheHundred/Script/BridgeObjectiveEntityScripts.cs;Source/NexusForever.Game.Tests/Instances/HallOfTheHundredEventScriptTests.cs,automated_focus_pass_pending_fragment_placement_and_client_smoke,not_retail_complete,"Scripted public-event objective producer is tracked, but retail completion needs exact producer trigger timing, owner/event routing, objective credit behavior, repeated/negative delta handling, reward/challenge side effects, and content smoke."
script_typed_objective_credit_base,script_instance,Source\NexusForever.Script.Instance\WorldStory\HallOfTheHundred\Script\BridgeObjectiveEntityScripts.cs,259,666;14212;72367;51417,,typed_objective_base,PublicEventObjectiveType.ActivateTargetGroupChecklist,": base(PublicEventObjectiveType.ActivateTargetGroupChecklist, 14212u, true)",typed_objective,4322,4,ActivateTargetGroupChecklist,14212,1,1,4322,666,The Vault of the Archon,Place the keys in the proper places to open the gate of Kel Havik,typed_objective_row_matched,script_owner_entity_filter_mapped_to_public_event,,runtime_vault_archon_kel_havik_gate_key_placement_checklist_activation_credit_and_lock_cleanup_tested_pending_socket_placement_client_smoke,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;wildstar_client_mysql/WorldLocation2.tbl.sql;wildstar_client_mysql/en-US.bin.sql;Source/NexusForever.Script.Instance/WorldStory/HallOfTheHundred/HallOfTheHundredEventScript.cs;Source/NexusForever.Script.Instance/WorldStory/HallOfTheHundred/Script/BridgeObjectiveEntityScripts.cs;Source/NexusForever.Game.Tests/Instances/HallOfTheHundredEventScriptTests.cs,automated_focus_pass_pending_socket_placement_and_client_smoke,not_retail_complete,"Public-event checklist objective producer is runtime-backed with QuestChecklistIdx bitfield routing into ObjectiveData, duplicate/invalid bit replay guards, and focused script-producer coverage. Retail completion still needs row-specific producer timing, owner/event routing where applicable, reward/challenge side effects, and content smoke."
script_typed_objective_credit_base,script_instance,Source\NexusForever.Script.Instance\WorldStory\HallOfTheHundred\Script\BridgeObjectiveEntityScripts.cs,302,696;4452;12275;67962;48730,,typed_objective_base,PublicEventObjectiveType.ActivateTargetGroupChecklist,": base(PublicEventObjectiveType.ActivateTargetGroupChecklist, 12275u, true)",typed_objective,4452,4,ActivateTargetGroupChecklist,12275,1,1,4452,696,The Graveyard Echoed,Light the Incense in the Pell Graveyard,typed_objective_row_matched,script_owner_entity_filter_mapped_to_public_event,,runtime_vault_pell_graveyard_incense_checklist_activation_credit_tested_pending_placement_visual_state_client_smoke,wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Tools/DataMapping/output/public_event_client_map.csv;Tools/DataMapping/output/public_event_objective_client_map.csv;Source/NexusForever.Script.Instance/WorldStory/HallOfTheHundred/Script/BridgeObjectiveEntityScripts.cs;Source/NexusForever.Game.Tests/Instances/HallOfTheHundredOptionalEventScriptTests.cs;Source/NexusForever.Game.Tests/Instances/HallOfTheHundredEventScriptTests.cs,automated_focus_pass_pending_placement_visual_state_and_client_smoke,not_retail_complete,"Build 16042 maps objective 4452 to ActivateTargetGroupChecklist object 12275, count 5, and TargetGroup 12275 contains Creature2 67962 Unlit Incense. UnlitIncenseEntityScript binds Creature2 67962 and credits the mapped checklist target group once per activation. Retail completion still needs exact incense placement/count, repeat interaction and visual/despawn state, rewards/achievement side effects, and full World Story smoke."
