evidence_kind,source_map,source_row_id,jabbithole_public_event_id,public_event_id,public_event_name,client_public_event_name,public_event_link_status,parent_public_event_id,parent_event_link_status,child_public_event_id,child_event_link_status,related_jabbithole_id,related_client_id,related_source_name,related_client_name,match_status,detail_type,detail_flags,detail_count,world_zone_id,world_location_id,quest_direction_id,target_group_id,last_seen_in,evidence_status,evidence_sources,manual_validation,completion_status,blocker_summary
public_event_objective,public_event_objective_map.csv,6526,83,75,FCON Commandos,FCON Commandos,current_public_event,,,,,6526,150,Destroy the Exile Bunker Buster and its Bomb Guardians,Destroy the Exile Bunker Buster and its Bomb Guardians,matched,20,77824,0,,0,0,,6,mapped_public_event_objective_blocked_missing_runtime_producer_evidence,Tools/DataMapping/output/public_event_objective_map.csv;Tools/DataMapping/output/client_source_targetgroup_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/WorldLocation2.tbl.sql;Decomp/Analysis/CONTINUATION_GUIDE.md;Decomp/Analysis/BLOCKER_EVIDENCE_PLAN.md;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Public-event objective 150 is mapped to a current client row (type Exterminate (20); ObjectId 0; Count 0; text 'Destroy the Exile Bunker Buster and its Bomb Guardians'), but remains blocked because it is missing a TargetGroup-backed ObjectId or another verified exterminate producer. Required evidence source: client/decompile/live capture, or a reviewed runtime script/placement/data promotion that proves producer ownership, activation timing, objective delta/replay behavior, rewards/medals, and client smoke without querying reference tables at runtime."
public_event_objective,public_event_objective_map.csv,6527,83,75,FCON Commandos,FCON Commandos,current_public_event,,,,,6527,147,Destroy the Exile Assault Tank,Destroy the Exile Assault Tank,matched,20,77824,0,,0,0,,6,mapped_public_event_objective_blocked_missing_runtime_producer_evidence,Tools/DataMapping/output/public_event_objective_map.csv;Tools/DataMapping/output/client_source_targetgroup_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/WorldLocation2.tbl.sql;Decomp/Analysis/CONTINUATION_GUIDE.md;Decomp/Analysis/BLOCKER_EVIDENCE_PLAN.md;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Public-event objective 147 is mapped to a current client row (type Exterminate (20); ObjectId 0; Count 0; text 'Destroy the Exile Assault Tank'), but remains blocked because it is missing a TargetGroup-backed ObjectId or another verified exterminate producer. Required evidence source: client/decompile/live capture, or a reviewed runtime script/placement/data promotion that proves producer ownership, activation timing, objective delta/replay behavior, rewards/medals, and client smoke without querying reference tables at runtime."
public_event_objective,public_event_objective_map.csv,6528,83,75,FCON Commandos,FCON Commandos,current_public_event,,,,,6528,170,Defeat the FCON Commandos,Defeat the FCON Commandos,matched,20,77840,0,,0,0,,6,mapped_public_event_objective_blocked_missing_runtime_producer_evidence,Tools/DataMapping/output/public_event_objective_map.csv;Tools/DataMapping/output/client_source_targetgroup_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/WorldLocation2.tbl.sql;Decomp/Analysis/CONTINUATION_GUIDE.md;Decomp/Analysis/BLOCKER_EVIDENCE_PLAN.md;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Public-event objective 170 is mapped to a current client row (type Exterminate (20); ObjectId 0; Count 0; text 'Defeat the FCON Commandos'), but remains blocked because it is missing a TargetGroup-backed ObjectId or another verified exterminate producer. Required evidence source: client/decompile/live capture, or a reviewed runtime script/placement/data promotion that proves producer ownership, activation timing, objective delta/replay behavior, rewards/medals, and client smoke without querying reference tables at runtime."
public_event_objective,public_event_objective_map.csv,6529,83,75,FCON Commandos,FCON Commandos,current_public_event,,,,,6529,149,Kill Exile Snipers,Kill Exile Snipers,matched,20,77824,0,,0,0,,6,mapped_public_event_objective_blocked_missing_runtime_producer_evidence,Tools/DataMapping/output/public_event_objective_map.csv;Tools/DataMapping/output/client_source_targetgroup_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/WorldLocation2.tbl.sql;Decomp/Analysis/CONTINUATION_GUIDE.md;Decomp/Analysis/BLOCKER_EVIDENCE_PLAN.md;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Public-event objective 149 is mapped to a current client row (type Exterminate (20); ObjectId 0; Count 0; text 'Kill Exile Snipers'), but remains blocked because it is missing a TargetGroup-backed ObjectId or another verified exterminate producer. Required evidence source: client/decompile/live capture, or a reviewed runtime script/placement/data promotion that proves producer ownership, activation timing, objective delta/replay behavior, rewards/medals, and client smoke without querying reference tables at runtime."
public_event_objective,public_event_objective_map.csv,6530,83,75,FCON Commandos,FCON Commandos,current_public_event,,,,,6530,148,Kill Exile Shocktroopers,Kill Exile Shocktroopers,matched,20,77824,0,,0,0,,6,mapped_public_event_objective_blocked_missing_runtime_producer_evidence,Tools/DataMapping/output/public_event_objective_map.csv;Tools/DataMapping/output/client_source_targetgroup_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/WorldLocation2.tbl.sql;Decomp/Analysis/CONTINUATION_GUIDE.md;Decomp/Analysis/BLOCKER_EVIDENCE_PLAN.md;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Public-event objective 148 is mapped to a current client row (type Exterminate (20); ObjectId 0; Count 0; text 'Kill Exile Shocktroopers'), but remains blocked because it is missing a TargetGroup-backed ObjectId or another verified exterminate producer. Required evidence source: client/decompile/live capture, or a reviewed runtime script/placement/data promotion that proves producer ownership, activation timing, objective delta/replay behavior, rewards/medals, and client smoke without querying reference tables at runtime."
public_event_objective,public_event_objective_map.csv,6531,83,75,FCON Commandos,FCON Commandos,current_public_event,,,,,6531,1549,Survive Waves of Enemies,Survive Waves of Enemies,matched,5,16385,4,,0,0,,6,mapped_public_event_objective_blocked_missing_runtime_producer_evidence,Tools/DataMapping/output/public_event_objective_map.csv;Tools/DataMapping/output/client_source_targetgroup_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/WorldLocation2.tbl.sql;Decomp/Analysis/CONTINUATION_GUIDE.md;Decomp/Analysis/BLOCKER_EVIDENCE_PLAN.md;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Public-event objective 1549 is mapped to a current client row (type Script (5); ObjectId 0; Count 4; text 'Survive Waves of Enemies'), but remains blocked because it is missing a reviewed script producer that identifies trigger timing, owner event, count/delta semantics, and replay behavior. Required evidence source: client/decompile/live capture, or a reviewed runtime script/placement/data promotion that proves producer ownership, activation timing, objective delta/replay behavior, rewards/medals, and client smoke without querying reference tables at runtime."
public_event_objective,public_event_objective_map.csv,6532,83,75,FCON Commandos,FCON Commandos,current_public_event,,,,,6532,4471,Kill Exile Saboteurs,Kill Exile Saboteurs,matched,20,77824,0,,0,0,,6,mapped_public_event_objective_blocked_missing_runtime_producer_evidence,Tools/DataMapping/output/public_event_objective_map.csv;Tools/DataMapping/output/client_source_targetgroup_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/WorldLocation2.tbl.sql;Decomp/Analysis/CONTINUATION_GUIDE.md;Decomp/Analysis/BLOCKER_EVIDENCE_PLAN.md;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Public-event objective 4471 is mapped to a current client row (type Exterminate (20); ObjectId 0; Count 0; text 'Kill Exile Saboteurs'), but remains blocked because it is missing a TargetGroup-backed ObjectId or another verified exterminate producer. Required evidence source: client/decompile/live capture, or a reviewed runtime script/placement/data promotion that proves producer ownership, activation timing, objective delta/replay behavior, rewards/medals, and client smoke without querying reference tables at runtime."
public_event_objective,public_event_objective_map.csv,1143,100,76,FCON Special Forces,FCON Special Forces,current_public_event,,,,,1143,153,Kill Exile Riflemen,Kill Exile Riflemen,matched,20,77824,0,,0,0,,4,mapped_public_event_objective_blocked_missing_runtime_producer_evidence,Tools/DataMapping/output/public_event_objective_map.csv;Tools/DataMapping/output/client_source_targetgroup_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/WorldLocation2.tbl.sql;Decomp/Analysis/CONTINUATION_GUIDE.md;Decomp/Analysis/BLOCKER_EVIDENCE_PLAN.md;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Public-event objective 153 is mapped to a current client row (type Exterminate (20); ObjectId 0; Count 0; text 'Kill Exile Riflemen'), but remains blocked because it is missing a TargetGroup-backed ObjectId or another verified exterminate producer. Required evidence source: client/decompile/live capture, or a reviewed runtime script/placement/data promotion that proves producer ownership, activation timing, objective delta/replay behavior, rewards/medals, and client smoke without querying reference tables at runtime."
public_event_objective,public_event_objective_map.csv,1144,100,76,FCON Special Forces,FCON Special Forces,current_public_event,,,,,1144,154,Avoid Land Mines,Avoid Land Mines,matched,13,77824,1,,0,0,,4,mapped_public_event_objective_blocked_missing_runtime_producer_evidence,Tools/DataMapping/output/public_event_objective_map.csv;Tools/DataMapping/output/client_source_targetgroup_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/WorldLocation2.tbl.sql;Decomp/Analysis/CONTINUATION_GUIDE.md;Decomp/Analysis/BLOCKER_EVIDENCE_PLAN.md;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Public-event objective 154 is mapped to a current client row (type TimedWin (13); ObjectId 0; Count 1; text 'Avoid Land Mines'), but remains blocked because it is missing defense, timer, resource-pool, or victory-pool state evidence that proves the runtime producer and state transitions. Required evidence source: client/decompile/live capture, or a reviewed runtime script/placement/data promotion that proves producer ownership, activation timing, objective delta/replay behavior, rewards/medals, and client smoke without querying reference tables at runtime."
public_event_objective,public_event_objective_map.csv,1145,100,76,FCON Special Forces,FCON Special Forces,current_public_event,,,,,1145,152,Kill Exile Saboteurs,Kill Exile Saboteurs,matched,20,77824,0,,0,0,,4,mapped_public_event_objective_blocked_missing_runtime_producer_evidence,Tools/DataMapping/output/public_event_objective_map.csv;Tools/DataMapping/output/client_source_targetgroup_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/WorldLocation2.tbl.sql;Decomp/Analysis/CONTINUATION_GUIDE.md;Decomp/Analysis/BLOCKER_EVIDENCE_PLAN.md;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Public-event objective 152 is mapped to a current client row (type Exterminate (20); ObjectId 0; Count 0; text 'Kill Exile Saboteurs'), but remains blocked because it is missing a TargetGroup-backed ObjectId or another verified exterminate producer. Required evidence source: client/decompile/live capture, or a reviewed runtime script/placement/data promotion that proves producer ownership, activation timing, objective delta/replay behavior, rewards/medals, and client smoke without querying reference tables at runtime."
public_event_objective,public_event_objective_map.csv,1146,100,76,FCON Special Forces,FCON Special Forces,current_public_event,,,,,1146,171,Kill Evoker Peale,Kill Evoker Peale,matched,20,77840,0,,0,0,,4,mapped_public_event_objective_blocked_missing_runtime_producer_evidence,Tools/DataMapping/output/public_event_objective_map.csv;Tools/DataMapping/output/client_source_targetgroup_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/WorldLocation2.tbl.sql;Decomp/Analysis/CONTINUATION_GUIDE.md;Decomp/Analysis/BLOCKER_EVIDENCE_PLAN.md;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Public-event objective 171 is mapped to a current client row (type Exterminate (20); ObjectId 0; Count 0; text 'Kill Evoker Peale'), but remains blocked because it is missing a TargetGroup-backed ObjectId or another verified exterminate producer. Required evidence source: client/decompile/live capture, or a reviewed runtime script/placement/data promotion that proves producer ownership, activation timing, objective delta/replay behavior, rewards/medals, and client smoke without querying reference tables at runtime."
public_event_objective,public_event_objective_map.csv,1147,100,76,FCON Special Forces,FCON Special Forces,current_public_event,,,,,1147,1550,Survive Waves of Enemies,Survive Waves of Enemies,matched,5,16385,4,,0,0,,4,mapped_public_event_objective_blocked_missing_runtime_producer_evidence,Tools/DataMapping/output/public_event_objective_map.csv;Tools/DataMapping/output/client_source_targetgroup_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/WorldLocation2.tbl.sql;Decomp/Analysis/CONTINUATION_GUIDE.md;Decomp/Analysis/BLOCKER_EVIDENCE_PLAN.md;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Public-event objective 1550 is mapped to a current client row (type Script (5); ObjectId 0; Count 4; text 'Survive Waves of Enemies'), but remains blocked because it is missing a reviewed script producer that identifies trigger timing, owner event, count/delta semantics, and replay behavior. Required evidence source: client/decompile/live capture, or a reviewed runtime script/placement/data promotion that proves producer ownership, activation timing, objective delta/replay behavior, rewards/medals, and client smoke without querying reference tables at runtime."
public_event_objective,public_event_objective_map.csv,1148,100,76,FCON Special Forces,FCON Special Forces,current_public_event,,,,,1148,151,Destroy the Exile Hellfire Tank,Destroy the Exile Hellfire Tank,matched,20,77824,0,,0,0,,4,mapped_public_event_objective_blocked_missing_runtime_producer_evidence,Tools/DataMapping/output/public_event_objective_map.csv;Tools/DataMapping/output/client_source_targetgroup_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/WorldLocation2.tbl.sql;Decomp/Analysis/CONTINUATION_GUIDE.md;Decomp/Analysis/BLOCKER_EVIDENCE_PLAN.md;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Public-event objective 151 is mapped to a current client row (type Exterminate (20); ObjectId 0; Count 0; text 'Destroy the Exile Hellfire Tank'), but remains blocked because it is missing a TargetGroup-backed ObjectId or another verified exterminate producer. Required evidence source: client/decompile/live capture, or a reviewed runtime script/placement/data promotion that proves producer ownership, activation timing, objective delta/replay behavior, rewards/medals, and client smoke without querying reference tables at runtime."
public_event_objective,public_event_objective_map.csv,1491,234,77,Seaview Plateau,Seaview Plateau,current_public_event,,,,,1491,28,Gather atop Seaview Plateau,Gather atop Seaview Plateau,matched,17,65537,1,,46418,0,,4,mapped_public_event_objective_blocked_missing_runtime_producer_evidence,Tools/DataMapping/output/public_event_objective_map.csv;Tools/DataMapping/output/client_source_targetgroup_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/WorldLocation2.tbl.sql;Decomp/Analysis/CONTINUATION_GUIDE.md;Decomp/Analysis/BLOCKER_EVIDENCE_PLAN.md;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Public-event objective 28 is mapped to a current client row (type TalkTo (17); ObjectId 3881; Count 1; WorldLocation2 46418; text 'Gather atop Seaview Plateau'), but remains blocked because it is missing a reviewed activate/talk entity or target-group producer with repeat/checklist semantics. Required evidence source: client/decompile/live capture, or a reviewed runtime script/placement/data promotion that proves producer ownership, activation timing, objective delta/replay behavior, rewards/medals, and client smoke without querying reference tables at runtime."
public_event_objective,public_event_objective_map.csv,1492,234,77,Seaview Plateau,Seaview Plateau,current_public_event,,,,,1492,172,Defeat the Elemental Horror,Defeat the Elemental Horror,matched,20,65552,0,,14246,0,3768,4,runtime_public_event_exterminate_target_group_kill_credit_tested_pending_spawn_event_smoke,Tools/DataMapping/output/public_event_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;Source/NexusForever.Game/Entity/UnitEntity.cs;Source/NexusForever.Game/AssetManager.cs;Source/NexusForever.Game.Tests/Entity/UnitEntityDamageResultTests.cs,pending,not_retail_complete,"Public-event Exterminate objectives with a TargetGroup-backed ObjectId have generic UnitEntity target-group kill credit through PublicEventObjectiveType.Exterminate, covered by focused mapped TargetGroup tests. Retail completion still needs row-specific event activation, spawn/import proof, objective timing, reward/medal behavior, replay/negative cases, and client smoke."
public_event_objective,public_event_objective_map.csv,191,26,78,Regroup,Regroup,current_public_event,,,,,191,173,Redeploy your Troops,Redeploy your Troops,matched,5,2170897,5,,0,0,,3,mapped_public_event_objective_blocked_missing_runtime_producer_evidence,Tools/DataMapping/output/public_event_objective_map.csv;Tools/DataMapping/output/client_source_targetgroup_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/WorldLocation2.tbl.sql;Decomp/Analysis/CONTINUATION_GUIDE.md;Decomp/Analysis/BLOCKER_EVIDENCE_PLAN.md;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Public-event objective 173 is mapped to a current client row (type Script (5); ObjectId 0; Count 5; text 'Redeploy your Troops'), but remains blocked because it is missing a reviewed script producer that identifies trigger timing, owner event, count/delta semantics, and replay behavior. Required evidence source: client/decompile/live capture, or a reviewed runtime script/placement/data promotion that proves producer ownership, activation timing, objective delta/replay behavior, rewards/medals, and client smoke without querying reference tables at runtime."
public_event_objective,public_event_objective_map.csv,1495,237,79,Skywing Village,Skywing Village,current_public_event,,,,,1495,24,Gather at Skywing Village,Gather at Skywing Village,matched,17,65537,1,,0,0,,4,mapped_public_event_objective_blocked_missing_runtime_producer_evidence,Tools/DataMapping/output/public_event_objective_map.csv;Tools/DataMapping/output/client_source_targetgroup_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/WorldLocation2.tbl.sql;Decomp/Analysis/CONTINUATION_GUIDE.md;Decomp/Analysis/BLOCKER_EVIDENCE_PLAN.md;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Public-event objective 24 is mapped to a current client row (type TalkTo (17); ObjectId 3881; Count 1; text 'Gather at Skywing Village'), but remains blocked because it is missing a reviewed activate/talk entity or target-group producer with repeat/checklist semantics. Required evidence source: client/decompile/live capture, or a reviewed runtime script/placement/data promotion that proves producer ownership, activation timing, objective delta/replay behavior, rewards/medals, and client smoke without querying reference tables at runtime."
public_event_objective,public_event_objective_map.csv,1496,237,79,Skywing Village,Skywing Village,current_public_event,,,,,1496,174,Survive the attacking waves of Skywing Murgh,Survive the attacking waves of Skywing Murgh,matched,20,65552,0,,14242,0,2174,4,runtime_public_event_exterminate_target_group_kill_credit_tested_pending_spawn_event_smoke,Tools/DataMapping/output/public_event_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;Source/NexusForever.Game/Entity/UnitEntity.cs;Source/NexusForever.Game/AssetManager.cs;Source/NexusForever.Game.Tests/Entity/UnitEntityDamageResultTests.cs,pending,not_retail_complete,"Public-event Exterminate objectives with a TargetGroup-backed ObjectId have generic UnitEntity target-group kill credit through PublicEventObjectiveType.Exterminate, covered by focused mapped TargetGroup tests. Retail completion still needs row-specific event activation, spawn/import proof, objective timing, reward/medal behavior, replay/negative cases, and client smoke."
public_event_objective,public_event_objective_map.csv,1497,237,79,Skywing Village,Skywing Village,current_public_event,,,,,1497,954,Open a line of dialog with the Falkrin,Open a line of dialog with the Falkrin,matched,17,65536,1,,0,0,,4,mapped_public_event_objective_blocked_missing_runtime_producer_evidence,Tools/DataMapping/output/public_event_objective_map.csv;Tools/DataMapping/output/client_source_targetgroup_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/WorldLocation2.tbl.sql;Decomp/Analysis/CONTINUATION_GUIDE.md;Decomp/Analysis/BLOCKER_EVIDENCE_PLAN.md;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Public-event objective 954 is mapped to a current client row (type TalkTo (17); ObjectId 4107; Count 1; text 'Open a line of dialog with the Falkrin'), but remains blocked because it is missing a reviewed activate/talk entity or target-group producer with repeat/checklist semantics. Required evidence source: client/decompile/live capture, or a reviewed runtime script/placement/data promotion that proves producer ownership, activation timing, objective delta/replay behavior, rewards/medals, and client smoke without querying reference tables at runtime."
public_event_objective,public_event_objective_map.csv,1437,227,82,Blisterbone Staging Grounds,Blisterbone Staging Grounds,current_public_event,,,,,1437,33,Gather at the Blisterbone Staging Grounds,Gather at the Blisterbone Staging Grounds,matched,17,65537,1,,14252,0,,4,mapped_public_event_objective_blocked_missing_runtime_producer_evidence,Tools/DataMapping/output/public_event_objective_map.csv;Tools/DataMapping/output/client_source_targetgroup_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/WorldLocation2.tbl.sql;Decomp/Analysis/CONTINUATION_GUIDE.md;Decomp/Analysis/BLOCKER_EVIDENCE_PLAN.md;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Public-event objective 33 is mapped to a current client row (type TalkTo (17); ObjectId 3881; Count 1; WorldLocation2 14252; text 'Gather at the Blisterbone Staging Grounds'), but remains blocked because it is missing a reviewed activate/talk entity or target-group producer with repeat/checklist semantics. Required evidence source: client/decompile/live capture, or a reviewed runtime script/placement/data promotion that proves producer ownership, activation timing, objective delta/replay behavior, rewards/medals, and client smoke without querying reference tables at runtime."
public_event_objective,public_event_objective_map.csv,1438,227,82,Blisterbone Staging Grounds,Blisterbone Staging Grounds,current_public_event,,,,,1438,880,Call out the Blisterbone Dreglord,Call out the Blisterbone Dreglord,matched,3,65536,1,,27359,0,,4,mapped_public_event_objective_blocked_missing_runtime_producer_evidence,Tools/DataMapping/output/public_event_objective_map.csv;Tools/DataMapping/output/client_source_targetgroup_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/WorldLocation2.tbl.sql;Decomp/Analysis/CONTINUATION_GUIDE.md;Decomp/Analysis/BLOCKER_EVIDENCE_PLAN.md;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Public-event objective 880 is mapped to a current client row (type ActivateTargetGroup (3); ObjectId 4038; Count 1; WorldLocation2 27359; text 'Call out the Blisterbone Dreglord'), but remains blocked because it is missing a reviewed activate/talk entity or target-group producer with repeat/checklist semantics. Required evidence source: client/decompile/live capture, or a reviewed runtime script/placement/data promotion that proves producer ownership, activation timing, objective delta/replay behavior, rewards/medals, and client smoke without querying reference tables at runtime."
public_event_objective,public_event_objective_map.csv,1439,227,82,Blisterbone Staging Grounds,Blisterbone Staging Grounds,current_public_event,,,,,1439,181,Kill the Blisterbone Dreglord,Kill the Blisterbone Dreglord,matched,0,65536,1,,26230,0,2195,4,runtime_public_event_kill_target_group_credit_tested_pending_spawn_event_smoke,Tools/DataMapping/output/public_event_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;Source/NexusForever.Game/Entity/UnitEntity.cs;Source/NexusForever.Game/AssetManager.cs;Source/NexusForever.Game.Tests/Entity/UnitEntityDamageResultTests.cs,pending,not_retail_complete,"Public-event KillTargetGroup objective 181 has mapped TargetGroup ObjectId 2195; the runtime UnitEntity target-group kill reward path dispatches PublicEventObjectiveType.KillTargetGroup for resolved creature target groups, covered by focused mapped TargetGroup tests. Retail completion still needs row-specific event activation, spawn/import proof, objective timing, reward/medal behavior, replay/negative cases, and client smoke."
public_event_objective,public_event_objective_map.csv,1440,227,82,Blisterbone Staging Grounds,Blisterbone Staging Grounds,current_public_event,,,,,1440,180,Destroy Blisterbone Weapons Caches,Destroy Blisterbone Weapons Caches,matched,4,65536,6,,0,0,,4,mapped_public_event_objective_blocked_missing_runtime_producer_evidence,Tools/DataMapping/output/public_event_objective_map.csv;Tools/DataMapping/output/client_source_targetgroup_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/WorldLocation2.tbl.sql;Decomp/Analysis/CONTINUATION_GUIDE.md;Decomp/Analysis/BLOCKER_EVIDENCE_PLAN.md;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Public-event objective 180 is mapped to a current client row (type ActivateTargetGroupChecklist (4); ObjectId 2189; Count 6; text 'Destroy Blisterbone Weapons Caches'), but remains blocked because it is missing a reviewed activate/talk entity or target-group producer with repeat/checklist semantics. Required evidence source: client/decompile/live capture, or a reviewed runtime script/placement/data promotion that proves producer ownership, activation timing, objective delta/replay behavior, rewards/medals, and client smoke without querying reference tables at runtime."
public_event_objective,public_event_objective_map.csv,1441,227,82,Blisterbone Staging Grounds,Blisterbone Staging Grounds,current_public_event,,,,,1441,997,Speak to Caravan Master Braithwait,Speak to Caravan Master Braithwait,matched,17,65552,1,,28481,0,,4,mapped_public_event_objective_blocked_missing_runtime_producer_evidence,Tools/DataMapping/output/public_event_objective_map.csv;Tools/DataMapping/output/client_source_targetgroup_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/WorldLocation2.tbl.sql;Decomp/Analysis/CONTINUATION_GUIDE.md;Decomp/Analysis/BLOCKER_EVIDENCE_PLAN.md;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Public-event objective 997 is mapped to a current client row (type TalkTo (17); ObjectId 3881; Count 1; WorldLocation2 28481; text 'Speak to Caravan Master Braithwait'), but remains blocked because it is missing a reviewed activate/talk entity or target-group producer with repeat/checklist semantics. Required evidence source: client/decompile/live capture, or a reviewed runtime script/placement/data promotion that proves producer ownership, activation timing, objective delta/replay behavior, rewards/medals, and client smoke without querying reference tables at runtime."
