evidence_kind,source_map,source_row_id,jabbithole_path_mission_id,path_mission_id,path_mission_name,client_path_mission_name,path_mission_link_status,jabbithole_path_episode_id,path_episode_id,path_episode_name,client_path_episode_name,path_episode_link_status,player_path_id,path_type,mission_type,mission_subtype,related_jabbithole_id,related_client_id,related_source_name,related_client_name,match_status,needed,amount,world_zone_id,world_location_ids,last_seen_in,evidence_status,evidence_sources,manual_validation,completion_status,blocker_summary
path_mission,path_mission_client_map.csv,2332,,2332,CACHE: Bio-Dome Supply Recovery,CACHE: Bio-Dome Supply Recovery,current_path_mission,,,,,no_path_episode_reference,,1,27,,,2332,CACHE: Bio-Dome Supply Recovery,CACHE: Bio-Dome Supply Recovery,client_row,,,,28832;28833,,mapped_only_path_mission_blocked_runtime_owner_and_path_smoke,Tools/DataMapping/output/path_mission_client_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PathMission.tbl.sql;Source/NexusForever.Game/Entity/PathManager.cs;Source/NexusForever.Game/Entity/PathRewardGrant.cs;Source/NexusForever.Game.Static/PlayerPath,pending,not_retail_complete,"Mapped-only PathMission row is blocked until a runtime-owned producer/objective hook and client path smoke prove activation, progress, reward, and UI semantics."
path_mission,path_mission_client_map.csv,2333,,2333,CACHE: Bio-Dome Supply Recovery,CACHE: Bio-Dome Supply Recovery,current_path_mission,,,,,no_path_episode_reference,,1,27,,,2333,CACHE: Bio-Dome Supply Recovery,CACHE: Bio-Dome Supply Recovery,client_row,,,,28832;28833,,mapped_only_path_mission_blocked_runtime_owner_and_path_smoke,Tools/DataMapping/output/path_mission_client_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PathMission.tbl.sql;Source/NexusForever.Game/Entity/PathManager.cs;Source/NexusForever.Game/Entity/PathRewardGrant.cs;Source/NexusForever.Game.Static/PlayerPath,pending,not_retail_complete,"Mapped-only PathMission row is blocked until a runtime-owned producer/objective hook and client path smoke prove activation, progress, reward, and UI semantics."
path_mission,path_mission_client_map.csv,2334,,2334,RESCUE OP: Freebot Exchange,RESCUE OP: Freebot Exchange,current_path_mission,,,,,no_path_episode_reference,,0,6,,,2334,RESCUE OP: Freebot Exchange,RESCUE OP: Freebot Exchange,client_row,,,,31899;31901,,mapped_only_path_mission_blocked_runtime_owner_and_path_smoke,Tools/DataMapping/output/path_mission_client_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PathMission.tbl.sql;Source/NexusForever.Game/Entity/PathManager.cs;Source/NexusForever.Game/Entity/PathRewardGrant.cs;Source/NexusForever.Game.Static/PlayerPath,pending,not_retail_complete,"Mapped-only PathMission row is blocked until a runtime-owned producer/objective hook and client path smoke prove activation, progress, reward, and UI semantics."
path_mission,path_mission_client_map.csv,2335,,2335,SCAVENGER HUNT: The Art of War,SCAVENGER HUNT: The Art of War,current_path_mission,,,,,no_path_episode_reference,,3,13,,,2335,SCAVENGER HUNT: The Art of War,SCAVENGER HUNT: The Art of War,client_row,,,,31896,,mapped_only_path_mission_blocked_runtime_owner_and_path_smoke,Tools/DataMapping/output/path_mission_client_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PathMission.tbl.sql;Source/NexusForever.Game/Entity/PathManager.cs;Source/NexusForever.Game/Entity/PathRewardGrant.cs;Source/NexusForever.Game.Static/PlayerPath,pending,not_retail_complete,"Mapped-only PathMission row is blocked until a runtime-owned producer/objective hook and client path smoke prove activation, progress, reward, and UI semantics."
path_mission,path_mission_client_map.csv,2336,,2336,SWAT: Pulp-Gulp Testing,SWAT: Pulp-Gulp Testing,current_path_mission,,,,,no_path_episode_reference,,0,7,,,2336,SWAT: Pulp-Gulp Testing,SWAT: Pulp-Gulp Testing,client_row,,,,31918;31920;31921;31922,,mapped_only_path_mission_blocked_runtime_owner_and_path_smoke,Tools/DataMapping/output/path_mission_client_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PathMission.tbl.sql;Source/NexusForever.Game/Entity/PathManager.cs;Source/NexusForever.Game/Entity/PathRewardGrant.cs;Source/NexusForever.Game.Static/PlayerPath,pending,not_retail_complete,"Mapped-only PathMission row is blocked until a runtime-owned producer/objective hook and client path smoke prove activation, progress, reward, and UI semantics."
path_mission,path_mission_client_map.csv,2337,,2337,FIRST STRIKE: Junkyard Guard Dogs,FIRST STRIKE: Junkyard Guard Dogs,current_path_mission,,,,,no_path_episode_reference,,0,0,,,2337,FIRST STRIKE: Junkyard Guard Dogs,FIRST STRIKE: Junkyard Guard Dogs,client_row,,,,31941,,mapped_only_path_mission_blocked_runtime_owner_and_path_smoke,Tools/DataMapping/output/path_mission_client_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PathMission.tbl.sql;Source/NexusForever.Game/Entity/PathManager.cs;Source/NexusForever.Game/Entity/PathRewardGrant.cs;Source/NexusForever.Game.Static/PlayerPath,pending,not_retail_complete,"Mapped-only PathMission row is blocked until a runtime-owned producer/objective hook and client path smoke prove activation, progress, reward, and UI semantics."
path_mission,path_mission_client_map.csv,2338,,2338,EXPLORATION: Idol Hands,EXPLORATION: Idol Hands,current_path_mission,,,,,no_path_episode_reference,,3,12,,,2338,EXPLORATION: Idol Hands,EXPLORATION: Idol Hands,client_row,,,,31937,,mapped_only_path_mission_blocked_runtime_owner_and_path_smoke,Tools/DataMapping/output/path_mission_client_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PathMission.tbl.sql;Source/NexusForever.Game/Entity/PathManager.cs;Source/NexusForever.Game/Entity/PathRewardGrant.cs;Source/NexusForever.Game.Static/PlayerPath,pending,not_retail_complete,"Mapped-only PathMission row is blocked until a runtime-owned producer/objective hook and client path smoke prove activation, progress, reward, and UI semantics."
path_mission,path_mission_client_map.csv,2339,,2339,FIRST STRIKE: Junkyard Guard Dogs,FIRST STRIKE: Junkyard Guard Dogs,current_path_mission,,,,,no_path_episode_reference,,0,0,,,2339,FIRST STRIKE: Junkyard Guard Dogs,FIRST STRIKE: Junkyard Guard Dogs,client_row,,,,31942,,mapped_only_path_mission_blocked_runtime_owner_and_path_smoke,Tools/DataMapping/output/path_mission_client_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PathMission.tbl.sql;Source/NexusForever.Game/Entity/PathManager.cs;Source/NexusForever.Game/Entity/PathRewardGrant.cs;Source/NexusForever.Game.Static/PlayerPath,pending,not_retail_complete,"Mapped-only PathMission row is blocked until a runtime-owned producer/objective hook and client path smoke prove activation, progress, reward, and UI semantics."
path_mission,path_mission_client_map.csv,2340,,2340,BIOLOGY: Elemental Fallout,BIOLOGY: Elemental Fallout,current_path_mission,,,,,no_path_episode_reference,,2,2,,,2340,BIOLOGY: Elemental Fallout,BIOLOGY: Elemental Fallout,client_row,,,,47013;47014,,mapped_only_path_mission_blocked_runtime_owner_and_path_smoke,Tools/DataMapping/output/path_mission_client_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PathMission.tbl.sql;Source/NexusForever.Game/Entity/PathManager.cs;Source/NexusForever.Game/Entity/PathRewardGrant.cs;Source/NexusForever.Game.Static/PlayerPath,pending,not_retail_complete,"Mapped-only PathMission row is blocked until a runtime-owned producer/objective hook and client path smoke prove activation, progress, reward, and UI semantics."
path_mission,path_mission_client_map.csv,2341,,2341,SPECIMEN SURVEY: Torine Culture,SPECIMEN SURVEY: Torine Culture,current_path_mission,,,,,no_path_episode_reference,,2,23,,,2341,SPECIMEN SURVEY: Torine Culture,SPECIMEN SURVEY: Torine Culture,client_row,,,,23263;29630;29624,,mapped_only_path_mission_blocked_runtime_owner_and_path_smoke,Tools/DataMapping/output/path_mission_client_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PathMission.tbl.sql;Source/NexusForever.Game/Entity/PathManager.cs;Source/NexusForever.Game/Entity/PathRewardGrant.cs;Source/NexusForever.Game.Static/PlayerPath,pending,not_retail_complete,"Mapped-only PathMission row is blocked until a runtime-owned producer/objective hook and client path smoke prove activation, progress, reward, and UI semantics."
path_mission,path_mission_client_map.csv,2342,,2342,DEMOLITION: Course of Destruction,DEMOLITION: Course of Destruction,current_path_mission,,,,,no_path_episode_reference,,0,5,,,2342,DEMOLITION: Course of Destruction,DEMOLITION: Course of Destruction,client_row,,,,31813;31709,,mapped_only_path_mission_blocked_runtime_owner_and_path_smoke,Tools/DataMapping/output/path_mission_client_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PathMission.tbl.sql;Source/NexusForever.Game/Entity/PathManager.cs;Source/NexusForever.Game/Entity/PathRewardGrant.cs;Source/NexusForever.Game.Static/PlayerPath,pending,not_retail_complete,"Mapped-only PathMission row is blocked until a runtime-owned producer/objective hook and client path smoke prove activation, progress, reward, and UI semantics."
path_mission,path_mission_client_map.csv,2343,,2343,EXPERIMENTATION: The Strain,EXPERIMENTATION: The Strain,current_path_mission,,,,,no_path_episode_reference,,2,22,,,2343,EXPERIMENTATION: The Strain,EXPERIMENTATION: The Strain,client_row,,,,45107,,mapped_only_path_mission_blocked_runtime_owner_and_path_smoke,Tools/DataMapping/output/path_mission_client_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PathMission.tbl.sql;Source/NexusForever.Game/Entity/PathManager.cs;Source/NexusForever.Game/Entity/PathRewardGrant.cs;Source/NexusForever.Game.Static/PlayerPath,pending,not_retail_complete,"Mapped-only PathMission row is blocked until a runtime-owned producer/objective hook and client path smoke prove activation, progress, reward, and UI semantics."
path_mission,path_mission_client_map.csv,2344,,2344,CACHE: Bloodfire Village,CACHE: Bloodfire Village,current_path_mission,,,,,no_path_episode_reference,,1,27,,,2344,CACHE: Bloodfire Village,CACHE: Bloodfire Village,client_row,,,,27044,,mapped_only_path_mission_blocked_runtime_owner_and_path_smoke,Tools/DataMapping/output/path_mission_client_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PathMission.tbl.sql;Source/NexusForever.Game/Entity/PathManager.cs;Source/NexusForever.Game/Entity/PathRewardGrant.cs;Source/NexusForever.Game.Static/PlayerPath,pending,not_retail_complete,"Mapped-only PathMission row is blocked until a runtime-owned producer/objective hook and client path smoke prove activation, progress, reward, and UI semantics."
path_mission,path_mission_client_map.csv,2345,,2345,PUBLIC SAFETY: Bold in Bloodfire,PUBLIC SAFETY: Bold in Bloodfire,current_path_mission,,,,,no_path_episode_reference,,1,26,,,2345,PUBLIC SAFETY: Bold in Bloodfire,PUBLIC SAFETY: Bold in Bloodfire,client_row,,,,31986,,mapped_only_path_mission_blocked_runtime_owner_and_path_smoke,Tools/DataMapping/output/path_mission_client_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PathMission.tbl.sql;Source/NexusForever.Game/Entity/PathManager.cs;Source/NexusForever.Game/Entity/PathRewardGrant.cs;Source/NexusForever.Game.Static/PlayerPath,pending,not_retail_complete,"Mapped-only PathMission row is blocked until a runtime-owned producer/objective hook and client path smoke prove activation, progress, reward, and UI semantics."
path_mission,path_mission_client_map.csv,2346,,2346,CIVIL SERVICE: Bloodfire Savannah,CIVIL SERVICE: Bloodfire Savannah,current_path_mission,,,,,no_path_episode_reference,,1,25,,,2346,CIVIL SERVICE: Bloodfire Savannah,CIVIL SERVICE: Bloodfire Savannah,client_row,,,,27044,,mapped_only_path_mission_blocked_runtime_owner_and_path_smoke,Tools/DataMapping/output/path_mission_client_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PathMission.tbl.sql;Source/NexusForever.Game/Entity/PathManager.cs;Source/NexusForever.Game/Entity/PathRewardGrant.cs;Source/NexusForever.Game.Static/PlayerPath,pending,not_retail_complete,"Mapped-only PathMission row is blocked until a runtime-owned producer/objective hook and client path smoke prove activation, progress, reward, and UI semantics."
path_mission,path_mission_client_map.csv,2347,,2347,OPERATIONS: Watching the Sisters,OPERATIONS: Watching the Sisters,current_path_mission,,,,,no_path_episode_reference,,3,17,,,2347,OPERATIONS: Watching the Sisters,OPERATIONS: Watching the Sisters,client_row,,,,32015;32018,,mapped_only_path_mission_blocked_runtime_owner_and_path_smoke,Tools/DataMapping/output/path_mission_client_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PathMission.tbl.sql;Source/NexusForever.Game/Entity/PathManager.cs;Source/NexusForever.Game/Entity/PathRewardGrant.cs;Source/NexusForever.Game.Static/PlayerPath,pending,not_retail_complete,"Mapped-only PathMission row is blocked until a runtime-owned producer/objective hook and client path smoke prove activation, progress, reward, and UI semantics."
path_mission,path_mission_client_map.csv,2349,,2349,DEFEND: Skeech Security,DEFEND: Skeech Security,current_path_mission,,,,,no_path_episode_reference,,0,0,,,2349,DEFEND: Skeech Security,DEFEND: Skeech Security,client_row,,,,32027,,mapped_only_path_mission_blocked_runtime_owner_and_path_smoke,Tools/DataMapping/output/path_mission_client_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PathMission.tbl.sql;Source/NexusForever.Game/Entity/PathManager.cs;Source/NexusForever.Game/Entity/PathRewardGrant.cs;Source/NexusForever.Game.Static/PlayerPath,pending,not_retail_complete,"Mapped-only PathMission row is blocked until a runtime-owned producer/objective hook and client path smoke prove activation, progress, reward, and UI semantics."
path_mission,path_mission_client_map.csv,2350,,2350,ARCHAEOLOGY: Eldan Surveillance,ARCHAEOLOGY: Eldan Surveillance,current_path_mission,,,,,no_path_episode_reference,,2,14,,,2350,ARCHAEOLOGY: Eldan Surveillance,ARCHAEOLOGY: Eldan Surveillance,client_row,,,,31679;32046;32048,,mapped_only_path_mission_blocked_runtime_owner_and_path_smoke,Tools/DataMapping/output/path_mission_client_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PathMission.tbl.sql;Source/NexusForever.Game/Entity/PathManager.cs;Source/NexusForever.Game/Entity/PathRewardGrant.cs;Source/NexusForever.Game.Static/PlayerPath,pending,not_retail_complete,"Mapped-only PathMission row is blocked until a runtime-owned producer/objective hook and client path smoke prove activation, progress, reward, and UI semantics."
path_mission,path_mission_client_map.csv,2351,,2351,CACHE: Feralplain,CACHE: Feralplain,current_path_mission,,,,,no_path_episode_reference,,1,27,,,2351,CACHE: Feralplain,CACHE: Feralplain,client_row,,,,20596,,mapped_only_path_mission_blocked_runtime_owner_and_path_smoke,Tools/DataMapping/output/path_mission_client_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PathMission.tbl.sql;Source/NexusForever.Game/Entity/PathManager.cs;Source/NexusForever.Game/Entity/PathRewardGrant.cs;Source/NexusForever.Game.Static/PlayerPath,pending,not_retail_complete,"Mapped-only PathMission row is blocked until a runtime-owned producer/objective hook and client path smoke prove activation, progress, reward, and UI semantics."
path_mission,path_mission_client_map.csv,2352,,2352,EXPLORATION: The Depths of Drybone,EXPLORATION: The Depths of Drybone,current_path_mission,,,,,no_path_episode_reference,,3,12,,,2352,EXPLORATION: The Depths of Drybone,EXPLORATION: The Depths of Drybone,client_row,,,,31637,,mapped_only_path_mission_blocked_runtime_owner_and_path_smoke,Tools/DataMapping/output/path_mission_client_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PathMission.tbl.sql;Source/NexusForever.Game/Entity/PathManager.cs;Source/NexusForever.Game/Entity/PathRewardGrant.cs;Source/NexusForever.Game.Static/PlayerPath,pending,not_retail_complete,"Mapped-only PathMission row is blocked until a runtime-owned producer/objective hook and client path smoke prove activation, progress, reward, and UI semantics."
path_mission,path_mission_client_map.csv,2353,,2353,PUBLIC SAFETY: Bug Hunt in the Feralplain,PUBLIC SAFETY: Bug Hunt in the Feralplain,current_path_mission,,,,,no_path_episode_reference,,1,26,,,2353,PUBLIC SAFETY: Bug Hunt in the Feralplain,PUBLIC SAFETY: Bug Hunt in the Feralplain,client_row,,,,32062,,mapped_only_path_mission_blocked_runtime_owner_and_path_smoke,Tools/DataMapping/output/path_mission_client_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PathMission.tbl.sql;Source/NexusForever.Game/Entity/PathManager.cs;Source/NexusForever.Game/Entity/PathRewardGrant.cs;Source/NexusForever.Game.Static/PlayerPath,pending,not_retail_complete,"Mapped-only PathMission row is blocked until a runtime-owned producer/objective hook and client path smoke prove activation, progress, reward, and UI semantics."
path_mission,path_mission_client_map.csv,2354,,2354,OPERATIONS: Primal Dampening,OPERATIONS: Primal Dampening,current_path_mission,,,,,no_path_episode_reference,,3,17,,,2354,OPERATIONS: Primal Dampening,OPERATIONS: Primal Dampening,client_row,,,,32063,,mapped_only_path_mission_blocked_runtime_owner_and_path_smoke,Tools/DataMapping/output/path_mission_client_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PathMission.tbl.sql;Source/NexusForever.Game/Entity/PathManager.cs;Source/NexusForever.Game/Entity/PathRewardGrant.cs;Source/NexusForever.Game.Static/PlayerPath,pending,not_retail_complete,"Mapped-only PathMission row is blocked until a runtime-owned producer/objective hook and client path smoke prove activation, progress, reward, and UI semantics."
path_mission,path_mission_client_map.csv,2355,,2355,CIVIL SERVICE: Feralplain,CIVIL SERVICE: Feralplain,current_path_mission,,,,,no_path_episode_reference,,1,25,,,2355,CIVIL SERVICE: Feralplain,CIVIL SERVICE: Feralplain,client_row,,,,20596,,mapped_only_path_mission_blocked_runtime_owner_and_path_smoke,Tools/DataMapping/output/path_mission_client_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PathMission.tbl.sql;Source/NexusForever.Game/Entity/PathManager.cs;Source/NexusForever.Game/Entity/PathRewardGrant.cs;Source/NexusForever.Game.Static/PlayerPath,pending,not_retail_complete,"Mapped-only PathMission row is blocked until a runtime-owned producer/objective hook and client path smoke prove activation, progress, reward, and UI semantics."
path_mission,path_mission_client_map.csv,2356,,2356,SCAVENGER HUNT: Primal Cores,SCAVENGER HUNT: Primal Cores,current_path_mission,,,,,no_path_episode_reference,,3,13,,,2356,SCAVENGER HUNT: Primal Cores,SCAVENGER HUNT: Primal Cores,client_row,,,,32074,,mapped_only_path_mission_blocked_runtime_owner_and_path_smoke,Tools/DataMapping/output/path_mission_client_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PathMission.tbl.sql;Source/NexusForever.Game/Entity/PathManager.cs;Source/NexusForever.Game/Entity/PathRewardGrant.cs;Source/NexusForever.Game.Static/PlayerPath,pending,not_retail_complete,"Mapped-only PathMission row is blocked until a runtime-owned producer/objective hook and client path smoke prove activation, progress, reward, and UI semantics."
path_mission,path_mission_client_map.csv,2357,,2357,CACHE: Leviathan Datachrons,CACHE: Leviathan Datachrons,current_path_mission,,,,,no_path_episode_reference,,1,27,,,2357,CACHE: Leviathan Datachrons,CACHE: Leviathan Datachrons,client_row,,,,26382,,mapped_only_path_mission_blocked_runtime_owner_and_path_smoke,Tools/DataMapping/output/path_mission_client_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PathMission.tbl.sql;Source/NexusForever.Game/Entity/PathManager.cs;Source/NexusForever.Game/Entity/PathRewardGrant.cs;Source/NexusForever.Game.Static/PlayerPath,pending,not_retail_complete,"Mapped-only PathMission row is blocked until a runtime-owned producer/objective hook and client path smoke prove activation, progress, reward, and UI semantics."
path_mission,path_mission_client_map.csv,2359,,2359,PUBLIC SAFETY: Owanee Basin,PUBLIC SAFETY: Owanee Basin,current_path_mission,,,,,no_path_episode_reference,,1,26,,,2359,PUBLIC SAFETY: Owanee Basin,PUBLIC SAFETY: Owanee Basin,client_row,,,,32115,,mapped_only_path_mission_blocked_runtime_owner_and_path_smoke,Tools/DataMapping/output/path_mission_client_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PathMission.tbl.sql;Source/NexusForever.Game/Entity/PathManager.cs;Source/NexusForever.Game/Entity/PathRewardGrant.cs;Source/NexusForever.Game.Static/PlayerPath,pending,not_retail_complete,"Mapped-only PathMission row is blocked until a runtime-owned producer/objective hook and client path smoke prove activation, progress, reward, and UI semantics."
path_mission,path_mission_client_map.csv,2360,,2360,CIVIL SERVICE: Firewalker Savannah,CIVIL SERVICE: Firewalker Savannah,current_path_mission,,,,,no_path_episode_reference,,1,25,,,2360,CIVIL SERVICE: Firewalker Savannah,CIVIL SERVICE: Firewalker Savannah,client_row,,,,26379,,mapped_only_path_mission_blocked_runtime_owner_and_path_smoke,Tools/DataMapping/output/path_mission_client_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PathMission.tbl.sql;Source/NexusForever.Game/Entity/PathManager.cs;Source/NexusForever.Game/Entity/PathRewardGrant.cs;Source/NexusForever.Game.Static/PlayerPath,pending,not_retail_complete,"Mapped-only PathMission row is blocked until a runtime-owned producer/objective hook and client path smoke prove activation, progress, reward, and UI semantics."
path_mission,path_mission_client_map.csv,2361,,2361,CACHE: Commandeering Contraband,CACHE: Commandeering Contraband,current_path_mission,,,,,no_path_episode_reference,,1,27,,,2361,CACHE: Commandeering Contraband,CACHE: Commandeering Contraband,client_row,,,,18703,,mapped_only_path_mission_blocked_runtime_owner_and_path_smoke,Tools/DataMapping/output/path_mission_client_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PathMission.tbl.sql;Source/NexusForever.Game/Entity/PathManager.cs;Source/NexusForever.Game/Entity/PathRewardGrant.cs;Source/NexusForever.Game.Static/PlayerPath,pending,not_retail_complete,"Mapped-only PathMission row is blocked until a runtime-owned producer/objective hook and client path smoke prove activation, progress, reward, and UI semantics."
path_mission,path_mission_client_map.csv,2362,,2362,FIELD STUDY: Pumera in Wilderrun,FIELD STUDY: Pumera in Wilderrun,current_path_mission,,,,,no_path_episode_reference,,2,20,,,2362,FIELD STUDY: Pumera in Wilderrun,FIELD STUDY: Pumera in Wilderrun,client_row,,,,21033,,mapped_only_path_mission_blocked_runtime_owner_and_path_smoke,Tools/DataMapping/output/path_mission_client_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PathMission.tbl.sql;Source/NexusForever.Game/Entity/PathManager.cs;Source/NexusForever.Game/Entity/PathRewardGrant.cs;Source/NexusForever.Game.Static/PlayerPath,pending,not_retail_complete,"Mapped-only PathMission row is blocked until a runtime-owned producer/objective hook and client path smoke prove activation, progress, reward, and UI semantics."
path_mission,path_mission_client_map.csv,2363,,2363,PUBLIC SAFETY: Hycrest Creepy Crawler,PUBLIC SAFETY: Hycrest Creepy Crawler,current_path_mission,,,,,no_path_episode_reference,,1,26,,,2363,PUBLIC SAFETY: Hycrest Creepy Crawler,PUBLIC SAFETY: Hycrest Creepy Crawler,client_row,,,,32174,,mapped_only_path_mission_blocked_runtime_owner_and_path_smoke,Tools/DataMapping/output/path_mission_client_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PathMission.tbl.sql;Source/NexusForever.Game/Entity/PathManager.cs;Source/NexusForever.Game/Entity/PathRewardGrant.cs;Source/NexusForever.Game.Static/PlayerPath,pending,not_retail_complete,"Mapped-only PathMission row is blocked until a runtime-owned producer/objective hook and client path smoke prove activation, progress, reward, and UI semantics."
path_mission,path_mission_client_map.csv,2364,,2364,CIVIL SERVICE: High Living,CIVIL SERVICE: High Living,current_path_mission,,,,,no_path_episode_reference,,1,25,,,2364,CIVIL SERVICE: High Living,CIVIL SERVICE: High Living,client_row,,,,18703,,mapped_only_path_mission_blocked_runtime_owner_and_path_smoke,Tools/DataMapping/output/path_mission_client_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PathMission.tbl.sql;Source/NexusForever.Game/Entity/PathManager.cs;Source/NexusForever.Game/Entity/PathRewardGrant.cs;Source/NexusForever.Game.Static/PlayerPath,pending,not_retail_complete,"Mapped-only PathMission row is blocked until a runtime-owned producer/objective hook and client path smoke prove activation, progress, reward, and UI semantics."
path_mission,path_mission_client_map.csv,2365,,2365,PROJECT: Landing Pad,PROJECT: Landing Pad,current_path_mission,,,,,no_path_episode_reference,,1,21,,,2365,PROJECT: Landing Pad,PROJECT: Landing Pad,client_row,,,,32199;32199,,mapped_only_path_mission_blocked_runtime_owner_and_path_smoke,Tools/DataMapping/output/path_mission_client_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PathMission.tbl.sql;Source/NexusForever.Game/Entity/PathManager.cs;Source/NexusForever.Game/Entity/PathRewardGrant.cs;Source/NexusForever.Game.Static/PlayerPath,pending,not_retail_complete,"Mapped-only PathMission row is blocked until a runtime-owned producer/objective hook and client path smoke prove activation, progress, reward, and UI semantics."
path_mission,path_mission_client_map.csv,2366,,2366,CACHE: Protostar Holdings Backlog,CACHE: Protostar Holdings Backlog,current_path_mission,,,,,no_path_episode_reference,,1,27,,,2366,CACHE: Protostar Holdings Backlog,CACHE: Protostar Holdings Backlog,client_row,,,,19941,,mapped_only_path_mission_blocked_runtime_owner_and_path_smoke,Tools/DataMapping/output/path_mission_client_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PathMission.tbl.sql;Source/NexusForever.Game/Entity/PathManager.cs;Source/NexusForever.Game/Entity/PathRewardGrant.cs;Source/NexusForever.Game.Static/PlayerPath,pending,not_retail_complete,"Mapped-only PathMission row is blocked until a runtime-owned producer/objective hook and client path smoke prove activation, progress, reward, and UI semantics."
path_mission,path_mission_client_map.csv,2367,,2367,CIVIL SERVICE: Protostar Holdings Joint Venture,CIVIL SERVICE: Protostar Holdings Joint Venture,current_path_mission,,,,,no_path_episode_reference,,1,25,,,2367,CIVIL SERVICE: Protostar Holdings Joint Venture,CIVIL SERVICE: Protostar Holdings Joint Venture,client_row,,,,19941,,mapped_only_path_mission_blocked_runtime_owner_and_path_smoke,Tools/DataMapping/output/path_mission_client_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PathMission.tbl.sql;Source/NexusForever.Game/Entity/PathManager.cs;Source/NexusForever.Game/Entity/PathRewardGrant.cs;Source/NexusForever.Game.Static/PlayerPath,pending,not_retail_complete,"Mapped-only PathMission row is blocked until a runtime-owned producer/objective hook and client path smoke prove activation, progress, reward, and UI semantics."
path_mission,path_mission_client_map.csv,2368,,2368,PUBLIC SAFETY: Protostar Holdings River Monster,PUBLIC SAFETY: Protostar Holdings River Monster,current_path_mission,,,,,no_path_episode_reference,,1,26,,,2368,PUBLIC SAFETY: Protostar Holdings River Monster,PUBLIC SAFETY: Protostar Holdings River Monster,client_row,,,,32294,,mapped_only_path_mission_blocked_runtime_owner_and_path_smoke,Tools/DataMapping/output/path_mission_client_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PathMission.tbl.sql;Source/NexusForever.Game/Entity/PathManager.cs;Source/NexusForever.Game/Entity/PathRewardGrant.cs;Source/NexusForever.Game.Static/PlayerPath,pending,not_retail_complete,"Mapped-only PathMission row is blocked until a runtime-owned producer/objective hook and client path smoke prove activation, progress, reward, and UI semantics."
path_mission,path_mission_client_map.csv,2369,,2369,PUBLIC SAFETY: Gildgrass High-Value Target,PUBLIC SAFETY: Gildgrass High-Value Target,current_path_mission,,,,,no_path_episode_reference,,1,26,,,2369,PUBLIC SAFETY: Gildgrass High-Value Target,PUBLIC SAFETY: Gildgrass High-Value Target,client_row,,,,29680,,mapped_only_path_mission_blocked_runtime_owner_and_path_smoke,Tools/DataMapping/output/path_mission_client_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PathMission.tbl.sql;Source/NexusForever.Game/Entity/PathManager.cs;Source/NexusForever.Game/Entity/PathRewardGrant.cs;Source/NexusForever.Game.Static/PlayerPath,pending,not_retail_complete,"Mapped-only PathMission row is blocked until a runtime-owned producer/objective hook and client path smoke prove activation, progress, reward, and UI semantics."
