evidence_kind,source_map,source_row_id,quest_id,quest_title,quest_bucket,quest_completion_status,quest_link_status,jabbithole_contract_id,contract_game_id,jabbithole_quest_id,jabbithole_quest_name,client_quest_name,contract_quality,contract_type,reward_track_type,xp,related_jabbithole_id,related_client_id,related_source_name,related_client_name,match_status,relation_match_status,tier,cost,amount,choice_idx,is_casque,enabled,first_seen_in,last_seen_in,evidence_status,evidence_sources,manual_validation,completion_status,blocker_summary
contract_creature,contract_creature_map.csv,836,9940,Prime Executioner,generic_table_driven,not_retail_complete,current_quest,,,2918,Prime Executioner,Prime Executioner,,,,,5553,32535,Grond the Corpsemaker,Grond the Corpsemaker,scored_name,matched,,,,,,true,,7,mapped_only_contract_creature_pending_bridge_review_spawn_client_smoke,Tools/DataMapping/output/contract_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Quest/QuestObjective.cs;Source/NexusForever.Game/AssetManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract creature evidence feeds the table-backed contract objective path; reviewed bridges have generic target-group/objective-credit test coverage, while mapped-only bridges still need review. Retail-complete proof still needs spawn availability, placement/tap behavior, and client contract smoke."
contract_creature,contract_creature_map.csv,837,9940,Prime Executioner,generic_table_driven,not_retail_complete,current_quest,,,2918,Prime Executioner,Prime Executioner,,,,,6772,29255,Flame-Crazed Demon,Flame-Crazed Demon,scored_name,matched,,,,,,true,,7,mapped_only_contract_creature_pending_bridge_review_spawn_client_smoke,Tools/DataMapping/output/contract_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Quest/QuestObjective.cs;Source/NexusForever.Game/AssetManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract creature evidence feeds the table-backed contract objective path; reviewed bridges have generic target-group/objective-credit test coverage, while mapped-only bridges still need review. Retail-complete proof still needs spawn availability, placement/tap behavior, and client contract smoke."
contract_creature,contract_creature_map.csv,838,9940,Prime Executioner,generic_table_driven,not_retail_complete,current_quest,,,2918,Prime Executioner,Prime Executioner,,,,,6781,38592,Magma Totem,Magma Totem,ambiguous_name,matched,,,,,,true,,7,datamapping_contract_creature_ambiguous_pending_review,Tools/DataMapping/output/contract_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Quest/QuestObjective.cs;Source/NexusForever.Game/AssetManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract creature evidence feeds the table-backed contract objective path; reviewed bridges have generic target-group/objective-credit test coverage, while mapped-only bridges still need review. Retail-complete proof still needs spawn availability, placement/tap behavior, and client contract smoke."
contract_creature,contract_creature_map.csv,839,9940,Prime Executioner,generic_table_driven,not_retail_complete,current_quest,,,2918,Prime Executioner,Prime Executioner,,,,,7831,51454,Voreth Gladiator,Voreth Gladiator,scored_name,matched,,,,,,true,,7,mapped_only_contract_creature_pending_bridge_review_spawn_client_smoke,Tools/DataMapping/output/contract_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Quest/QuestObjective.cs;Source/NexusForever.Game/AssetManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract creature evidence feeds the table-backed contract objective path; reviewed bridges have generic target-group/objective-credit test coverage, while mapped-only bridges still need review. Retail-complete proof still needs spawn availability, placement/tap behavior, and client contract smoke."
contract_creature,contract_creature_map.csv,840,9940,Prime Executioner,generic_table_driven,not_retail_complete,current_quest,,,2918,Prime Executioner,Prime Executioner,,,,,28276,62011,Squirg Belcher,Squirg Belcher,unique_name,matched,,,,,,true,,7,mapped_only_contract_creature_pending_bridge_review_spawn_client_smoke,Tools/DataMapping/output/contract_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Quest/QuestObjective.cs;Source/NexusForever.Game/AssetManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract creature evidence feeds the table-backed contract objective path; reviewed bridges have generic target-group/objective-credit test coverage, while mapped-only bridges still need review. Retail-complete proof still needs spawn availability, placement/tap behavior, and client contract smoke."
contract_creature,contract_creature_map.csv,841,9940,Prime Executioner,generic_table_driven,not_retail_complete,current_quest,,,2918,Prime Executioner,Prime Executioner,,,,,5548,50992,Blood Pit Necromancer,Blood Pit Necromancer,scored_name,matched,,,,,,true,,7,mapped_only_contract_creature_pending_bridge_review_spawn_client_smoke,Tools/DataMapping/output/contract_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Quest/QuestObjective.cs;Source/NexusForever.Game/AssetManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract creature evidence feeds the table-backed contract objective path; reviewed bridges have generic target-group/objective-credit test coverage, while mapped-only bridges still need review. Retail-complete proof still needs spawn availability, placement/tap behavior, and client contract smoke."
contract_creature,contract_creature_map.csv,842,9940,Prime Executioner,generic_table_driven,not_retail_complete,current_quest,,,2918,Prime Executioner,Prime Executioner,,,,,6818,32945,Terraformer,Terraformer,ambiguous_name,matched,,,,,,true,,7,datamapping_contract_creature_ambiguous_pending_review,Tools/DataMapping/output/contract_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Quest/QuestObjective.cs;Source/NexusForever.Game/AssetManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract creature evidence feeds the table-backed contract objective path; reviewed bridges have generic target-group/objective-credit test coverage, while mapped-only bridges still need review. Retail-complete proof still needs spawn availability, placement/tap behavior, and client contract smoke."
contract_creature,contract_creature_map.csv,843,9940,Prime Executioner,generic_table_driven,not_retail_complete,current_quest,,,2918,Prime Executioner,Prime Executioner,,,,,6889,32945,Terraformer,Terraformer,ambiguous_name,matched,,,,,,true,,7,datamapping_contract_creature_ambiguous_pending_review,Tools/DataMapping/output/contract_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Quest/QuestObjective.cs;Source/NexusForever.Game/AssetManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract creature evidence feeds the table-backed contract objective path; reviewed bridges have generic target-group/objective-credit test coverage, while mapped-only bridges still need review. Retail-complete proof still needs spawn availability, placement/tap behavior, and client contract smoke."
contract_creature,contract_creature_map.csv,844,9940,Prime Executioner,generic_table_driven,not_retail_complete,current_quest,,,2918,Prime Executioner,Prime Executioner,,,,,7832,32622,Kel Voreth Slave,Kel Voreth Slave,ambiguous_name,matched,,,,,,true,,7,datamapping_contract_creature_ambiguous_pending_review,Tools/DataMapping/output/contract_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Quest/QuestObjective.cs;Source/NexusForever.Game/AssetManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract creature evidence feeds the table-backed contract objective path; reviewed bridges have generic target-group/objective-credit test coverage, while mapped-only bridges still need review. Retail-complete proof still needs spawn availability, placement/tap behavior, and client contract smoke."
contract_creature,contract_creature_map.csv,845,9940,Prime Executioner,generic_table_driven,not_retail_complete,current_quest,,,2918,Prime Executioner,Prime Executioner,,,,,28301,61992,Squirg Zombie,Squirg Zombie,ambiguous_name,matched,,,,,,true,,7,datamapping_contract_creature_ambiguous_pending_review,Tools/DataMapping/output/contract_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Quest/QuestObjective.cs;Source/NexusForever.Game/AssetManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract creature evidence feeds the table-backed contract objective path; reviewed bridges have generic target-group/objective-credit test coverage, while mapped-only bridges still need review. Retail-complete proof still needs spawn availability, placement/tap behavior, and client contract smoke."
contract_creature,contract_creature_map.csv,846,9940,Prime Executioner,generic_table_driven,not_retail_complete,current_quest,,,2918,Prime Executioner,Prime Executioner,,,,,5549,50998,Blood Pit Skeleton,Blood Pit Skeleton,unique_name,matched,,,,,,true,,7,mapped_only_contract_creature_pending_bridge_review_spawn_client_smoke,Tools/DataMapping/output/contract_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Quest/QuestObjective.cs;Source/NexusForever.Game/AssetManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract creature evidence feeds the table-backed contract objective path; reviewed bridges have generic target-group/objective-credit test coverage, while mapped-only bridges still need review. Retail-complete proof still needs spawn availability, placement/tap behavior, and client contract smoke."
contract_creature,contract_creature_map.csv,847,9940,Prime Executioner,generic_table_driven,not_retail_complete,current_quest,,,2918,Prime Executioner,Prime Executioner,,,,,5552,56575,Bloodspawn Flea,Bloodspawn Flea,scored_name,matched,,,,,,true,,7,mapped_only_contract_creature_pending_bridge_review_spawn_client_smoke,Tools/DataMapping/output/contract_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Quest/QuestObjective.cs;Source/NexusForever.Game/AssetManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract creature evidence feeds the table-backed contract objective path; reviewed bridges have generic target-group/objective-credit test coverage, while mapped-only bridges still need review. Retail-complete proof still needs spawn availability, placement/tap behavior, and client contract smoke."
contract_creature,contract_creature_map.csv,848,9940,Prime Executioner,generic_table_driven,not_retail_complete,current_quest,,,2918,Prime Executioner,Prime Executioner,,,,,7815,51943,Volcanic Fissure,Volcanic Fissure,ambiguous_name,matched,,,,,,true,,7,datamapping_contract_creature_ambiguous_pending_review,Tools/DataMapping/output/contract_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Quest/QuestObjective.cs;Source/NexusForever.Game/AssetManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract creature evidence feeds the table-backed contract objective path; reviewed bridges have generic target-group/objective-credit test coverage, while mapped-only bridges still need review. Retail-complete proof still needs spawn availability, placement/tap behavior, and client contract smoke."
contract_creature,contract_creature_map.csv,849,9940,Prime Executioner,generic_table_driven,not_retail_complete,current_quest,,,2918,Prime Executioner,Prime Executioner,,,,,6838,24895,Mordechai Redmoon,Mordechai Redmoon,scored_name,matched,,,,,,true,,7,mapped_only_contract_creature_pending_bridge_review_spawn_client_smoke,Tools/DataMapping/output/contract_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Quest/QuestObjective.cs;Source/NexusForever.Game/AssetManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract creature evidence feeds the table-backed contract objective path; reviewed bridges have generic target-group/objective-credit test coverage, while mapped-only bridges still need review. Retail-complete proof still needs spawn availability, placement/tap behavior, and client contract smoke."
contract_creature,contract_creature_map.csv,850,9940,Prime Executioner,generic_table_driven,not_retail_complete,current_quest,,,2918,Prime Executioner,Prime Executioner,,,,,17854,56890,Plasma Ball,Plasma Ball,ambiguous_name,matched,,,,,,true,,7,datamapping_contract_creature_ambiguous_pending_review,Tools/DataMapping/output/contract_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Quest/QuestObjective.cs;Source/NexusForever.Game/AssetManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract creature evidence feeds the table-backed contract objective path; reviewed bridges have generic target-group/objective-credit test coverage, while mapped-only bridges still need review. Retail-complete proof still needs spawn availability, placement/tap behavior, and client contract smoke."
contract_creature,contract_creature_map.csv,851,9940,Prime Executioner,generic_table_driven,not_retail_complete,current_quest,,,2918,Prime Executioner,Prime Executioner,,,,,28309,62371,Squirg Bomber,Squirg Bomber,unique_name,matched,,,,,,true,,7,mapped_only_contract_creature_pending_bridge_review_spawn_client_smoke,Tools/DataMapping/output/contract_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Quest/QuestObjective.cs;Source/NexusForever.Game/AssetManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract creature evidence feeds the table-backed contract objective path; reviewed bridges have generic target-group/objective-credit test coverage, while mapped-only bridges still need review. Retail-complete proof still needs spawn availability, placement/tap behavior, and client contract smoke."
contract_creature,contract_creature_map.csv,852,9940,Prime Executioner,generic_table_driven,not_retail_complete,current_quest,,,2918,Prime Executioner,Prime Executioner,,,,,5550,51069,Blood Pit Gladiator,Blood Pit Gladiator,scored_name,matched,,,,,,true,,7,mapped_only_contract_creature_pending_bridge_review_spawn_client_smoke,Tools/DataMapping/output/contract_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Quest/QuestObjective.cs;Source/NexusForever.Game/AssetManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract creature evidence feeds the table-backed contract objective path; reviewed bridges have generic target-group/objective-credit test coverage, while mapped-only bridges still need review. Retail-complete proof still needs spawn availability, placement/tap behavior, and client contract smoke."
contract_creature,contract_creature_map.csv,853,9940,Prime Executioner,generic_table_driven,not_retail_complete,current_quest,,,2918,Prime Executioner,Prime Executioner,,,,,6906,56890,Plasma Ball,Plasma Ball,ambiguous_name,matched,,,,,,true,,7,datamapping_contract_creature_ambiguous_pending_review,Tools/DataMapping/output/contract_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Quest/QuestObjective.cs;Source/NexusForever.Game/AssetManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract creature evidence feeds the table-backed contract objective path; reviewed bridges have generic target-group/objective-credit test coverage, while mapped-only bridges still need review. Retail-complete proof still needs spawn availability, placement/tap behavior, and client contract smoke."
contract_creature,contract_creature_map.csv,854,9940,Prime Executioner,generic_table_driven,not_retail_complete,current_quest,,,2918,Prime Executioner,Prime Executioner,,,,,5555,37120,Blood Pit Slave,Blood Pit Slave,ambiguous_name,matched,,,,,,true,,7,datamapping_contract_creature_ambiguous_pending_review,Tools/DataMapping/output/contract_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Quest/QuestObjective.cs;Source/NexusForever.Game/AssetManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract creature evidence feeds the table-backed contract objective path; reviewed bridges have generic target-group/objective-credit test coverage, while mapped-only bridges still need review. Retail-complete proof still needs spawn availability, placement/tap behavior, and client contract smoke."
contract_creature,contract_creature_map.csv,855,9940,Prime Executioner,generic_table_driven,not_retail_complete,current_quest,,,2918,Prime Executioner,Prime Executioner,,,,,5554,56485,Bloodsucker Flea,Bloodsucker Flea,scored_name,matched,,,,,,true,,7,mapped_only_contract_creature_pending_bridge_review_spawn_client_smoke,Tools/DataMapping/output/contract_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Quest/QuestObjective.cs;Source/NexusForever.Game/AssetManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract creature evidence feeds the table-backed contract objective path; reviewed bridges have generic target-group/objective-credit test coverage, while mapped-only bridges still need review. Retail-complete proof still needs spawn availability, placement/tap behavior, and client contract smoke."
contract_creature,contract_creature_map.csv,877,9940,Prime Executioner,generic_table_driven,not_retail_complete,current_quest,,,2918,Prime Executioner,Prime Executioner,,,,,4976,22356,Warlord Vogor,Warlord Vogor,unique_name,matched,,,,,,true,,7,mapped_only_contract_creature_pending_bridge_review_spawn_client_smoke,Tools/DataMapping/output/contract_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Quest/QuestObjective.cs;Source/NexusForever.Game/AssetManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract creature evidence feeds the table-backed contract objective path; reviewed bridges have generic target-group/objective-credit test coverage, while mapped-only bridges still need review. Retail-complete proof still needs spawn availability, placement/tap behavior, and client contract smoke."
contract_creature,contract_creature_map.csv,878,9940,Prime Executioner,generic_table_driven,not_retail_complete,current_quest,,,2918,Prime Executioner,Prime Executioner,,,,,3313,61733,Bloodwing the Engorged,Bloodwing the Engorged,unique_name,matched,,,,,,true,,7,mapped_only_contract_creature_pending_bridge_review_spawn_client_smoke,Tools/DataMapping/output/contract_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Quest/QuestObjective.cs;Source/NexusForever.Game/AssetManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract creature evidence feeds the table-backed contract objective path; reviewed bridges have generic target-group/objective-credit test coverage, while mapped-only bridges still need review. Retail-complete proof still needs spawn availability, placement/tap behavior, and client contract smoke."
contract_creature,contract_creature_map.csv,879,9940,Prime Executioner,generic_table_driven,not_retail_complete,current_quest,,,2918,Prime Executioner,Prime Executioner,,,,,1582,61705,Whimthorn Fangstem,Whimthorn Fangstem,unique_name,matched,,,,,,true,,7,mapped_only_contract_creature_pending_bridge_review_spawn_client_smoke,Tools/DataMapping/output/contract_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Quest/QuestObjective.cs;Source/NexusForever.Game/AssetManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract creature evidence feeds the table-backed contract objective path; reviewed bridges have generic target-group/objective-credit test coverage, while mapped-only bridges still need review. Retail-complete proof still needs spawn availability, placement/tap behavior, and client contract smoke."
contract_creature,contract_creature_map.csv,880,9940,Prime Executioner,generic_table_driven,not_retail_complete,current_quest,,,2918,Prime Executioner,Prime Executioner,,,,,7909,48834,Veshra the Eye of the Storm,Veshra the Eye of the Storm,unique_name,matched,,,,,,true,,7,mapped_only_contract_creature_pending_bridge_review_spawn_client_smoke,Tools/DataMapping/output/contract_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Quest/QuestObjective.cs;Source/NexusForever.Game/AssetManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract creature evidence feeds the table-backed contract objective path; reviewed bridges have generic target-group/objective-credit test coverage, while mapped-only bridges still need review. Retail-complete proof still needs spawn availability, placement/tap behavior, and client contract smoke."
contract_creature,contract_creature_map.csv,881,9940,Prime Executioner,generic_table_driven,not_retail_complete,current_quest,,,2918,Prime Executioner,Prime Executioner,,,,,5543,61756,Rark the Gorer,Rark the Gorer,unique_name,matched,,,,,,true,,7,mapped_only_contract_creature_pending_bridge_review_spawn_client_smoke,Tools/DataMapping/output/contract_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Quest/QuestObjective.cs;Source/NexusForever.Game/AssetManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract creature evidence feeds the table-backed contract objective path; reviewed bridges have generic target-group/objective-credit test coverage, while mapped-only bridges still need review. Retail-complete proof still needs spawn availability, placement/tap behavior, and client contract smoke."
contract_creature,contract_creature_map.csv,882,9940,Prime Executioner,generic_table_driven,not_retail_complete,current_quest,,,2918,Prime Executioner,Prime Executioner,,,,,2108,14600,Vishal-Thun Overlord,Vishal-Thun Overlord,unique_name,matched,,,,,,true,,7,mapped_only_contract_creature_pending_bridge_review_spawn_client_smoke,Tools/DataMapping/output/contract_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Quest/QuestObjective.cs;Source/NexusForever.Game/AssetManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract creature evidence feeds the table-backed contract objective path; reviewed bridges have generic target-group/objective-credit test coverage, while mapped-only bridges still need review. Retail-complete proof still needs spawn availability, placement/tap behavior, and client contract smoke."
contract_creature,contract_creature_map.csv,883,9940,Prime Executioner,generic_table_driven,not_retail_complete,current_quest,,,2918,Prime Executioner,Prime Executioner,,,,,3925,22355,Darkwitch Hevika,Darkwitch Hevika,unique_name,matched,,,,,,true,,7,mapped_only_contract_creature_pending_bridge_review_spawn_client_smoke,Tools/DataMapping/output/contract_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Quest/QuestObjective.cs;Source/NexusForever.Game/AssetManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract creature evidence feeds the table-backed contract objective path; reviewed bridges have generic target-group/objective-credit test coverage, while mapped-only bridges still need review. Retail-complete proof still needs spawn availability, placement/tap behavior, and client contract smoke."
contract_creature,contract_creature_map.csv,884,9940,Prime Executioner,generic_table_driven,not_retail_complete,current_quest,,,2918,Prime Executioner,Prime Executioner,,,,,3277,61734,Honeysting Hiveguard,Honeysting Hiveguard,unique_name,matched,,,,,,true,,7,mapped_only_contract_creature_pending_bridge_review_spawn_client_smoke,Tools/DataMapping/output/contract_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Quest/QuestObjective.cs;Source/NexusForever.Game/AssetManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract creature evidence feeds the table-backed contract objective path; reviewed bridges have generic target-group/objective-credit test coverage, while mapped-only bridges still need review. Retail-complete proof still needs spawn availability, placement/tap behavior, and client contract smoke."
contract_creature,contract_creature_map.csv,885,9940,Prime Executioner,generic_table_driven,not_retail_complete,current_quest,,,2918,Prime Executioner,Prime Executioner,,,,,3244,61749,Thundercall Wind-Striker,Thundercall Wind-Striker,unique_name,matched,,,,,,true,,7,mapped_only_contract_creature_pending_bridge_review_spawn_client_smoke,Tools/DataMapping/output/contract_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Quest/QuestObjective.cs;Source/NexusForever.Game/AssetManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract creature evidence feeds the table-backed contract objective path; reviewed bridges have generic target-group/objective-credit test coverage, while mapped-only bridges still need review. Retail-complete proof still needs spawn availability, placement/tap behavior, and client contract smoke."
contract_creature,contract_creature_map.csv,886,9940,Prime Executioner,generic_table_driven,not_retail_complete,current_quest,,,2918,Prime Executioner,Prime Executioner,,,,,1609,61748,Sandsquall Elemental,Sandsquall Elemental,unique_name,matched,,,,,,true,,7,mapped_only_contract_creature_pending_bridge_review_spawn_client_smoke,Tools/DataMapping/output/contract_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Quest/QuestObjective.cs;Source/NexusForever.Game/AssetManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract creature evidence feeds the table-backed contract objective path; reviewed bridges have generic target-group/objective-credit test coverage, while mapped-only bridges still need review. Retail-complete proof still needs spawn availability, placement/tap behavior, and client contract smoke."
