evidence_kind,script_scope,source_path,source_line,script_owner_ids,script_filter_name,source_call,action_category,reference_kind,source_symbol,reference_id,reference_link_status,client_reference_status,client_reference_name,client_reference_sources,source_trace_status,source_trace_detail,source_trace_sources,source_excerpt,evidence_status,evidence_sources,manual_validation,completion_status,blocker_summary
script_runtime_action,script_instance,Source\NexusForever.Script.Instance\WorldStory\HallOfTheHundred\HallOfTheHundredEventScript.cs,500,666,,CreateEntity,script_entity_create,entity_type,ITurnstileGridTriggerEntity,,generic_entity_type_tracked,runtime_entity_type_tracked,ITurnstileGridTriggerEntity,Source/NexusForever.Script.*,runtime_entity_type_source_tracked,ITurnstileGridTriggerEntity,Source/NexusForever.Script.*,ITurnstileGridTriggerEntity triggerEntity = publicEvent.CreateEntity<ITurnstileGridTriggerEntity>();,runtime_hoth_watchtower_turnstile_create_action_tested,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/WorldLocation2.tbl.sql;Source/NexusForever.Script.Instance/WorldStory/HallOfTheHundred/HallOfTheHundredEventScript.cs;Source/NexusForever.Game.Tests/Instances/HallOfTheHundredEventScriptTests.cs,automated_focus_pass,not_retail_complete,"Hall of the Hundred watchtower turnstile trigger creation is covered by focused tests proving the trigger id, range, object binding, and map-add position for the phase. Route choreography, rewards, achievements, and client smoke remain tracked by producer, dependency, and parent instance rows."
script_runtime_action,script_instance,Source\NexusForever.Script.Instance\WorldStory\HallOfTheHundred\HallOfTheHundredEventScript.cs,1228,666,,CreateEntity,script_entity_create,entity_type,IWorldLocationVolumeGridTriggerEntity,,generic_entity_type_tracked,runtime_entity_type_tracked,IWorldLocationVolumeGridTriggerEntity,Source/NexusForever.Script.*,runtime_entity_type_source_tracked,IWorldLocationVolumeGridTriggerEntity,Source/NexusForever.Script.*,IWorldLocationVolumeGridTriggerEntity triggerEntity = publicEvent.CreateEntity<IWorldLocationVolumeGridTriggerEntity>();,runtime_hoth_shared_world_location_trigger_create_action_tested,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/WorldLocation2.tbl.sql;Source/NexusForever.Script.Instance/WorldStory/HallOfTheHundred/HallOfTheHundredEventScript.cs;Source/NexusForever.Game.Tests/Instances/HallOfTheHundredEventScriptTests.cs,automated_focus_pass,not_retail_complete,"Hall of the Hundred shared world-location trigger creation helper is covered by focused phase tests proving trigger creation, initialization, and map-add positions across the route. Route choreography, rewards, achievements, and client smoke remain tracked by producer, dependency, and parent instance rows."
script_runtime_action,script_instance,Source\NexusForever.Script.Instance\WorldStory\HallOfTheHundred\TheGraveyardEchoedEventScript.cs,99,696,,CreateEntity,script_entity_create,entity_type,IWorldLocationVolumeGridTriggerEntity,,generic_entity_type_tracked,runtime_entity_type_tracked,IWorldLocationVolumeGridTriggerEntity,Source/NexusForever.Script.*,runtime_entity_type_source_tracked,IWorldLocationVolumeGridTriggerEntity,Source/NexusForever.Script.*,IWorldLocationVolumeGridTriggerEntity triggerEntity = publicEvent.CreateEntity<IWorldLocationVolumeGridTriggerEntity>();,runtime_hoth_graveyard_trigger_create_action_tested,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/WorldLocation2.tbl.sql;Source/NexusForever.Script.Instance/WorldStory/HallOfTheHundred/TheGraveyardEchoedEventScript.cs;Source/NexusForever.Game.Tests/Instances/HallOfTheHundredOptionalEventScriptTests.cs,automated_focus_pass,not_retail_complete,"Hall of the Hundred Graveyard Echoed trigger creation is covered by focused optional-event tests proving the world-location/object binding and map-add position. Optional route choreography, rewards, achievements, and client smoke remain tracked by producer, dependency, and parent instance rows."
script_runtime_action,script_instance,Source\NexusForever.Script.Instance\WorldStory\HallOfTheHundred\TheWarhoundsOfVaregorEventScript.cs,135,693,,CreateEntity,script_entity_create,entity_type,IWorldLocationVolumeGridTriggerEntity,,generic_entity_type_tracked,runtime_entity_type_tracked,IWorldLocationVolumeGridTriggerEntity,Source/NexusForever.Script.*,runtime_entity_type_source_tracked,IWorldLocationVolumeGridTriggerEntity,Source/NexusForever.Script.*,IWorldLocationVolumeGridTriggerEntity triggerEntity = publicEvent.CreateEntity<IWorldLocationVolumeGridTriggerEntity>();,runtime_hoth_warhounds_kennel_trigger_create_action_tested,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/WorldLocation2.tbl.sql;Source/NexusForever.Script.Instance/WorldStory/HallOfTheHundred/TheWarhoundsOfVaregorEventScript.cs;Source/NexusForever.Game.Tests/Instances/HallOfTheHundredOptionalEventScriptTests.cs,automated_focus_pass,not_retail_complete,"Hall of the Hundred Warhounds kennel trigger creation is covered by focused optional-event tests proving the world-location/object binding and map-add position. Optional route choreography, rewards, achievements, and client smoke remain tracked by producer, dependency, and parent instance rows."
script_runtime_action,script_main,Source\NexusForever.Script.Main\Quests\Galeras\GalerasMapScript.cs,102,51,,CreateEntity,script_entity_create,entity_type,IWorldLocationVolumeGridTriggerEntity,,generic_entity_type_tracked,runtime_entity_type_tracked,IWorldLocationVolumeGridTriggerEntity,Source/NexusForever.Script.*,runtime_entity_type_source_tracked,IWorldLocationVolumeGridTriggerEntity,Source/NexusForever.Script.*,IWorldLocationVolumeGridTriggerEntity trigger = entityFactory.CreateEntity<IWorldLocationVolumeGridTriggerEntity>();,script_entity_create_pending_spawn_initialise_lifecycle_smoke,Source/NexusForever.Script.Main;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Scripted runtime action is tracked from source, but retail completion needs exact trigger timing, target selection, payload/effect semantics, cleanup/replay behavior, and content smoke."
script_runtime_action,script_main,Source\NexusForever.Script.Main\Quests\NorthernWilds\NorthernWildsMapScript.cs,341,426,,CreateEntity,script_entity_create,entity_type,INonPlayerEntity,,generic_entity_type_tracked,runtime_entity_type_tracked,INonPlayerEntity,Source/NexusForever.Script.*,runtime_entity_type_source_tracked,INonPlayerEntity,Source/NexusForever.Script.*,INonPlayerEntity avalanche = entityFactory.CreateEntity<INonPlayerEntity>();,script_entity_create_pending_spawn_initialise_lifecycle_smoke,Source/NexusForever.Script.Main;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Scripted runtime action is tracked from source, but retail completion needs exact trigger timing, target selection, payload/effect semantics, cleanup/replay behavior, and content smoke."
script_runtime_action,script_main,Source\NexusForever.Script.Main\Quests\NorthernWilds\NorthernWildsMapScript.cs,406,426,,CreateEntity,script_entity_create,entity_type,INonPlayerEntity,,generic_entity_type_tracked,runtime_entity_type_tracked,INonPlayerEntity,Source/NexusForever.Script.*,runtime_entity_type_source_tracked,INonPlayerEntity,Source/NexusForever.Script.*,INonPlayerEntity entity = entityFactory.CreateEntity<INonPlayerEntity>();,script_entity_create_pending_spawn_initialise_lifecycle_smoke,Source/NexusForever.Script.Main;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Scripted runtime action is tracked from source, but retail completion needs exact trigger timing, target selection, payload/effect semantics, cleanup/replay behavior, and content smoke."
script_runtime_action,script_main,Source\NexusForever.Script.Main\Quests\NorthernWilds\NorthernWildsSoldierPathMissionScripts.cs,215,,,CreateEntity,script_entity_create,entity_type,INonPlayerEntity,,generic_entity_type_tracked,runtime_entity_type_tracked,INonPlayerEntity,Source/NexusForever.Script.*,runtime_entity_type_source_tracked,INonPlayerEntity,Source/NexusForever.Script.*,INonPlayerEntity entity = entityFactory.CreateEntity<INonPlayerEntity>();,script_entity_create_pending_spawn_initialise_lifecycle_smoke,Source/NexusForever.Script.Main;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Scripted runtime action is tracked from source, but retail completion needs exact trigger timing, target selection, payload/effect semantics, cleanup/replay behavior, and content smoke."
script_runtime_action,script_main,Source\NexusForever.Script.Main\Tutorial\TutorialMapScript.cs,266,3460,,CreateEntity,script_entity_create,entity_type,IWorldLocationVolumeGridTriggerEntity,,generic_entity_type_tracked,runtime_entity_type_tracked,IWorldLocationVolumeGridTriggerEntity,Source/NexusForever.Script.*,runtime_entity_type_source_tracked,IWorldLocationVolumeGridTriggerEntity,Source/NexusForever.Script.*,IWorldLocationVolumeGridTriggerEntity trigger = entityFactory.CreateEntity<IWorldLocationVolumeGridTriggerEntity>();,script_entity_create_pending_spawn_initialise_lifecycle_smoke,Source/NexusForever.Script.Main;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Scripted runtime action is tracked from source, but retail completion needs exact trigger timing, target selection, payload/effect semantics, cleanup/replay behavior, and content smoke."
script_runtime_action,script_main,Source\NexusForever.Script.Main\Tutorial\TutorialMapScript.cs,439,3460,,CreateEntity,script_entity_create,entity_type,T,,generic_entity_type_tracked,runtime_entity_type_tracked,T,Source/NexusForever.Script.*,runtime_entity_type_source_tracked,T,Source/NexusForever.Script.*,T entity = entityFactory.CreateEntity<T>();,script_entity_create_pending_spawn_initialise_lifecycle_smoke,Source/NexusForever.Script.Main;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Scripted runtime action is tracked from source, but retail completion needs exact trigger timing, target selection, payload/effect semantics, cleanup/replay behavior, and content smoke."
script_runtime_action,script_instance,Source\NexusForever.Script.Instance\Dungeon\ColdbloodCitadel\ColdbloodCitadelEventScript.cs,176,907,,RemoveFromMap,script_entity_remove_from_map,entity_or_guid,,,source_expression_empty,runtime_entity_remove_receiver_tracked,,Source/NexusForever.Script.*,runtime_entity_remove_source_tracked,RemoveFromMap target is the call receiver.,Source/NexusForever.Script.*,triggerEntity?.RemoveFromMap();,script_entity_remove_from_map_pending_cleanup_smoke,Source/NexusForever.Script.Main;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Scripted runtime action is tracked from source, but retail completion needs exact trigger timing, target selection, payload/effect semantics, cleanup/replay behavior, and content smoke."
script_runtime_action,script_instance,Source\NexusForever.Script.Instance\Dungeon\ColdbloodCitadel\ColdbloodCitadelEventScript.cs,179,907,,RemoveFromMap,script_entity_remove_from_map,entity_or_guid,,,source_expression_empty,runtime_entity_remove_receiver_tracked,,Source/NexusForever.Script.*,runtime_entity_remove_source_tracked,RemoveFromMap target is the call receiver.,Source/NexusForever.Script.*,gatherRing?.RemoveFromMap();,script_entity_remove_from_map_pending_cleanup_smoke,Source/NexusForever.Script.Main;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Scripted runtime action is tracked from source, but retail completion needs exact trigger timing, target selection, payload/effect semantics, cleanup/replay behavior, and content smoke."
script_runtime_action,script_instance,Source\NexusForever.Script.Instance\Dungeon\ColdbloodCitadel\Script\HailstoneGatecrasherEntityScript.cs,49,,HailstoneGatecrasherEntityScript,RemoveFromMap,script_entity_remove_from_map,entity_or_guid,,,source_expression_empty,runtime_entity_remove_receiver_tracked,,Source/NexusForever.Script.*,runtime_entity_remove_source_tracked,RemoveFromMap target is the call receiver.,Source/NexusForever.Script.*,entity.RemoveFromMap();,script_entity_remove_from_map_pending_cleanup_smoke,Source/NexusForever.Script.Main;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Scripted runtime action is tracked from source, but retail completion needs exact trigger timing, target selection, payload/effect semantics, cleanup/replay behavior, and content smoke."
script_runtime_action,script_instance,Source\NexusForever.Script.Instance\Dungeon\StormtalonsLair\StormtalonsLairEventScript.cs,674,145,,RemoveFromMap,script_entity_remove_from_map,entity_or_guid,,,source_expression_empty,runtime_entity_remove_receiver_tracked,,Source/NexusForever.Script.*,runtime_entity_remove_source_tracked,RemoveFromMap target is the call receiver.,Source/NexusForever.Script.*,triggerEntity?.RemoveFromMap();,runtime_stormtalon_high_priest_trigger_remove_action_tested,wildstar_client_mysql/PublicEventObjective.tbl.sql;Source/NexusForever.Script.Instance/Dungeon/StormtalonsLair/StormtalonsLairEventScript.cs;Source/NexusForever.Game.Tests/Instances/StormtalonsLairEventScriptTests.cs,automated_focus_pass,not_retail_complete,"Stormtalon's Lair high-priest trigger removal action is covered by focused tests proving the mapped succeeded objective removes the expected trigger. Route replay and client smoke remain tracked by producer, dependency, and parent instance rows."
script_runtime_action,script_instance,Source\NexusForever.Script.Instance\Expedition\EvilFromTheEther\EvilFromTheEtherEventScript.cs,330,781,,RemoveFromMap,script_entity_remove_from_map,entity_or_guid,,,source_expression_empty,runtime_entity_remove_receiver_tracked,,Source/NexusForever.Script.*,runtime_entity_remove_source_tracked,RemoveFromMap target is the call receiver.,Source/NexusForever.Script.*,mapInstance.GetEntity<IWorldLocationVolumeGridTriggerEntity>(gatherRingTriggerGuid)?.RemoveFromMap();,runtime_evil_ether_medbay_gather_trigger_remove_action_tested,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/WorldLocation2.tbl.sql;Source/NexusForever.Script.Instance/Expedition/EvilFromTheEther/EvilFromTheEtherEventScript.cs;Source/NexusForever.Game.Tests/PublicEvents/EvilFromTheEtherEventScriptTests.cs,automated_focus_pass,not_retail_complete,"Evil from the Ether medbay gather-trigger cleanup is covered by focused tests proving the tracked trigger is removed when OpenMedbay starts. Replay cleanup, rewards, achievements, and client smoke remain tracked by producer, dependency, and parent instance rows."
script_runtime_action,script_instance,Source\NexusForever.Script.Instance\Expedition\EvilFromTheEther\EvilFromTheEtherEventScript.cs,331,781,,RemoveFromMap,script_entity_remove_from_map,entity_or_guid,,,source_expression_empty,runtime_entity_remove_receiver_tracked,,Source/NexusForever.Script.*,runtime_entity_remove_source_tracked,RemoveFromMap target is the call receiver.,Source/NexusForever.Script.*,mapInstance.GetEntity<IWorldEntity>(gatherRingGuid)?.RemoveFromMap();,runtime_evil_ether_medbay_gather_ring_remove_action_tested,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Script.Instance/Expedition/EvilFromTheEther/EvilFromTheEtherEventScript.cs;Source/NexusForever.Game.Tests/PublicEvents/EvilFromTheEtherEventScriptTests.cs,automated_focus_pass,not_retail_complete,"Evil from the Ether medbay gather-ring cleanup is covered by focused tests proving the tracked gather ring is removed when OpenMedbay starts. Replay cleanup, rewards, achievements, and client smoke remain tracked by producer, dependency, and parent instance rows."
script_runtime_action,script_instance,Source\NexusForever.Script.Instance\Expedition\EvilFromTheEther\EvilFromTheEtherEventScript.cs,355,781,,RemoveFromMap,script_entity_remove_from_map,entity_or_guid,,,source_expression_empty,runtime_entity_remove_receiver_tracked,,Source/NexusForever.Script.*,runtime_entity_remove_source_tracked,RemoveFromMap target is the call receiver.,Source/NexusForever.Script.*,mapInstance.GetEntity<IWorldEntity>(medbayDoorControlGuid)?.RemoveFromMap();,runtime_evil_ether_medbay_door_control_remove_action_tested,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Script.Instance/Expedition/EvilFromTheEther/EvilFromTheEtherEventScript.cs;Source/NexusForever.Game.Tests/PublicEvents/EvilFromTheEtherEventScriptTests.cs,automated_focus_pass,not_retail_complete,"Evil from the Ether medbay door-control cleanup is covered by focused tests proving the tracked control object is removed during RepairDoor. Replay cleanup, rewards, achievements, and client smoke remain tracked by producer, dependency, and parent instance rows."
script_runtime_action,script_instance,Source\NexusForever.Script.Instance\Expedition\EvilFromTheEther\EvilFromTheEtherEventScript.cs,472,781,,RemoveFromMap,script_entity_remove_from_map,entity_or_guid,,,source_expression_empty,runtime_entity_remove_receiver_tracked,,Source/NexusForever.Script.*,runtime_entity_remove_source_tracked,RemoveFromMap target is the call receiver.,Source/NexusForever.Script.*,mapInstance.GetEntity<IWorldEntity>(gatherMarker1Guid)?.RemoveFromMap();,runtime_evil_ether_bridge_access_marker_remove_action_tested,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Script.Instance/Expedition/EvilFromTheEther/EvilFromTheEtherEventScript.cs;Source/NexusForever.Game.Tests/PublicEvents/EvilFromTheEtherEventScriptTests.cs,automated_focus_pass,not_retail_complete,"Evil from the Ether bridge-access gather-marker cleanup is covered by focused tests proving the first tracked marker is removed during DefeatTetheredOrganisms. Replay cleanup, rewards, achievements, and client smoke remain tracked by producer, dependency, and parent instance rows."
script_runtime_action,script_instance,Source\NexusForever.Script.Instance\Expedition\EvilFromTheEther\EvilFromTheEtherEventScript.cs,493,781,,RemoveFromMap,script_entity_remove_from_map,entity_or_guid,,,source_expression_empty,runtime_entity_remove_receiver_tracked,,Source/NexusForever.Script.*,runtime_entity_remove_source_tracked,RemoveFromMap target is the call receiver.,Source/NexusForever.Script.*,mapInstance.GetEntity<IWorldEntity>(gatherMarker2Guid)?.RemoveFromMap();,runtime_evil_ether_shades_bridge_marker_remove_action_tested,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Script.Instance/Expedition/EvilFromTheEther/EvilFromTheEtherEventScript.cs;Source/NexusForever.Game.Tests/PublicEvents/EvilFromTheEtherEventScriptTests.cs,automated_focus_pass,not_retail_complete,"Evil from the Ether Shades Bridge gather-marker cleanup is covered by focused tests proving the second tracked marker is removed during DefeatTetheredOrganisms2. Replay cleanup, rewards, achievements, and client smoke remain tracked by producer, dependency, and parent instance rows."
script_runtime_action,script_instance,Source\NexusForever.Script.Instance\Expedition\EvilFromTheEther\Script\EthericDriveSchematicsEntityScript.cs,30,,,RemoveFromMap,script_entity_remove_from_map,entity_or_guid,,,source_expression_empty,runtime_entity_remove_receiver_tracked,,Source/NexusForever.Script.*,runtime_entity_remove_source_tracked,RemoveFromMap target is the call receiver.,Source/NexusForever.Script.*,entity.RemoveFromMap();,script_entity_remove_from_map_pending_cleanup_smoke,Source/NexusForever.Script.Main;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Scripted runtime action is tracked from source, but retail completion needs exact trigger timing, target selection, payload/effect semantics, cleanup/replay behavior, and content smoke."
script_runtime_action,script_instance,Source\NexusForever.Script.Instance\Expedition\EvilFromTheEther\Script\EthericDriveSchematicsEntityScript.cs,56,,,RemoveFromMap,script_entity_remove_from_map,entity_or_guid,,,source_expression_empty,runtime_entity_remove_receiver_tracked,,Source/NexusForever.Script.*,runtime_entity_remove_source_tracked,RemoveFromMap target is the call receiver.,Source/NexusForever.Script.*,entity.RemoveFromMap();,script_entity_remove_from_map_pending_cleanup_smoke,Source/NexusForever.Script.Main;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Scripted runtime action is tracked from source, but retail completion needs exact trigger timing, target selection, payload/effect semantics, cleanup/replay behavior, and content smoke."
script_runtime_action,script_instance,Source\NexusForever.Script.Instance\Expedition\EvilFromTheEther\Script\EthericPortalEntityScript.cs,123,,,RemoveFromMap,script_entity_remove_from_map,entity_or_guid,,,source_expression_empty,runtime_entity_remove_receiver_tracked,,Source/NexusForever.Script.*,runtime_entity_remove_source_tracked,RemoveFromMap target is the call receiver.,Source/NexusForever.Script.*,entity.RemoveFromMap();,script_entity_remove_from_map_pending_cleanup_smoke,Source/NexusForever.Script.Main;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Scripted runtime action is tracked from source, but retail completion needs exact trigger timing, target selection, payload/effect semantics, cleanup/replay behavior, and content smoke."
script_runtime_action,script_instance,Source\NexusForever.Script.Instance\Expedition\EvilFromTheEther\Script\KatjaZarkhovFloatingEntityScript.cs,68,,,RemoveFromMap,script_entity_remove_from_map,entity_or_guid,,,source_expression_empty,runtime_entity_remove_receiver_tracked,,Source/NexusForever.Script.*,runtime_entity_remove_source_tracked,RemoveFromMap target is the call receiver.,Source/NexusForever.Script.*,entity.RemoveFromMap();,script_entity_remove_from_map_pending_cleanup_smoke,Source/NexusForever.Script.Main;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Scripted runtime action is tracked from source, but retail completion needs exact trigger timing, target selection, payload/effect semantics, cleanup/replay behavior, and content smoke."
script_runtime_action,script_instance,Source\NexusForever.Script.Instance\Expedition\EvilFromTheEther\Script\MedbayObjectiveEntityScripts.cs,50,,,RemoveFromMap,script_entity_remove_from_map,entity_or_guid,,,source_expression_empty,runtime_entity_remove_receiver_tracked,,Source/NexusForever.Script.*,runtime_entity_remove_source_tracked,RemoveFromMap target is the call receiver.,Source/NexusForever.Script.*,entity.RemoveFromMap();,script_entity_remove_from_map_pending_cleanup_smoke,Source/NexusForever.Script.Main;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Scripted runtime action is tracked from source, but retail completion needs exact trigger timing, target selection, payload/effect semantics, cleanup/replay behavior, and content smoke."
script_runtime_action,script_instance,Source\NexusForever.Script.Instance\Expedition\EvilFromTheEther\Script\TetheredOrganismEntityScript.cs,63,,,RemoveFromMap,script_entity_remove_from_map,entity_or_guid,,,source_expression_empty,runtime_entity_remove_receiver_tracked,,Source/NexusForever.Script.*,runtime_entity_remove_source_tracked,RemoveFromMap target is the call receiver.,Source/NexusForever.Script.*,entity.RemoveFromMap();,script_entity_remove_from_map_pending_cleanup_smoke,Source/NexusForever.Script.Main;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Scripted runtime action is tracked from source, but retail completion needs exact trigger timing, target selection, payload/effect semantics, cleanup/replay behavior, and content smoke."
script_runtime_action,script_instance,Source\NexusForever.Script.Instance\Expedition\FragmentZero\Script\FragmentZeroObjectiveEntityScripts.cs,78,,,RemoveFromMap,script_entity_remove_from_map,entity_or_guid,,,source_expression_empty,runtime_entity_remove_receiver_tracked,,Source/NexusForever.Script.*,runtime_entity_remove_source_tracked,RemoveFromMap target is the call receiver.,Source/NexusForever.Script.*,entity.RemoveFromMap();,script_entity_remove_from_map_pending_cleanup_smoke,Source/NexusForever.Script.Main;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Scripted runtime action is tracked from source, but retail completion needs exact trigger timing, target selection, payload/effect semantics, cleanup/replay behavior, and content smoke."
script_runtime_action,script_instance,Source\NexusForever.Script.Instance\Expedition\FragmentZero\Script\FragmentZeroObjectiveEntityScripts.cs,105,,,RemoveFromMap,script_entity_remove_from_map,entity_or_guid,,,source_expression_empty,runtime_entity_remove_receiver_tracked,,Source/NexusForever.Script.*,runtime_entity_remove_source_tracked,RemoveFromMap target is the call receiver.,Source/NexusForever.Script.*,entity.RemoveFromMap();,script_entity_remove_from_map_pending_cleanup_smoke,Source/NexusForever.Script.Main;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Scripted runtime action is tracked from source, but retail completion needs exact trigger timing, target selection, payload/effect semantics, cleanup/replay behavior, and content smoke."
script_runtime_action,script_instance,Source\NexusForever.Script.Instance\Expedition\OutpostM13\Script\DeadM13MinerEntityScript.cs,42,,,RemoveFromMap,script_entity_remove_from_map,entity_or_guid,,,source_expression_empty,runtime_entity_remove_receiver_tracked,,Source/NexusForever.Script.*,runtime_entity_remove_source_tracked,RemoveFromMap target is the call receiver.,Source/NexusForever.Script.*,entity.RemoveFromMap();,script_entity_remove_from_map_pending_cleanup_smoke,Source/NexusForever.Script.Main;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Scripted runtime action is tracked from source, but retail completion needs exact trigger timing, target selection, payload/effect semantics, cleanup/replay behavior, and content smoke."
script_runtime_action,script_instance,Source\NexusForever.Script.Instance\Expedition\RageLogic\Script\RageLogicObjectiveEntityScripts.cs,41,,,RemoveFromMap,script_entity_remove_from_map,entity_or_guid,,,source_expression_empty,runtime_entity_remove_receiver_tracked,,Source/NexusForever.Script.*,runtime_entity_remove_source_tracked,RemoveFromMap target is the call receiver.,Source/NexusForever.Script.*,entity.RemoveFromMap();,script_entity_remove_from_map_pending_cleanup_smoke,Source/NexusForever.Script.Main;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Scripted runtime action is tracked from source, but retail completion needs exact trigger timing, target selection, payload/effect semantics, cleanup/replay behavior, and content smoke."
script_runtime_action,script_instance,Source\NexusForever.Script.Instance\Expedition\RageLogic\Script\RageLogicObjectiveEntityScripts.cs,78,,,RemoveFromMap,script_entity_remove_from_map,entity_or_guid,,,source_expression_empty,runtime_entity_remove_receiver_tracked,,Source/NexusForever.Script.*,runtime_entity_remove_source_tracked,RemoveFromMap target is the call receiver.,Source/NexusForever.Script.*,entity.RemoveFromMap();,script_entity_remove_from_map_pending_cleanup_smoke,Source/NexusForever.Script.Main;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Scripted runtime action is tracked from source, but retail completion needs exact trigger timing, target selection, payload/effect semantics, cleanup/replay behavior, and content smoke."
script_runtime_action,script_instance,Source\NexusForever.Script.Instance\WorldStory\HallOfTheHundred\ColdAndHungryEventScript.cs,163,677,,RemoveFromMap,script_entity_remove_from_map,entity_or_guid,,,source_expression_empty,runtime_entity_remove_receiver_tracked,,Source/NexusForever.Script.*,runtime_entity_remove_source_tracked,RemoveFromMap target is the call receiver.,Source/NexusForever.Script.*,triggerEntity?.RemoveFromMap();,runtime_hoth_cold_and_hungry_leave_trigger_remove_action_tested,wildstar_client_mysql/PublicEventObjective.tbl.sql;Source/NexusForever.Script.Instance/WorldStory/HallOfTheHundred/ColdAndHungryEventScript.cs;Source/NexusForever.Game.Tests/Instances/HallOfTheHundredOptionalEventScriptTests.cs,automated_focus_pass,not_retail_complete,"Hall of the Hundred Cold and Hungry leave-trigger removal is covered by focused optional-event tests proving the mapped succeeded objective removes the expected trigger. Optional route replay and client smoke remain tracked by producer, dependency, and parent instance rows."
script_runtime_action,script_instance,Source\NexusForever.Script.Instance\WorldStory\HallOfTheHundred\ColdSoupForTheSoulrotEventScript.cs,208,678,,RemoveFromMap,script_entity_remove_from_map,entity_or_guid,,,source_expression_empty,runtime_entity_remove_receiver_tracked,,Source/NexusForever.Script.*,runtime_entity_remove_source_tracked,RemoveFromMap target is the call receiver.,Source/NexusForever.Script.*,triggerEntity?.RemoveFromMap();,runtime_hoth_cold_soup_canister_trigger_remove_action_tested,wildstar_client_mysql/PublicEventObjective.tbl.sql;Source/NexusForever.Script.Instance/WorldStory/HallOfTheHundred/ColdSoupForTheSoulrotEventScript.cs;Source/NexusForever.Game.Tests/Instances/HallOfTheHundredOptionalEventScriptTests.cs,automated_focus_pass,not_retail_complete,"Hall of the Hundred Cold Soup canister-trigger removal is covered by focused optional-event tests proving the mapped succeeded objective removes the expected trigger. Optional route replay and client smoke remain tracked by producer, dependency, and parent instance rows."
script_runtime_action,script_instance,Source\NexusForever.Script.Instance\WorldStory\HallOfTheHundred\HallOfTheHundredEventScript.cs,1236,666,,RemoveFromMap,script_entity_remove_from_map,entity_or_guid,,,source_expression_empty,runtime_entity_remove_receiver_tracked,,Source/NexusForever.Script.*,runtime_entity_remove_source_tracked,RemoveFromMap target is the call receiver.,Source/NexusForever.Script.*,triggerEntity?.RemoveFromMap();,runtime_hoth_shared_trigger_remove_action_tested,wildstar_client_mysql/PublicEventObjective.tbl.sql;Source/NexusForever.Script.Instance/WorldStory/HallOfTheHundred/HallOfTheHundredEventScript.cs;Source/NexusForever.Game.Tests/Instances/HallOfTheHundredEventScriptTests.cs,automated_focus_pass,not_retail_complete,"Hall of the Hundred shared trigger removal helper is covered by focused objective-status tests proving succeeded route objectives remove the expected trigger and incomplete statuses do not remove unrelated triggers. Full route replay and client smoke remain tracked by producer, dependency, and parent instance rows."
script_runtime_action,script_instance,Source\NexusForever.Script.Instance\WorldStory\HallOfTheHundred\Script\BridgeObjectiveEntityScripts.cs,41,,,RemoveFromMap,script_entity_remove_from_map,entity_or_guid,,,source_expression_empty,runtime_entity_remove_receiver_tracked,,Source/NexusForever.Script.*,runtime_entity_remove_source_tracked,RemoveFromMap target is the call receiver.,Source/NexusForever.Script.*,entity.RemoveFromMap();,script_entity_remove_from_map_pending_cleanup_smoke,Source/NexusForever.Script.Main;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Scripted runtime action is tracked from source, but retail completion needs exact trigger timing, target selection, payload/effect semantics, cleanup/replay behavior, and content smoke."
