quest_id,quest_title,quest_bucket,quest_completion_status,quest_link_status,relation_source,source_relation_id,jabbithole_quest_id,jabbithole_quest_name,client_quest_name,jabbithole_zone_id,world_zone_id,jabbithole_zone_name,client_world_zone_name,match_status,enabled,last_seen_in,evidence_status,evidence_sources,manual_validation,completion_status,blocker_summary
8319,Striking Platinum,no_objectives,not_retail_complete,current_quest,quest_zones,2339,2528,Striking Platinum,Striking Platinum,22,26,Wilderrun,Deadstar Ravine,matched,true,4,datamapping_quest_zone_matched_pending_runtime_visibility_smoke,Tools/DataMapping/output/quest_zone_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_zones.sql;jabbithole_mysql/quest_call_zones.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/WorldZone.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_zones row 2339 links Quest2 8319 Jabbithole zone 22 (Wilderrun) to WorldZone 26 (Deadstar Ravine) with match_status matched. The zone bridge is mapped, but retail completion needs runtime quest visibility/routing using this current WorldZone bridge, map guidance, episode/zone ordering, and client quest smoke."
8320,It Won't Ever Rust,no_objectives,not_retail_complete,current_quest,quest_zones,2340,2529,It Won't Ever Rust,It Won't Ever Rust,22,26,Wilderrun,Deadstar Ravine,matched,true,4,datamapping_quest_zone_matched_pending_runtime_visibility_smoke,Tools/DataMapping/output/quest_zone_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_zones.sql;jabbithole_mysql/quest_call_zones.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/WorldZone.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_zones row 2340 links Quest2 8320 Jabbithole zone 22 (Wilderrun) to WorldZone 26 (Deadstar Ravine) with match_status matched. The zone bridge is mapped, but retail completion needs runtime quest visibility/routing using this current WorldZone bridge, map guidance, episode/zone ordering, and client quest smoke."
8321,Platinum P.I.,no_objectives,not_retail_complete,current_quest,quest_zones,2341,2530,Platinum P.I.,Platinum P.I.,22,26,Wilderrun,Deadstar Ravine,matched,true,4,datamapping_quest_zone_matched_pending_runtime_visibility_smoke,Tools/DataMapping/output/quest_zone_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_zones.sql;jabbithole_mysql/quest_call_zones.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/WorldZone.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_zones row 2341 links Quest2 8321 Jabbithole zone 22 (Wilderrun) to WorldZone 26 (Deadstar Ravine) with match_status matched. The zone bridge is mapped, but retail completion needs runtime quest visibility/routing using this current WorldZone bridge, map guidance, episode/zone ordering, and client quest smoke."
8322,"You Can Do Leather, If You Try",no_objectives,not_retail_complete,current_quest,quest_zones,2231,2458,"You Can Do Leather, If You Try","You Can Do Leather, If You Try",22,26,Wilderrun,Deadstar Ravine,matched,true,4,datamapping_quest_zone_matched_pending_runtime_visibility_smoke,Tools/DataMapping/output/quest_zone_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_zones.sql;jabbithole_mysql/quest_call_zones.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/WorldZone.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_zones row 2231 links Quest2 8322 Jabbithole zone 22 (Wilderrun) to WorldZone 26 (Deadstar Ravine) with match_status matched. The zone bridge is mapped, but retail completion needs runtime quest visibility/routing using this current WorldZone bridge, map guidance, episode/zone ordering, and client quest smoke."
8323,"Gotta Get That Leather, Man",no_objectives,not_retail_complete,current_quest,quest_zones,2232,2459,"Gotta Get That Leather, Man","Gotta Get That Leather, Man",22,26,Wilderrun,Deadstar Ravine,matched,true,4,datamapping_quest_zone_matched_pending_runtime_visibility_smoke,Tools/DataMapping/output/quest_zone_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_zones.sql;jabbithole_mysql/quest_call_zones.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/WorldZone.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_zones row 2232 links Quest2 8323 Jabbithole zone 22 (Wilderrun) to WorldZone 26 (Deadstar Ravine) with match_status matched. The zone bridge is mapped, but retail completion needs runtime quest visibility/routing using this current WorldZone bridge, map guidance, episode/zone ordering, and client quest smoke."
8324,Never Say Leather,no_objectives,not_retail_complete,current_quest,quest_zones,2230,2457,Never Say Leather,Never Say Leather,22,26,Wilderrun,Deadstar Ravine,matched,true,4,datamapping_quest_zone_matched_pending_runtime_visibility_smoke,Tools/DataMapping/output/quest_zone_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_zones.sql;jabbithole_mysql/quest_call_zones.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/WorldZone.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_zones row 2230 links Quest2 8324 Jabbithole zone 22 (Wilderrun) to WorldZone 26 (Deadstar Ravine) with match_status matched. The zone bridge is mapped, but retail completion needs runtime quest visibility/routing using this current WorldZone bridge, map guidance, episode/zone ordering, and client quest smoke."
8325,Threading On a Whim,no_objectives,not_retail_complete,current_quest,quest_zones,2185,2419,Threading On a Whim,Threading On a Whim,22,26,Wilderrun,Deadstar Ravine,matched,true,4,datamapping_quest_zone_matched_pending_runtime_visibility_smoke,Tools/DataMapping/output/quest_zone_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_zones.sql;jabbithole_mysql/quest_call_zones.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/WorldZone.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_zones row 2185 links Quest2 8325 Jabbithole zone 22 (Wilderrun) to WorldZone 26 (Deadstar Ravine) with match_status matched. The zone bridge is mapped, but retail completion needs runtime quest visibility/routing using this current WorldZone bridge, map guidance, episode/zone ordering, and client quest smoke."
8326,Filled to the Whim,no_objectives,not_retail_complete,current_quest,quest_zones,2182,2416,Filled to the Whim,Filled to the Whim,22,26,Wilderrun,Deadstar Ravine,matched,true,4,datamapping_quest_zone_matched_pending_runtime_visibility_smoke,Tools/DataMapping/output/quest_zone_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_zones.sql;jabbithole_mysql/quest_call_zones.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/WorldZone.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_zones row 2182 links Quest2 8326 Jabbithole zone 22 (Wilderrun) to WorldZone 26 (Deadstar Ravine) with match_status matched. The zone bridge is mapped, but retail completion needs runtime quest visibility/routing using this current WorldZone bridge, map guidance, episode/zone ordering, and client quest smoke."
8327,Four Sheets to the Whim,no_objectives,not_retail_complete,current_quest,quest_zones,2186,2420,Four Sheets to the Whim,Four Sheets to the Whim,22,26,Wilderrun,Deadstar Ravine,matched,true,4,datamapping_quest_zone_matched_pending_runtime_visibility_smoke,Tools/DataMapping/output/quest_zone_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_zones.sql;jabbithole_mysql/quest_call_zones.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/WorldZone.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_zones row 2186 links Quest2 8327 Jabbithole zone 22 (Wilderrun) to WorldZone 26 (Deadstar Ravine) with match_status matched. The zone bridge is mapped, but retail completion needs runtime quest visibility/routing using this current WorldZone bridge, map guidance, episode/zone ordering, and client quest smoke."
8328,Shot Caller,generic_table_driven,not_retail_complete,current_quest,quest_zones,2201,2429,Shot Caller,Shot Caller,22,26,Wilderrun,Deadstar Ravine,matched,true,4,datamapping_quest_zone_matched_pending_runtime_visibility_smoke,Tools/DataMapping/output/quest_zone_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_zones.sql;jabbithole_mysql/quest_call_zones.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/WorldZone.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_zones row 2201 links Quest2 8328 Jabbithole zone 22 (Wilderrun) to WorldZone 26 (Deadstar Ravine) with match_status matched. The zone bridge is mapped, but retail completion needs runtime quest visibility/routing using this current WorldZone bridge, map guidance, episode/zone ordering, and client quest smoke."
8329,Sending Priority Coralscale,generic_table_driven,not_retail_complete,current_quest,quest_zones,2203,2432,Sending Priority Coralscale,Sending Priority Coralscale,22,26,Wilderrun,Deadstar Ravine,matched,true,4,datamapping_quest_zone_matched_pending_runtime_visibility_smoke,Tools/DataMapping/output/quest_zone_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_zones.sql;jabbithole_mysql/quest_call_zones.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/WorldZone.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_zones row 2203 links Quest2 8329 Jabbithole zone 22 (Wilderrun) to WorldZone 26 (Deadstar Ravine) with match_status matched. The zone bridge is mapped, but retail completion needs runtime quest visibility/routing using this current WorldZone bridge, map guidance, episode/zone ordering, and client quest smoke."
8330,Give It your Best Medishot,generic_table_driven,not_retail_complete,current_quest,quest_zones,2202,2430,Give It your Best Medishot,Give It your Best Medishot,22,26,Wilderrun,Deadstar Ravine,matched,true,4,datamapping_quest_zone_matched_pending_runtime_visibility_smoke,Tools/DataMapping/output/quest_zone_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_zones.sql;jabbithole_mysql/quest_call_zones.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/WorldZone.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_zones row 2202 links Quest2 8330 Jabbithole zone 22 (Wilderrun) to WorldZone 26 (Deadstar Ravine) with match_status matched. The zone bridge is mapped, but retail completion needs runtime quest visibility/routing using this current WorldZone bridge, map guidance, episode/zone ordering, and client quest smoke."
8331,Locker Stocker,generic_table_driven,not_retail_complete,current_quest,quest_zones,2118,2366,Locker Stocker,Locker Stocker,22,26,Wilderrun,Deadstar Ravine,matched,true,4,datamapping_quest_zone_matched_pending_runtime_visibility_smoke,Tools/DataMapping/output/quest_zone_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_zones.sql;jabbithole_mysql/quest_call_zones.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/WorldZone.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_zones row 2118 links Quest2 8331 Jabbithole zone 22 (Wilderrun) to WorldZone 26 (Deadstar Ravine) with match_status matched. The zone bridge is mapped, but retail completion needs runtime quest visibility/routing using this current WorldZone bridge, map guidance, episode/zone ordering, and client quest smoke."
8332,A Place to Lay One's Cards,generic_table_driven,not_retail_complete,current_quest,quest_zones,2120,2368,A Place to Lay One's Cards,A Place to Lay One's Cards,22,26,Wilderrun,Deadstar Ravine,matched,true,4,datamapping_quest_zone_matched_pending_runtime_visibility_smoke,Tools/DataMapping/output/quest_zone_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_zones.sql;jabbithole_mysql/quest_call_zones.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/WorldZone.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_zones row 2120 links Quest2 8332 Jabbithole zone 22 (Wilderrun) to WorldZone 26 (Deadstar Ravine) with match_status matched. The zone bridge is mapped, but retail completion needs runtime quest visibility/routing using this current WorldZone bridge, map guidance, episode/zone ordering, and client quest smoke."
8333,The Great Divider,generic_table_driven,not_retail_complete,current_quest,quest_zones,2119,2367,The Great Divider,The Great Divider,22,26,Wilderrun,Deadstar Ravine,matched,true,4,datamapping_quest_zone_matched_pending_runtime_visibility_smoke,Tools/DataMapping/output/quest_zone_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_zones.sql;jabbithole_mysql/quest_call_zones.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/WorldZone.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_zones row 2119 links Quest2 8333 Jabbithole zone 22 (Wilderrun) to WorldZone 26 (Deadstar Ravine) with match_status matched. The zone bridge is mapped, but retail completion needs runtime quest visibility/routing using this current WorldZone bridge, map guidance, episode/zone ordering, and client quest smoke."
8334,At First Xenocite,no_objectives,not_retail_complete,current_quest,quest_zones,2135,2382,At First Xenocite,At First Xenocite,35,42,Malgrave,Protostar Honeyworks,matched,true,4,datamapping_quest_zone_matched_pending_runtime_visibility_smoke,Tools/DataMapping/output/quest_zone_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_zones.sql;jabbithole_mysql/quest_call_zones.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/WorldZone.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_zones row 2135 links Quest2 8334 Jabbithole zone 35 (Malgrave) to WorldZone 42 (Protostar Honeyworks) with match_status matched. The zone bridge is mapped, but retail completion needs runtime quest visibility/routing using this current WorldZone bridge, map guidance, episode/zone ordering, and client quest smoke."
8335,Xenocite Package,no_objectives,not_retail_complete,current_quest,quest_zones,2138,2385,Xenocite Package,Xenocite Package,35,42,Malgrave,Protostar Honeyworks,matched,true,4,datamapping_quest_zone_matched_pending_runtime_visibility_smoke,Tools/DataMapping/output/quest_zone_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_zones.sql;jabbithole_mysql/quest_call_zones.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/WorldZone.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_zones row 2138 links Quest2 8335 Jabbithole zone 35 (Malgrave) to WorldZone 42 (Protostar Honeyworks) with match_status matched. The zone bridge is mapped, but retail completion needs runtime quest visibility/routing using this current WorldZone bridge, map guidance, episode/zone ordering, and client quest smoke."
8337,Xenocite Fight,no_objectives,not_retail_complete,current_quest,quest_zones,2139,2386,Xenocite Fight,Xenocite Fight,35,42,Malgrave,Protostar Honeyworks,matched,true,4,datamapping_quest_zone_matched_pending_runtime_visibility_smoke,Tools/DataMapping/output/quest_zone_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_zones.sql;jabbithole_mysql/quest_call_zones.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/WorldZone.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_zones row 2139 links Quest2 8337 Jabbithole zone 35 (Malgrave) to WorldZone 42 (Protostar Honeyworks) with match_status matched. The zone bridge is mapped, but retail completion needs runtime quest visibility/routing using this current WorldZone bridge, map guidance, episode/zone ordering, and client quest smoke."
8338,Knight in Glowing Armor,no_objectives,not_retail_complete,current_quest,quest_zones,2194,2423,Knight in Glowing Armor,Knight in Glowing Armor,35,42,Malgrave,Protostar Honeyworks,matched,true,4,datamapping_quest_zone_matched_pending_runtime_visibility_smoke,Tools/DataMapping/output/quest_zone_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_zones.sql;jabbithole_mysql/quest_call_zones.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/WorldZone.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_zones row 2194 links Quest2 8338 Jabbithole zone 35 (Malgrave) to WorldZone 42 (Protostar Honeyworks) with match_status matched. The zone bridge is mapped, but retail completion needs runtime quest visibility/routing using this current WorldZone bridge, map guidance, episode/zone ordering, and client quest smoke."
8339,Powered by Xenocite,no_objectives,not_retail_complete,current_quest,quest_zones,2195,2424,Powered by Xenocite,Powered by Xenocite,35,42,Malgrave,Protostar Honeyworks,matched,true,4,datamapping_quest_zone_matched_pending_runtime_visibility_smoke,Tools/DataMapping/output/quest_zone_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_zones.sql;jabbithole_mysql/quest_call_zones.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/WorldZone.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_zones row 2195 links Quest2 8339 Jabbithole zone 35 (Malgrave) to WorldZone 42 (Protostar Honeyworks) with match_status matched. The zone bridge is mapped, but retail completion needs runtime quest visibility/routing using this current WorldZone bridge, map guidance, episode/zone ordering, and client quest smoke."
8340,Heavy Xenocite Plate,no_objectives,not_retail_complete,current_quest,quest_zones,2193,2422,Heavy Xenocite Plate,Heavy Xenocite Plate,35,42,Malgrave,Protostar Honeyworks,matched,true,4,datamapping_quest_zone_matched_pending_runtime_visibility_smoke,Tools/DataMapping/output/quest_zone_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_zones.sql;jabbithole_mysql/quest_call_zones.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/WorldZone.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_zones row 2193 links Quest2 8340 Jabbithole zone 35 (Malgrave) to WorldZone 42 (Protostar Honeyworks) with match_status matched. The zone bridge is mapped, but retail completion needs runtime quest visibility/routing using this current WorldZone bridge, map guidance, episode/zone ordering, and client quest smoke."
8341,Big Game Hunter's Armor,no_objectives,not_retail_complete,current_quest,quest_zones,2311,2513,Big Game Hunter's Armor,Big Game Hunter's Armor,35,42,Malgrave,Protostar Honeyworks,matched,true,4,datamapping_quest_zone_matched_pending_runtime_visibility_smoke,Tools/DataMapping/output/quest_zone_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_zones.sql;jabbithole_mysql/quest_call_zones.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/WorldZone.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_zones row 2311 links Quest2 8341 Jabbithole zone 35 (Malgrave) to WorldZone 42 (Protostar Honeyworks) with match_status matched. The zone bridge is mapped, but retail completion needs runtime quest visibility/routing using this current WorldZone bridge, map guidance, episode/zone ordering, and client quest smoke."
8342,Leather Hunters,no_objectives,not_retail_complete,current_quest,quest_zones,2309,2511,Leather Hunters,Leather Hunters,35,42,Malgrave,Protostar Honeyworks,matched,true,4,datamapping_quest_zone_matched_pending_runtime_visibility_smoke,Tools/DataMapping/output/quest_zone_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_zones.sql;jabbithole_mysql/quest_call_zones.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/WorldZone.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_zones row 2309 links Quest2 8342 Jabbithole zone 35 (Malgrave) to WorldZone 42 (Protostar Honeyworks) with match_status matched. The zone bridge is mapped, but retail completion needs runtime quest visibility/routing using this current WorldZone bridge, map guidance, episode/zone ordering, and client quest smoke."
8343,Hard as Rockhide,no_objectives,not_retail_complete,current_quest,quest_zones,2310,2512,Hard as Rockhide,Hard as Rockhide,35,42,Malgrave,Protostar Honeyworks,matched,true,4,datamapping_quest_zone_matched_pending_runtime_visibility_smoke,Tools/DataMapping/output/quest_zone_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_zones.sql;jabbithole_mysql/quest_call_zones.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/WorldZone.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_zones row 2310 links Quest2 8343 Jabbithole zone 35 (Malgrave) to WorldZone 42 (Protostar Honeyworks) with match_status matched. The zone bridge is mapped, but retail completion needs runtime quest visibility/routing using this current WorldZone bridge, map guidance, episode/zone ordering, and client quest smoke."
8344,Terminal Manaweave,no_objectives,not_retail_complete,current_quest,quest_zones,2261,2484,Terminal Manaweave,Terminal Manaweave,35,42,Malgrave,Protostar Honeyworks,matched,true,4,datamapping_quest_zone_matched_pending_runtime_visibility_smoke,Tools/DataMapping/output/quest_zone_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_zones.sql;jabbithole_mysql/quest_call_zones.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/WorldZone.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_zones row 2261 links Quest2 8344 Jabbithole zone 35 (Malgrave) to WorldZone 42 (Protostar Honeyworks) with match_status matched. The zone bridge is mapped, but retail completion needs runtime quest visibility/routing using this current WorldZone bridge, map guidance, episode/zone ordering, and client quest smoke."
8345,Weaving In and Out of Focus,no_objectives,not_retail_complete,current_quest,quest_zones,2263,2486,Weaving In and Out of Focus,Weaving In and Out of Focus,35,42,Malgrave,Protostar Honeyworks,matched,true,4,datamapping_quest_zone_matched_pending_runtime_visibility_smoke,Tools/DataMapping/output/quest_zone_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_zones.sql;jabbithole_mysql/quest_call_zones.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/WorldZone.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_zones row 2263 links Quest2 8345 Jabbithole zone 35 (Malgrave) to WorldZone 42 (Protostar Honeyworks) with match_status matched. The zone bridge is mapped, but retail completion needs runtime quest visibility/routing using this current WorldZone bridge, map guidance, episode/zone ordering, and client quest smoke."
8346,Moxie Magnification,no_objectives,not_retail_complete,current_quest,quest_zones,2262,2485,Moxie Magnification,Moxie Magnification,35,42,Malgrave,Protostar Honeyworks,matched,true,4,datamapping_quest_zone_matched_pending_runtime_visibility_smoke,Tools/DataMapping/output/quest_zone_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_zones.sql;jabbithole_mysql/quest_call_zones.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/WorldZone.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_zones row 2262 links Quest2 8346 Jabbithole zone 35 (Malgrave) to WorldZone 42 (Protostar Honeyworks) with match_status matched. The zone bridge is mapped, but retail completion needs runtime quest visibility/routing using this current WorldZone bridge, map guidance, episode/zone ordering, and client quest smoke."
8347,Fruit of the Faerybloom,generic_table_driven,not_retail_complete,current_quest,quest_zones,2165,2406,Fruit of the Faerybloom,Fruit of the Faerybloom,35,42,Malgrave,Protostar Honeyworks,matched,true,4,datamapping_quest_zone_matched_pending_runtime_visibility_smoke,Tools/DataMapping/output/quest_zone_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_zones.sql;jabbithole_mysql/quest_call_zones.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/WorldZone.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_zones row 2165 links Quest2 8347 Jabbithole zone 35 (Malgrave) to WorldZone 42 (Protostar Honeyworks) with match_status matched. The zone bridge is mapped, but retail completion needs runtime quest visibility/routing using this current WorldZone bridge, map guidance, episode/zone ordering, and client quest smoke."
8348,Mixing It Up,generic_table_driven,not_retail_complete,current_quest,quest_zones,2161,2402,Mixing It Up,Mixing It Up,35,42,Malgrave,Protostar Honeyworks,matched,true,4,datamapping_quest_zone_matched_pending_runtime_visibility_smoke,Tools/DataMapping/output/quest_zone_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_zones.sql;jabbithole_mysql/quest_call_zones.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/WorldZone.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_zones row 2161 links Quest2 8348 Jabbithole zone 35 (Malgrave) to WorldZone 42 (Protostar Honeyworks) with match_status matched. The zone bridge is mapped, but retail completion needs runtime quest visibility/routing using this current WorldZone bridge, map guidance, episode/zone ordering, and client quest smoke."
8349,The Purest of Omni-Plasm,generic_table_driven,not_retail_complete,current_quest,quest_zones,2166,2407,The Purest of Omni-Plasm,The Purest of Omni-Plasm,35,42,Malgrave,Protostar Honeyworks,matched,true,4,datamapping_quest_zone_matched_pending_runtime_visibility_smoke,Tools/DataMapping/output/quest_zone_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_zones.sql;jabbithole_mysql/quest_call_zones.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/WorldZone.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_zones row 2166 links Quest2 8349 Jabbithole zone 35 (Malgrave) to WorldZone 42 (Protostar Honeyworks) with match_status matched. The zone bridge is mapped, but retail completion needs runtime quest visibility/routing using this current WorldZone bridge, map guidance, episode/zone ordering, and client quest smoke."
8350,Shiny Storage,generic_table_driven,not_retail_complete,current_quest,quest_zones,2178,2412,Shiny Storage,Shiny Storage,35,42,Malgrave,Protostar Honeyworks,matched,true,4,datamapping_quest_zone_matched_pending_runtime_visibility_smoke,Tools/DataMapping/output/quest_zone_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_zones.sql;jabbithole_mysql/quest_call_zones.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/WorldZone.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_zones row 2178 links Quest2 8350 Jabbithole zone 35 (Malgrave) to WorldZone 42 (Protostar Honeyworks) with match_status matched. The zone bridge is mapped, but retail completion needs runtime quest visibility/routing using this current WorldZone bridge, map guidance, episode/zone ordering, and client quest smoke."
8351,Eye Spy a Camera,generic_table_driven,not_retail_complete,current_quest,quest_zones,2180,2414,Eye Spy a Camera,Eye Spy a Camera,35,42,Malgrave,Protostar Honeyworks,matched,true,4,datamapping_quest_zone_matched_pending_runtime_visibility_smoke,Tools/DataMapping/output/quest_zone_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_zones.sql;jabbithole_mysql/quest_call_zones.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/WorldZone.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_zones row 2180 links Quest2 8351 Jabbithole zone 35 (Malgrave) to WorldZone 42 (Protostar Honeyworks) with match_status matched. The zone bridge is mapped, but retail completion needs runtime quest visibility/routing using this current WorldZone bridge, map guidance, episode/zone ordering, and client quest smoke."
8352,Table This for Now,generic_table_driven,not_retail_complete,current_quest,quest_zones,2179,2413,Table This for Now,Table This for Now,35,42,Malgrave,Protostar Honeyworks,matched,true,4,datamapping_quest_zone_matched_pending_runtime_visibility_smoke,Tools/DataMapping/output/quest_zone_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_zones.sql;jabbithole_mysql/quest_call_zones.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/WorldZone.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_zones row 2179 links Quest2 8352 Jabbithole zone 35 (Malgrave) to WorldZone 42 (Protostar Honeyworks) with match_status matched. The zone bridge is mapped, but retail completion needs runtime quest visibility/routing using this current WorldZone bridge, map guidance, episode/zone ordering, and client quest smoke."
