quest_id,quest_name,quest_bucket,quest_completion_status,reward_source,reward_slot,reward_id,reward_type,object_id,object_amount,flags,support_status,evidence_status,completion_status,evidence_sources,manual_validation,blocker_summary
10232,Work Order: Journeyman Training Armor,generic_table_driven,not_retail_complete,Quest2Reward,,9248,4,17,75,0,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
10233,Work Order: Artisan Training Armor,generic_table_driven,not_retail_complete,Quest2Reward,,9052,3,4,600,0,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
10233,Work Order: Artisan Training Armor,generic_table_driven,not_retail_complete,Quest2Reward,,9292,4,18,75,0,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
10234,Work Order: Expert Training Armor,generic_table_driven,not_retail_complete,Quest2Reward,,9077,3,4,1200,0,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
10234,Work Order: Expert Training Armor,generic_table_driven,not_retail_complete,Quest2Reward,,9317,4,19,75,0,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
10235,Work Order: Master Complex Armor,generic_table_driven,not_retail_complete,Quest2Reward,,9104,3,4,2400,0,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
10235,Work Order: Master Complex Armor,generic_table_driven,not_retail_complete,Quest2Reward,,9344,4,75,50,0,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
10236,Work Order: Novice Prototype Armor,generic_table_driven,not_retail_complete,Quest2Reward,,8911,3,4,100,0,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
10236,Work Order: Novice Prototype Armor,generic_table_driven,not_retail_complete,Quest2Reward,,9151,4,15,100,0,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
10237,Work Order: Apprentice Prototype Armor,generic_table_driven,not_retail_complete,Quest2Reward,,8973,3,4,200,0,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
10237,Work Order: Apprentice Prototype Armor,generic_table_driven,not_retail_complete,Quest2Reward,,9213,4,16,100,0,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
10238,Work Order: Novice Prototype Armor,generic_table_driven,not_retail_complete,Quest2Reward,,8912,3,4,100,0,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
10238,Work Order: Novice Prototype Armor,generic_table_driven,not_retail_complete,Quest2Reward,,9152,4,15,100,0,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
10239,Work Order: Novice Prototype Armor,generic_table_driven,not_retail_complete,Quest2Reward,,8913,3,4,100,0,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
10239,Work Order: Novice Prototype Armor,generic_table_driven,not_retail_complete,Quest2Reward,,9153,4,15,100,0,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
10240,Work Order: Apprentice Prototype Armor,generic_table_driven,not_retail_complete,Quest2Reward,,8974,3,4,200,0,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
10240,Work Order: Apprentice Prototype Armor,generic_table_driven,not_retail_complete,Quest2Reward,,9214,4,16,100,0,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
10241,Work Order: Journeyman Prototype Armor,generic_table_driven,not_retail_complete,Quest2Reward,,9021,3,4,400,0,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
10241,Work Order: Journeyman Prototype Armor,generic_table_driven,not_retail_complete,Quest2Reward,,9261,4,17,100,0,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
10242,Work Order: Journeyman Prototype Armor,generic_table_driven,not_retail_complete,Quest2Reward,,9022,3,4,400,0,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
10242,Work Order: Journeyman Prototype Armor,generic_table_driven,not_retail_complete,Quest2Reward,,9262,4,17,100,0,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
10243,Work Order: Artisan Prototype Armor,generic_table_driven,not_retail_complete,Quest2Reward,,9059,3,4,800,0,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
10243,Work Order: Artisan Prototype Armor,generic_table_driven,not_retail_complete,Quest2Reward,,9299,4,18,100,0,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
10244,Work Order: Expert Prototype Armor,generic_table_driven,not_retail_complete,Quest2Reward,,9084,3,4,1600,0,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
10244,Work Order: Expert Prototype Armor,generic_table_driven,not_retail_complete,Quest2Reward,,9324,4,19,100,0,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
10245,Work Order: Master Genetic Armor,generic_table_driven,not_retail_complete,Quest2Reward,,9105,3,4,3200,0,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
10245,Work Order: Master Genetic Armor,generic_table_driven,not_retail_complete,Quest2Reward,,9345,4,75,50,0,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
10246,Work Order: Novice Prototype Armor,generic_table_driven,not_retail_complete,Quest2Reward,,8914,3,4,100,0,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
10246,Work Order: Novice Prototype Armor,generic_table_driven,not_retail_complete,Quest2Reward,,9154,4,15,100,0,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
10247,Work Order: Apprentice Prototype Armor,generic_table_driven,not_retail_complete,Quest2Reward,,8975,3,4,200,0,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
10247,Work Order: Apprentice Prototype Armor,generic_table_driven,not_retail_complete,Quest2Reward,,9215,4,16,100,0,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
10248,Work Order: Novice Prototype Armor,generic_table_driven,not_retail_complete,Quest2Reward,,8915,3,4,100,0,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
10248,Work Order: Novice Prototype Armor,generic_table_driven,not_retail_complete,Quest2Reward,,9155,4,15,100,0,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
10249,Work Order: Novice Prototype Armor,generic_table_driven,not_retail_complete,Quest2Reward,,8916,3,4,100,0,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
10249,Work Order: Novice Prototype Armor,generic_table_driven,not_retail_complete,Quest2Reward,,9156,4,15,100,0,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
10250,Work Order: Apprentice Prototype Armor,generic_table_driven,not_retail_complete,Quest2Reward,,8976,3,4,200,0,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
10250,Work Order: Apprentice Prototype Armor,generic_table_driven,not_retail_complete,Quest2Reward,,9216,4,16,100,0,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
10251,Work Order: Journeyman Prototype Armor,generic_table_driven,not_retail_complete,Quest2Reward,,9023,3,4,400,0,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
10251,Work Order: Journeyman Prototype Armor,generic_table_driven,not_retail_complete,Quest2Reward,,9263,4,17,100,0,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
10252,Work Order: Journeyman Prototype Armor,generic_table_driven,not_retail_complete,Quest2Reward,,9024,3,4,400,0,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
10252,Work Order: Journeyman Prototype Armor,generic_table_driven,not_retail_complete,Quest2Reward,,9264,4,17,100,0,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
10253,Work Order: Artisan Prototype Armor,generic_table_driven,not_retail_complete,Quest2Reward,,9060,3,4,800,0,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
10253,Work Order: Artisan Prototype Armor,generic_table_driven,not_retail_complete,Quest2Reward,,9300,4,18,100,0,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
10254,Work Order: Expert Prototype Armor,generic_table_driven,not_retail_complete,Quest2Reward,,9085,3,4,1600,0,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
10254,Work Order: Expert Prototype Armor,generic_table_driven,not_retail_complete,Quest2Reward,,9325,4,19,100,0,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
10255,Work Order: Master Genetic Armor,generic_table_driven,not_retail_complete,Quest2Reward,,9106,3,4,3200,0,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
10255,Work Order: Master Genetic Armor,generic_table_driven,not_retail_complete,Quest2Reward,,9346,4,75,50,0,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
10256,Work Order: Novice Capstone Armor,generic_table_driven,not_retail_complete,Quest2Reward,,8935,3,4,125,0,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
